day,horizon,model,control_seed,latency,interpretation,blocks,adverse_before_fill,adverse_before_fill_defined_blocks,eligible_decisions,eligible_decisions_defined_blocks,eligible_decisions_total,excluded_invalid_placement,excluded_invalid_placement_defined_blocks,excluded_invalid_placement_total,fill_before_adverse,fill_before_adverse_defined_blocks,fill_probability,fill_probability_defined_blocks,fills,fills_defined_blocks,fills_total,markout_1,markout_1_defined_blocks,markout_10,markout_10_defined_blocks,markout_10_observations,markout_10_observations_defined_blocks,markout_10_observations_total,markout_1_observations,markout_1_observations_defined_blocks,markout_1_observations_total,markout_5,markout_5_defined_blocks,markout_5_observations,markout_5_observations_defined_blocks,markout_5_observations_total,markout_remaining,markout_remaining_defined_blocks,markout_remaining_observations,markout_remaining_observations_defined_blocks,markout_remaining_observations_total,mean_fill_time,mean_fill_time_defined_blocks,mean_queue_ahead,mean_queue_ahead_defined_blocks,median_fill_time,median_fill_time_defined_blocks,median_queue_ahead,median_queue_ahead_defined_blocks,no_event_fraction,no_event_fraction_defined_blocks,placed_orders,placed_orders_defined_blocks,placed_orders_total,queue_ahead_p10,queue_ahead_p10_defined_blocks,queue_ahead_p90,queue_ahead_p90_defined_blocks,simultaneous,simultaneous_defined_blocks,spread_1,spread_1_defined_blocks,spread_10,spread_10_defined_blocks,spread_10_observations,spread_10_observations_defined_blocks,spread_10_observations_total,spread_1_observations,spread_1_observations_defined_blocks,spread_1_observations_total,spread_5,spread_5_defined_blocks,spread_5_observations,spread_5_observations_defined_blocks,spread_5_observations_total,spread_remaining,spread_remaining_defined_blocks,spread_remaining_observations,spread_remaining_observations_defined_blocks,spread_remaining_observations_total,unfilled_fraction,unfilled_fraction_defined_blocks,zero_signal_decisions,zero_signal_decisions_defined_blocks,zero_signal_decisions_total
2017-12-29,20,xgboost,7.0,1,retain,5,0.10617575824602457,5,32799.0,5,163995,0.0,5,0,0.02965238083846137,5,0.04163505850612287,5,1356.6,5,6783,-0.28727105060670705,5,-0.7258364465890639,5,1356.6,5,6783,1356.6,5,6783,-0.595435334036341,5,1356.6,5,6783,-0.5534164649309241,5,1254.6,5,6273,13.474880019436426,5,834.5060808068101,5,14.0,5,556.2,5,0.8609070966996084,5,32799.0,5,163995,102.6,5,1848.78,5,0.003264764215905616,5,4.543183344222047,5,3.6659802100688905,5,1356.6,5,6783,1356.6,5,6783,3.9268002605054635,5,1356.6,5,6783,3.9729311842961343,5,1254.6,5,6273,0.9583649414938773,5,0.0,5,0
2017-12-29,20,xgboost,7.0,5,reset,5,0.10701579334896646,5,32799.0,5,163995,0.0,5,0,0.029935814105112944,5,0.041623142393194555,5,1359.8,5,6799,-0.280688188667937,5,-0.7573261994851752,5,1359.8,5,6799,1359.8,5,6799,-0.5812151661347291,5,1359.8,5,6799,-0.45644130791834775,5,860.6,5,4303,13.434932359365012,5,828.7590053899132,5,14.0,5,547.0,5,0.85988883442001,5,32799.0,5,163995,102.6,5,1841.4,5,0.0031595581259105435,5,4.722572126852006,5,3.7692258783707606,5,1359.8,5,6799,1359.8,5,6799,4.121468313484192,5,1359.8,5,6799,4.180069818514051,5,860.6,5,4303,0.9583768576068055,5,0.0,5,0
2017-12-29,20,xgboost,7.0,5,retain,5,0.10701579334896646,5,32799.0,5,163995,0.0,5,0,0.029935814105112944,5,0.041623142393194555,5,1359.8,5,6799,-0.280688188667937,5,-0.7573261994851752,5,1359.8,5,6799,1359.8,5,6799,-0.5812151661347291,5,1359.8,5,6799,-0.45644130791834775,5,860.6,5,4303,13.434932359365012,5,828.7590053899132,5,14.0,5,547.0,5,0.85988883442001,5,32799.0,5,163995,102.6,5,1841.4,5,0.0031595581259105435,5,4.722572126852006,5,3.7692258783707606,5,1359.8,5,6799,1359.8,5,6799,4.121468313484192,5,1359.8,5,6799,4.180069818514051,5,860.6,5,4303,0.9583768576068055,5,0.0,5,0
2017-12-29,20,xgboost,,0,reset,5,0.07614487424225565,5,32799.0,5,163995,0.0,5,0,0.018165171064566797,5,0.023201877831654772,5,721.0,5,3605,-0.33621878752152934,5,-0.7707785439027155,5,721.0,5,3605,721.0,5,3605,-0.6175504988686381,5,721.0,5,3605,-0.5654863599151896,5,721.0,5,3605,14.130655082217952,5,1201.7088962534212,5,14.6,5,883.5,5,0.9042170221175718,5,32799.0,5,163995,250.2,5,2356.2,5,0.0014729325756058138,5,5.35891870337617,5,4.489732283207759,5,721.0,5,3605,721.0,5,3605,4.796249661651512,5,721.0,5,3605,4.900318596828252,5,721.0,5,3605,0.976798122168345,5,0.0,5,0
2017-12-29,20,xgboost,,0,retain,5,0.07614487424225565,5,32799.0,5,163995,0.0,5,0,0.018165171064566797,5,0.023201877831654772,5,721.0,5,3605,-0.33621878752152934,5,-0.7707785439027155,5,721.0,5,3605,721.0,5,3605,-0.6175504988686381,5,721.0,5,3605,-0.5654863599151896,5,721.0,5,3605,14.130655082217952,5,1201.7088962534212,5,14.6,5,883.5,5,0.9042170221175718,5,32799.0,5,163995,250.2,5,2356.2,5,0.0014729325756058138,5,5.35891870337617,5,4.489732283207759,5,721.0,5,3605,721.0,5,3605,4.796249661651512,5,721.0,5,3605,4.900318596828252,5,721.0,5,3605,0.976798122168345,5,0.0,5,0
2017-12-29,20,xgboost,,1,reset,5,0.07908362333372845,5,32799.0,5,163995,0.0,5,0,0.019469453290515203,5,0.02496912915017103,5,780.4,5,3902,-0.30793300752013997,5,-0.7330005461319343,5,780.4,5,3902,780.4,5,3902,-0.5818269922131497,5,780.4,5,3902,-0.5365960516785883,5,710.2,5,3551,13.910955666225366,5,1185.7751236860938,5,14.4,5,872.2,5,0.8999089927967043,5,32799.0,5,163995,238.4,5,2344.4,5,0.0015379305790521537,5,5.371394489010529,5,4.521204367714965,5,780.4,5,3902,780.4,5,3902,4.823621179469724,5,780.4,5,3902,4.887969074284215,5,710.2,5,3551,0.975030870849829,5,0.0,5,0
2017-12-29,20,xgboost,,1,retain,5,0.07908362333372845,5,32799.0,5,163995,0.0,5,0,0.019469453290515203,5,0.02496912915017103,5,780.4,5,3902,-0.30793300752013997,5,-0.7330005461319343,5,780.4,5,3902,780.4,5,3902,-0.5818269922131497,5,780.4,5,3902,-0.5365960516785883,5,710.2,5,3551,13.910955666225366,5,1185.7751236860938,5,14.4,5,872.2,5,0.8999089927967043,5,32799.0,5,163995,238.4,5,2344.4,5,0.0015379305790521537,5,5.371394489010529,5,4.521204367714965,5,780.4,5,3902,780.4,5,3902,4.823621179469724,5,780.4,5,3902,4.887969074284215,5,710.2,5,3551,0.975030870849829,5,0.0,5,0
2017-12-29,20,xgboost,,5,reset,5,0.08627312498261855,5,32799.0,5,163995,0.0,5,0,0.021763398740035352,5,0.028331086077113644,5,887.8,5,4439,-0.2862295912518002,5,-0.6832157164796355,5,887.8,5,4439,887.8,5,4439,-0.5303341713305991,5,887.8,5,4439,-0.4065120846146725,5,539.0,5,2695,13.660159577084556,5,1138.6933640602956,5,14.2,5,823.0,5,0.8902531934786276,5,32799.0,5,163995,215.0,5,2280.2,5,0.0017102827987185132,5,5.334257210739229,5,4.540258332151296,5,887.8,5,4439,887.8,5,4439,4.846092960861123,5,887.8,5,4439,4.959613026569665,5,539.0,5,2695,0.9716689139228863,5,0.0,5,0
2017-12-29,20,xgboost,,5,retain,5,0.08627312498261855,5,32799.0,5,163995,0.0,5,0,0.021763398740035352,5,0.028331086077113644,5,887.8,5,4439,-0.2862295912518002,5,-0.6832157164796355,5,887.8,5,4439,887.8,5,4439,-0.5303341713305991,5,887.8,5,4439,-0.4065120846146725,5,539.0,5,2695,13.660159577084556,5,1138.6933640602956,5,14.2,5,823.0,5,0.8902531934786276,5,32799.0,5,163995,215.0,5,2280.2,5,0.0017102827987185132,5,5.334257210739229,5,4.540258332151296,5,887.8,5,4439,887.8,5,4439,4.846092960861123,5,887.8,5,4439,4.959613026569665,5,539.0,5,2695,0.9716689139228863,5,0.0,5,0
2017-12-29,50,linear,,0,reset,5,0.1787221714006741,5,32769.0,5,163845,0.0,5,0,0.07484269096455008,5,0.09758937749014082,5,3075.2,5,15376,-0.3506765201868737,5,-0.8718672296621124,5,3075.2,5,15376,3075.2,5,15376,-0.7312532383235159,5,3075.2,5,15376,-0.9946280396169802,5,3075.2,5,15376,30.822587240865733,5,1212.7248081035084,5,31.6,5,897.0,5,0.7391187416953423,5,32769.0,5,163845,256.6,5,2372.0,5,0.0073163959394335456,5,5.486700143218042,5,4.444333831901318,5,3075.2,5,15376,3075.2,5,15376,4.725659922106935,5,3075.2,5,15376,4.198699546236421,5,3075.2,5,15376,0.9024106225098592,5,0.0,5,0
2017-12-29,50,linear,,0,retain,5,0.1787221714006741,5,32769.0,5,163845,0.0,5,0,0.07484269096455008,5,0.09758937749014082,5,3075.2,5,15376,-0.3506765201868737,5,-0.8718672296621124,5,3075.2,5,15376,3075.2,5,15376,-0.7312532383235159,5,3075.2,5,15376,-0.9946280396169802,5,3075.2,5,15376,30.822587240865733,5,1212.7248081035084,5,31.6,5,897.0,5,0.7391187416953423,5,32769.0,5,163845,256.6,5,2372.0,5,0.0073163959394335456,5,5.486700143218042,5,4.444333831901318,5,3075.2,5,15376,3075.2,5,15376,4.725659922106935,5,3075.2,5,15376,4.198699546236421,5,3075.2,5,15376,0.9024106225098592,5,0.0,5,0
2017-12-29,50,linear,,1,reset,5,0.1822413948880737,5,32769.0,5,163845,0.0,5,0,0.07699167831491302,5,0.1005203923125468,5,3178.2,5,15891,-0.3395884147145352,5,-0.8492855259269522,5,3178.2,5,15891,3178.2,5,15891,-0.7127458721456035,5,3178.2,5,15891,-0.9730375939168331,5,3096.2,5,15481,30.50347678695926,5,1194.3795066204711,5,31.2,5,881.7,5,0.7333350590972079,5,32769.0,5,163845,241.4,5,2357.56,5,0.007431867699805491,5,5.480977534429849,5,4.461592418286934,5,3178.2,5,15891,3178.2,5,15891,4.7347665374308665,5,3178.2,5,15891,4.2036643207063396,5,3096.2,5,15481,0.8994796076874533,5,0.0,5,0
2017-12-29,50,linear,,1,retain,5,0.1822413948880737,5,32769.0,5,163845,0.0,5,0,0.07699167831491302,5,0.1005203923125468,5,3178.2,5,15891,-0.3395884147145352,5,-0.8492855259269522,5,3178.2,5,15891,3178.2,5,15891,-0.7127458721456035,5,3178.2,5,15891,-0.9730375939168331,5,3096.2,5,15481,30.50347678695926,5,1194.3795066204711,5,31.2,5,881.7,5,0.7333350590972079,5,32769.0,5,163845,241.4,5,2357.56,5,0.007431867699805491,5,5.480977534429849,5,4.461592418286934,5,3178.2,5,15891,3178.2,5,15891,4.7347665374308665,5,3178.2,5,15891,4.2036643207063396,5,3096.2,5,15481,0.8994796076874533,5,0.0,5,0
2017-12-29,50,linear,,5,reset,5,0.19125814628150073,5,32769.0,5,163845,0.0,5,0,0.08164037590369892,5,0.10720322251551859,5,3402.8,5,17014,-0.3307851281174886,5,-0.8088412425758482,5,3402.8,5,17014,3402.8,5,17014,-0.6900158093775453,5,3402.8,5,17014,-0.9185709337133879,5,2978.0,5,14890,30.16179215531316,5,1146.012306703795,5,31.0,5,837.4,5,0.7193441285359714,5,32769.0,5,163845,216.4,5,2291.0,5,0.0077573492788288985,5,5.451267829668936,5,4.495165250018831,5,3402.8,5,17014,3402.8,5,17014,4.732900676722493,5,3402.8,5,17014,4.219623694153073,5,2978.0,5,14890,0.8927967774844815,5,0.0,5,0
2017-12-29,50,linear,,5,retain,5,0.19125814628150073,5,32769.0,5,163845,0.0,5,0,0.08164037590369892,5,0.10720322251551859,5,3402.8,5,17014,-0.3307851281174886,5,-0.8088412425758482,5,3402.8,5,17014,3402.8,5,17014,-0.6900158093775453,5,3402.8,5,17014,-0.9185709337133879,5,2978.0,5,14890,30.16179215531316,5,1146.012306703795,5,31.0,5,837.4,5,0.7193441285359714,5,32769.0,5,163845,216.4,5,2291.0,5,0.0077573492788288985,5,5.451267829668936,5,4.495165250018831,5,3402.8,5,17014,3402.8,5,17014,4.732900676722493,5,3402.8,5,17014,4.219623694153073,5,2978.0,5,14890,0.8927967774844815,5,0.0,5,0
2017-12-29,50,xgboost,,0,reset,5,0.17467358370976432,5,32769.0,5,163845,0.0,5,0,0.07578300431163859,5,0.09883125421285578,5,3066.8,5,15334,-0.36802844242064836,5,-0.8521784083614594,5,3066.8,5,15334,3066.8,5,15334,-0.7239114642131139,5,3066.8,5,15334,-0.9597375234137328,5,3066.8,5,15334,31.022285237420753,5,1196.0389655972936,5,31.8,5,878.0,5,0.742154415430489,5,32769.0,5,163845,241.6,5,2348.0,5,0.0073889965481081284,5,5.469905946277808,5,4.501628819844439,5,3066.8,5,15334,3066.8,5,15334,4.758253126150361,5,3066.8,5,15334,4.28631950797414,5,3066.8,5,15334,0.9011687457871442,5,0.0,5,0
2017-12-29,50,xgboost,,0,retain,5,0.17467358370976432,5,32769.0,5,163845,0.0,5,0,0.07578300431163859,5,0.09883125421285578,5,3066.8,5,15334,-0.36802844242064836,5,-0.8521784083614594,5,3066.8,5,15334,3066.8,5,15334,-0.7239114642131139,5,3066.8,5,15334,-0.9597375234137328,5,3066.8,5,15334,31.022285237420753,5,1196.0389655972936,5,31.8,5,878.0,5,0.742154415430489,5,32769.0,5,163845,241.6,5,2348.0,5,0.0073889965481081284,5,5.469905946277808,5,4.501628819844439,5,3066.8,5,15334,3066.8,5,15334,4.758253126150361,5,3066.8,5,15334,4.28631950797414,5,3066.8,5,15334,0.9011687457871442,5,0.0,5,0
2017-12-29,50,xgboost,,1,reset,5,0.1781320092947053,5,32769.0,5,163845,0.0,5,0,0.07779615489853697,5,0.10163077086288105,5,3163.2,5,15816,-0.35892809160646405,5,-0.8334328202322702,5,3163.2,5,15816,3163.2,5,15816,-0.7080154637502647,5,3163.2,5,15816,-0.9417383042040146,5,3079.4,5,15397,30.752666011933012,5,1180.9527474255456,5,31.8,5,869.2,5,0.7365227311377482,5,32769.0,5,163845,237.6,5,2318.9,5,0.007549104669009333,5,5.456083164601866,5,4.507095758987048,5,3163.2,5,15816,3163.2,5,15816,4.758020118316911,5,3163.2,5,15816,4.278475760519901,5,3079.4,5,15397,0.898369229137119,5,0.0,5,0
2017-12-29,50,xgboost,,1,retain,5,0.1781320092947053,5,32769.0,5,163845,0.0,5,0,0.07779615489853697,5,0.10163077086288105,5,3163.2,5,15816,-0.35892809160646405,5,-0.8334328202322702,5,3163.2,5,15816,3163.2,5,15816,-0.7080154637502647,5,3163.2,5,15816,-0.9417383042040146,5,3079.4,5,15397,30.752666011933012,5,1180.9527474255456,5,31.8,5,869.2,5,0.7365227311377482,5,32769.0,5,163845,237.6,5,2318.9,5,0.007549104669009333,5,5.456083164601866,5,4.507095758987048,5,3163.2,5,15816,3163.2,5,15816,4.758020118316911,5,3163.2,5,15816,4.278475760519901,5,3079.4,5,15397,0.898369229137119,5,0.0,5,0
2017-12-29,50,xgboost,,5,reset,5,0.18767393810428415,5,32769.0,5,163845,0.0,5,0,0.08291831432512306,5,0.10891060467595062,5,3404.8,5,17024,-0.3452266615200477,5,-0.7938196398388563,5,3404.8,5,17024,3404.8,5,17024,-0.680790107751132,5,3404.8,5,17024,-0.8855087636971162,5,2978.2,5,14891,30.321532954973264,5,1135.5922137579266,5,31.0,5,821.4,5,0.7214475416977972,5,32769.0,5,163845,214.2,5,2273.2,5,0.007960205872795613,5,5.436230819523237,5,4.539088353573113,5,3404.8,5,17024,3404.8,5,17024,4.76521617653904,5,3404.8,5,17024,4.309410286913295,5,2978.2,5,14891,0.8910893953240494,5,0.0,5,0
2017-12-29,50,xgboost,,5,retain,5,0.18767393810428415,5,32769.0,5,163845,0.0,5,0,0.08291831432512306,5,0.10891060467595062,5,3404.8,5,17024,-0.3452266615200477,5,-0.7938196398388563,5,3404.8,5,17024,3404.8,5,17024,-0.680790107751132,5,3404.8,5,17024,-0.8855087636971162,5,2978.2,5,14891,30.321532954973264,5,1135.5922137579266,5,31.0,5,821.4,5,0.7214475416977972,5,32769.0,5,163845,214.2,5,2273.2,5,0.007960205872795613,5,5.436230819523237,5,4.539088353573113,5,3404.8,5,17024,3404.8,5,17024,4.76521617653904,5,3404.8,5,17024,4.309410286913295,5,2978.2,5,14891,0.8910893953240494,5,0.0,5,0
all,10,linear,,0,reset,5,0.03249783499500073,5,96959.6,5,484798,0.0,5,0,0.004231565942965372,5,0.005170244090561031,5,450.8,5,2254,-0.07716544822115187,5,-0.2824748536939043,5,450.6,5,2253,450.8,5,2254,-0.1237681957810095,5,450.6,5,2253,-0.015437577192507579,5,450.8,5,2254,7.747112807296384,5,1454.8173479380653,5,8.0,5,1041.0,5,0.9630897390794498,5,96959.6,5,484798,301.4,5,2769.4,5,0.00018085998258413126,5,4.606221562569201,5,4.198292319071494,5,450.6,5,2253,450.8,5,2254,4.51572207591128,5,450.6,5,2253,4.729649553476909,5,450.8,5,2254,0.994829755909439,5,0.0,5,0
all,10,linear,,0,retain,5,0.03249783499500073,5,96959.6,5,484798,0.0,5,0,0.004231565942965372,5,0.005170244090561031,5,450.8,5,2254,-0.07716544822115187,5,-0.2824748536939043,5,450.6,5,2253,450.8,5,2254,-0.1237681957810095,5,450.6,5,2253,-0.015437577192507579,5,450.8,5,2254,7.747112807296384,5,1454.8173479380653,5,8.0,5,1041.0,5,0.9630897390794498,5,96959.6,5,484798,301.4,5,2769.4,5,0.00018085998258413126,5,4.606221562569201,5,4.198292319071494,5,450.6,5,2253,450.8,5,2254,4.51572207591128,5,450.6,5,2253,4.729649553476909,5,450.8,5,2254,0.994829755909439,5,0.0,5,0
all,10,linear,,1,reset,5,0.03456480825573673,5,96959.6,5,484798,0.0,5,0,0.004966929540237622,5,0.006134421420856703,5,537.2,5,2686,-0.05679233498206526,5,-0.290726091535823,5,537.2,5,2686,537.2,5,2686,-0.11883990995159324,5,537.2,5,2686,0.05092295064825895,5,423.4,5,2117,7.542755306174735,5,1435.0181611330108,5,8.0,5,1021.2,5,0.9602562987298704,5,96959.6,5,484798,287.8,5,2747.840000000005,5,0.00021196347415523083,5,4.5926002443203435,5,4.1246982969629045,5,537.2,5,2686,537.2,5,2686,4.468494139066565,5,537.2,5,2686,4.6490457862339785,5,423.4,5,2117,0.9938655785791433,5,0.0,5,0
all,10,linear,,1,retain,5,0.03456480825573673,5,96959.6,5,484798,0.0,5,0,0.004966929540237622,5,0.006134421420856703,5,537.2,5,2686,-0.05679233498206526,5,-0.290726091535823,5,537.2,5,2686,537.2,5,2686,-0.11883990995159324,5,537.2,5,2686,0.05092295064825895,5,423.4,5,2117,7.542755306174735,5,1435.0181611330108,5,8.0,5,1021.2,5,0.9602562987298704,5,96959.6,5,484798,287.8,5,2747.840000000005,5,0.00021196347415523083,5,4.5926002443203435,5,4.1246982969629045,5,537.2,5,2686,537.2,5,2686,4.468494139066565,5,537.2,5,2686,4.6490457862339785,5,423.4,5,2117,0.9938655785791433,5,0.0,5,0
all,10,linear,,5,reset,5,0.03972739444687752,5,96959.6,5,484798,0.0,5,0,0.0063171187693915245,5,0.007937679474233865,5,699.4,5,3497,-0.12844580635013186,5,-0.40551742555889464,5,698.6,5,3493,699.4,5,3497,-0.24438871124937375,5,699.0,5,3495,0.2033066095084767,5,131.4,5,657,7.570543506808093,5,1379.3211665105819,5,8.0,5,959.6,5,0.9536126690915282,5,96959.6,5,484798,233.6,5,2683.6,5,0.0003428176922029336,5,4.341540583685481,5,3.78782503565449,5,698.6,5,3493,699.4,5,3497,4.11159748210946,5,699.0,5,3495,3.7598679990124246,5,131.4,5,657,0.9920623205257663,5,0.0,5,0
all,10,linear,,5,retain,5,0.03972739444687752,5,96959.6,5,484798,0.0,5,0,0.0063171187693915245,5,0.007937679474233865,5,699.4,5,3497,-0.12844580635013186,5,-0.40551742555889464,5,698.6,5,3493,699.4,5,3497,-0.24438871124937375,5,699.0,5,3495,0.2033066095084767,5,131.4,5,657,7.570543506808093,5,1379.3211665105819,5,8.0,5,959.6,5,0.9536126690915282,5,96959.6,5,484798,233.6,5,2683.6,5,0.0003428176922029336,5,4.341540583685481,5,3.78782503565449,5,698.6,5,3493,699.4,5,3497,4.11159748210946,5,699.0,5,3495,3.7598679990124246,5,131.4,5,657,0.9920623205257663,5,0.0,5,0
all,10,xgboost,,0,reset,5,0.031475594545140734,5,96959.6,5,484798,0.0,5,0,0.004002289638678978,5,0.004888185152324459,5,426.6,5,2133,-0.14370865341288105,5,-0.35552084718828175,5,426.6,5,2133,426.6,5,2133,-0.2019420890261224,5,426.6,5,2133,-0.05308905451574546,5,426.6,5,2133,7.772086494060464,5,1444.8385613858857,5,8.0,5,1030.0,5,0.9643342645521795,5,96959.6,5,484798,298.4,5,2755.4,5,0.0001878512640007992,5,4.569856251621487,5,4.146311471384564,5,426.6,5,2133,426.6,5,2133,4.453387810625916,5,426.6,5,2133,4.751090918886296,5,426.6,5,2133,0.9951118148476755,5,0.0,5,0
all,10,xgboost,,0,retain,5,0.031475594545140734,5,96959.6,5,484798,0.0,5,0,0.004002289638678978,5,0.004888185152324459,5,426.6,5,2133,-0.14370865341288105,5,-0.35552084718828175,5,426.6,5,2133,426.6,5,2133,-0.2019420890261224,5,426.6,5,2133,-0.05308905451574546,5,426.6,5,2133,7.772086494060464,5,1444.8385613858857,5,8.0,5,1030.0,5,0.9643342645521795,5,96959.6,5,484798,298.4,5,2755.4,5,0.0001878512640007992,5,4.569856251621487,5,4.146311471384564,5,426.6,5,2133,426.6,5,2133,4.453387810625916,5,426.6,5,2133,4.751090918886296,5,426.6,5,2133,0.9951118148476755,5,0.0,5,0
all,10,xgboost,,1,reset,5,0.033611238625591754,5,96959.6,5,484798,0.0,5,0,0.004626266527513979,5,0.005705435544879066,5,502.2,5,2511,-0.12178037581928702,5,-0.3245696866736264,5,502.2,5,2511,502.2,5,2511,-0.1930345232908755,5,502.2,5,2511,-0.004651005841757647,5,393.4,5,1967,7.589457865205246,5,1427.03880792981,5,8.0,5,1010.8,5,0.9615521081037649,5,96959.6,5,484798,285.7400000000001,5,2727.4,5,0.0002103867431294517,5,4.483194436610168,5,4.077605793960172,5,502.2,5,2511,502.2,5,2511,4.340677607814802,5,502.2,5,2511,4.5908445237607385,5,393.4,5,1967,0.9942945644551209,5,0.0,5,0
all,10,xgboost,,1,retain,5,0.033611238625591754,5,96959.6,5,484798,0.0,5,0,0.004626266527513979,5,0.005705435544879066,5,502.2,5,2511,-0.12178037581928702,5,-0.3245696866736264,5,502.2,5,2511,502.2,5,2511,-0.1930345232908755,5,502.2,5,2511,-0.004651005841757647,5,393.4,5,1967,7.589457865205246,5,1427.03880792981,5,8.0,5,1010.8,5,0.9615521081037649,5,96959.6,5,484798,285.7400000000001,5,2727.4,5,0.0002103867431294517,5,4.483194436610168,5,4.077605793960172,5,502.2,5,2511,502.2,5,2511,4.340677607814802,5,502.2,5,2511,4.5908445237607385,5,393.4,5,1967,0.9942945644551209,5,0.0,5,0
all,10,xgboost,,5,reset,5,0.039408021060714726,5,96959.6,5,484798,0.0,5,0,0.00600813590765619,5,0.0075578907350503845,5,672.2,5,3361,-0.13272458007001692,5,-0.36919312056233433,5,671.6,5,3358,672.2,5,3361,-0.2523209967530446,5,672.0,5,3360,0.1619317301875695,5,122.6,5,613,7.5765257261938554,5,1372.9792563371648,5,8.0,5,951.6,5,0.9542429065719136,5,96959.6,5,484798,233.8,5,2665.2,5,0.0003409364597155345,5,4.368480902589608,5,3.895778720995282,5,671.6,5,3358,672.2,5,3361,4.131038818144697,5,672.0,5,3360,3.7409450009373684,5,122.6,5,613,0.9924421092649496,5,0.0,5,0
all,10,xgboost,,5,retain,5,0.039408021060714726,5,96959.6,5,484798,0.0,5,0,0.00600813590765619,5,0.0075578907350503845,5,672.2,5,3361,-0.13272458007001692,5,-0.36919312056233433,5,671.6,5,3358,672.2,5,3361,-0.2523209967530446,5,672.0,5,3360,0.1619317301875695,5,122.6,5,613,7.5765257261938554,5,1372.9792563371648,5,8.0,5,951.6,5,0.9542429065719136,5,96959.6,5,484798,233.8,5,2665.2,5,0.0003409364597155345,5,4.368480902589608,5,3.895778720995282,5,671.6,5,3358,672.2,5,3361,4.131038818144697,5,672.0,5,3360,3.7409450009373684,5,122.6,5,613,0.9924421092649496,5,0.0,5,0
all,20,linear,,0,reset,5,0.0639944352027686,5,96661.4,5,483307,0.0,5,0,0.019051353929039987,5,0.02341883498502593,5,2031.0,5,10155,-0.2589673642729404,5,-0.6070911950369862,5,2030.8,5,10154,2031.0,5,10155,-0.43707787700108147,5,2031.0,5,10155,-0.4164417467463252,5,2031.0,5,10155,14.130546326675482,5,1454.6733496093761,5,14.8,5,1040.4,5,0.9158438687035277,5,96661.4,5,483307,301.0,5,2769.1600000000008,5,0.0011103421646638384,5,4.488521491262168,5,3.7919734566806844,5,2030.8,5,10154,2031.0,5,10155,4.132283887497524,5,2031.0,5,10155,4.173534010774376,5,2031.0,5,10155,0.9765811650149739,5,0.0,5,0
all,20,linear,,0,retain,5,0.0639944352027686,5,96661.4,5,483307,0.0,5,0,0.019051353929039987,5,0.02341883498502593,5,2031.0,5,10155,-0.2589673642729404,5,-0.6070911950369862,5,2030.8,5,10154,2031.0,5,10155,-0.43707787700108147,5,2031.0,5,10155,-0.4164417467463252,5,2031.0,5,10155,14.130546326675482,5,1454.6733496093761,5,14.8,5,1040.4,5,0.9158438687035277,5,96661.4,5,483307,301.0,5,2769.1600000000008,5,0.0011103421646638384,5,4.488521491262168,5,3.7919734566806844,5,2030.8,5,10154,2031.0,5,10155,4.132283887497524,5,2031.0,5,10155,4.173534010774376,5,2031.0,5,10155,0.9765811650149739,5,0.0,5,0
all,20,linear,,1,reset,5,0.06682568717550474,5,96661.4,5,483307,0.0,5,0,0.02047833896780686,5,0.02536984960955433,5,2208.6,5,11043,-0.23992727270716568,5,-0.5806784757240502,5,2207.8,5,11039,2208.6,5,11043,-0.40829513736099743,5,2208.6,5,11043,-0.38888278098372697,5,2013.2,5,10066,13.857793520284833,5,1434.882186512134,5,14.4,5,1021.0,5,0.9115013573013447,5,96661.4,5,483307,287.6,5,2746.0,5,0.0011946165553436187,5,4.498205251954358,5,3.816807907632179,5,2207.8,5,11039,2208.6,5,11043,4.161461443300636,5,2208.6,5,11043,4.194257988537219,5,2013.2,5,10066,0.9746301503904456,5,0.0,5,0
all,20,linear,,1,retain,5,0.06682568717550474,5,96661.4,5,483307,0.0,5,0,0.02047833896780686,5,0.02536984960955433,5,2208.6,5,11043,-0.23992727270716568,5,-0.5806784757240502,5,2207.8,5,11039,2208.6,5,11043,-0.40829513736099743,5,2208.6,5,11043,-0.38888278098372697,5,2013.2,5,10066,13.857793520284833,5,1434.882186512134,5,14.4,5,1021.0,5,0.9115013573013447,5,96661.4,5,483307,287.6,5,2746.0,5,0.0011946165553436187,5,4.498205251954358,5,3.816807907632179,5,2207.8,5,11039,2208.6,5,11043,4.161461443300636,5,2208.6,5,11043,4.194257988537219,5,2013.2,5,10066,0.9746301503904456,5,0.0,5,0
all,20,linear,,5,reset,5,0.07398957220890093,5,96661.4,5,483307,0.0,5,0,0.023246229158076635,5,0.029216635560891137,5,2556.4,5,12782,-0.23776236681698407,5,-0.5687199827304156,5,2555.0,5,12775,2556.4,5,12782,-0.40820880024774003,5,2556.4,5,12782,-0.3270704244416884,5,1556.4,5,7782,13.54449155984876,5,1379.283620805281,5,14.0,5,959.2,5,0.9013243706520612,5,96661.4,5,483307,233.6,5,2684.1599999999976,5,0.0014398279809612518,5,4.344786980362409,5,3.6827756388204675,5,2555.0,5,12775,2556.4,5,12782,4.003866414835376,5,2556.4,5,12782,4.15797257321046,5,1556.4,5,7782,0.9707833644391088,5,0.0,5,0
