symbol,horizon,model,control_seed,adverse_before_fill,bin,day,eligible_decisions,fill_before_adverse,fill_probability,fills,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,unfilled_fraction,zero_signal_decisions
KGHM,10,linear,,0.05288932419196866,1,2017-12-27,1021,0.010773751224289911,0.010773751224289911,11,retain,0,-0.20175120041957365,0.1822988623425591,11,11,-1.229646192824472,11,-0.002126554478521069,11,7.454545454545454,150.38589618021547,8.0,168.0,0.9363369245837414,1021,100.0,200.0,0.0,6.893919297068979,7.663144309106949,11,11,4.839880616277398,11,7.293084708720644,11,0.9892262487757101,0
KGHM,10,linear,,0.016983695652173912,2,2017-12-27,1472,0.006114130434782609,0.010869565217391304,16,retain,0,-0.5610014213324723,1.1187298216690296,16,16,1.1187298216690296,16,-0.14103725359204677,16,7.6875,290.6820652173913,8.0,299.0,0.9769021739130435,1472,229.0,348.0,0.0,-1.4149973299040277,1.9437129253587149,16,16,1.9437129253587149,16,-0.5751943662132204,16,0.9891304347826086,0
KGHM,10,linear,,0.024275118004045852,3,2017-12-27,1483,0.0020229265003371545,0.0020229265003371545,3,retain,0,0.0,1.4801657785666948,3,3,1.4801657785666948,3,0.7400828892833474,3,9.0,440.1146325016858,9.0,440.0,0.973701955495617,1483,393.0,500.0,0.0,5.918035212310858,8.877052818464605,3,3,8.877052818464605,3,7.397544015387733,3,0.9979770734996628,0
KGHM,10,linear,,0.01918649270913277,4,2017-12-27,1303,0.0007674597083653108,0.0015349194167306216,2,retain,0,2.2339262357705363,2.2339262357705363,2,2,2.2339262357705363,2,2.2339262357705363,2,5.5,570.3069838833461,5.5,560.0,0.9800460475825019,1303,529.2,624.0,0.0,2.243158366979944,2.243158366979944,2,2,2.243158366979944,2,2.243158366979944,2,0.9984650805832693,0
KGHM,10,linear,,0.023925564909171467,5,2017-12-27,2257,0.00044306601683650863,0.002215330084182543,5,retain,0,1.7797552836489028,1.7797552836489028,5,5,1.7797552836489028,5,1.334816462736677,5,8.8,720.6247230837395,9.0,725.0,0.9756313690739921,2257,654.0,779.0,0.0,0.0,0.0,5,5,0.0,5,-0.8896797153026934,5,0.9977846699158175,0
KGHM,10,linear,,0.012905911740216486,6,2017-12-27,2402,0.0020815986677768525,0.0020815986677768525,5,retain,0,-1.3307277572093983,-1.3307277572093983,5,5,-1.3307277572093983,5,-0.8858878995580515,5,8.0,906.4317235636969,8.0,900.0,0.9850124895920067,2402,814.0,999.9000000000001,0.0,-2.6614555144187966,-2.6614555144187966,5,5,-2.6614555144187966,5,-1.771775799116103,5,0.9979184013322231,0
KGHM,10,linear,,0.030569514237855946,7,2017-12-27,2388,0.0004187604690117253,0.0004187604690117253,1,retain,0,2.243158366979944,2.243158366979944,1,1,2.243158366979944,1,2.243158366979944,1,7.0,1106.3965661641541,7.0,1117.0,0.9690117252931323,2388,1011.0,1180.0,0.0,4.486316733959888,4.486316733959888,1,1,4.486316733959888,1,4.486316733959888,1,0.9995812395309883,0
KGHM,10,linear,,0.013272790778903249,8,2017-12-27,2863,0.0027942717429269995,0.0027942717429269995,8,retain,0,0.8411843876174789,0.8411843876174789,8,8,0.8411843876174789,8,0.560789591744986,8,8.375,1431.963674467342,8.5,1410.0,0.9839329374781698,2863,1260.0,1598.0,0.0,4.473793518424516,4.473793518424516,8,8,4.473793518424516,8,3.9130039266795302,8,0.997205728257073,0
KGHM,10,linear,,0.011037527593818985,9,2017-12-27,2718,0.0014716703458425313,0.0014716703458425313,4,retain,0,0.0,0.0,4,4,0.0,4,0.0,4,8.5,2150.4941133186167,8.5,2100.0,0.9874908020603385,2718,1767.0,2616.0,0.0,4.450378282152466,4.450378282152466,4,4,4.450378282152466,4,4.450378282152466,4,0.9985283296541575,0
KGHM,10,linear,,0.005348785379986628,10,2017-12-27,4487,0.0,0.0,0,retain,0,,,0,0,,0,,0,,11670.599063962558,,14156.0,0.9946512146200134,4487,3349.2000000000003,17321.0,0.0,,,0,0,,0,,0,1.0,0
