symbol,horizon,model,control_seed,bin,day,latency,long_crossed_bps,prediction_bps,rows,short_crossed_bps
PZU,20,linear,,7.0,2017-12-27,5,-7.931654182074821,0.21222097150870906,8151,-8.42360186221301
PZU,20,linear,,8.0,2017-12-27,5,-8.118590275168081,0.3230006924351772,7750,-8.619725357910859
PZU,20,linear,,9.0,2017-12-27,5,-7.335706680391705,0.4456580733016243,7776,-8.260613894969076
PZU,20,linear,,10.0,2017-12-27,5,-5.766366713168351,0.6125954575170329,7985,-7.039613576239347
PZU,20,linear,,1.0,2017-12-28,5,-5.457587513353607,-0.6684866194452128,3902,-4.782409134727598
PZU,20,linear,,2.0,2017-12-28,5,-6.817263656104394,-0.46323666530548585,3952,-6.2025845626988785
PZU,20,linear,,3.0,2017-12-28,5,-7.324873322712112,-0.29942208802662346,3292,-7.18353453309502
PZU,20,linear,,4.0,2017-12-28,5,-6.742901216402926,-0.15703789039803884,3218,-7.432183457690412
PZU,20,linear,,5.0,2017-12-28,5,-7.2082730870986556,-0.026060984780559706,3219,-7.462398921380862
PZU,20,linear,,6.0,2017-12-28,5,-8.934118224751563,0.09302777288150578,3161,-9.146161977186168
PZU,20,linear,,7.0,2017-12-28,5,-8.972738470502003,0.20304727456850152,3291,-9.559761578560693
PZU,20,linear,,8.0,2017-12-28,5,-7.143589114773244,0.32670837438112266,3219,-7.396955606326213
PZU,20,linear,,9.0,2017-12-28,5,-7.000022734865245,0.4476526727561205,3545,-7.97727921066131
PZU,20,linear,,10.0,2017-12-28,5,-5.232967972271645,0.6379819574790285,4118,-6.377257200446757
PZU,20,linear,,1.0,2017-12-29,5,-5.853141044923531,-0.6760292381019972,3344,-5.173780176871773
PZU,20,linear,,2.0,2017-12-29,5,-7.333647895623784,-0.4544245168419538,3204,-6.328072966251897
PZU,20,linear,,3.0,2017-12-29,5,-7.897733072081984,-0.30498883320882975,3822,-7.831849238527662
PZU,20,linear,,4.0,2017-12-29,5,-9.588246648690616,-0.16285376682958463,4000,-9.088468769927717
PZU,20,linear,,5.0,2017-12-29,5,-10.25459615200369,-0.03265078256540184,4308,-10.007509852801185
PZU,20,linear,,6.0,2017-12-29,5,-10.444343754128477,0.08776761644247325,4474,-10.687584954273655
PZU,20,linear,,7.0,2017-12-29,5,-9.9185020794763,0.20769077144480896,3754,-9.925524688423184
PZU,20,linear,,8.0,2017-12-29,5,-10.079559063248755,0.3272026618265817,4227,-10.503043513364949
PZU,20,linear,,9.0,2017-12-29,5,-9.235847075527213,0.44716580917949217,3875,-9.653976041875124
PZU,20,linear,,10.0,2017-12-29,5,-5.897711836016144,0.6152954722204733,3093,-6.451018054932101
PZU,20,xgboost,,1.0,all,0,-5.9757553814619335,-0.7326624727878375,15232,-4.431539509209957
PZU,20,xgboost,,2.0,all,0,-7.3593277589226,-0.4126841874010748,15174,-6.3338679959132005
PZU,20,xgboost,,3.0,all,0,-8.169510952359081,-0.24996692073389923,15188,-7.647800730823346
PZU,20,xgboost,,4.0,all,0,-8.47223940244522,-0.13243049567077625,15216,-8.271299729801369
PZU,20,xgboost,,5.0,all,0,-8.537647643338152,-0.01411391094688772,15172,-8.519941864142266
PZU,20,xgboost,,6.0,all,0,-7.666132540361118,0.08778234260806164,15233,-8.058990288910849
PZU,20,xgboost,,7.0,all,0,-8.896672210864352,0.17672070478995902,15160,-9.263590249992495
PZU,20,xgboost,,8.0,all,0,-8.819826323678683,0.2879546329603624,15197,-9.528184978912106
PZU,20,xgboost,,9.0,all,0,-7.631089455897925,0.4257159589724712,15194,-8.565186200549695
PZU,20,xgboost,,10.0,all,0,-5.436349001572948,0.7056183454958063,15194,-7.341363443612624
PZU,20,xgboost,,1.0,2017-12-27,0,-6.103248504749487,-0.7468236448966469,8252,-4.297535353384347
PZU,20,xgboost,,2.0,2017-12-27,0,-7.769016887468949,-0.41570686661511014,7784,-6.533576243869121
PZU,20,xgboost,,3.0,2017-12-27,0,-7.977468599498494,-0.24984026093798503,8085,-7.436332694871361
PZU,20,xgboost,,4.0,2017-12-27,0,-8.439312875332005,-0.13170144581122828,7904,-8.175973177929096
PZU,20,xgboost,,5.0,2017-12-27,0,-8.157092980131042,-0.014379411708441765,7739,-8.115832481561084
PZU,20,xgboost,,6.0,2017-12-27,0,-7.157656012275489,0.08888718142760832,7436,-7.695937855701061
PZU,20,xgboost,,7.0,2017-12-27,0,-8.030618769166287,0.1761857234242743,8287,-8.447947515934432
PZU,20,xgboost,,8.0,2017-12-27,0,-8.39634272447643,0.28672463356183947,7494,-9.244734736780952
PZU,20,xgboost,,9.0,2017-12-27,0,-7.1971183895094075,0.4267697279489116,7717,-8.290763360226867
PZU,20,xgboost,,10.0,2017-12-27,0,-5.497146950932205,0.7003066054410231,8244,-7.632670878779582
PZU,20,xgboost,,1.0,2017-12-28,0,-5.619837795481808,-0.7172112976162639,3775,-4.368895755846341
PZU,20,xgboost,,2.0,2017-12-28,0,-6.685683666877898,-0.40934382991296,4067,-6.047147510078599
PZU,20,xgboost,,3.0,2017-12-28,0,-7.644883246684978,-0.25350379919866617,3169,-7.214491817638528
PZU,20,xgboost,,4.0,2017-12-28,0,-7.447897174371198,-0.13310008281559654,3234,-7.836255371495248
PZU,20,xgboost,,5.0,2017-12-28,0,-7.904300445238276,-0.01699986077576599,3215,-8.123828346892514
PZU,20,xgboost,,6.0,2017-12-28,0,-7.2225558231416995,0.08590034234521214,3493,-7.582300297406472
PZU,20,xgboost,,7.0,2017-12-28,0,-8.930709173748937,0.17714508726857184,3196,-9.505815872553027
PZU,20,xgboost,,8.0,2017-12-28,0,-7.6070063345893795,0.28610099565804537,3477,-8.089231375334212
PZU,20,xgboost,,9.0,2017-12-28,0,-6.472611165907432,0.42857673609826846,3262,-7.556839597634212
PZU,20,xgboost,,10.0,2017-12-28,0,-5.186017702068815,0.7195795116870745,4029,-7.045146954429646
PZU,20,xgboost,,1.0,2017-12-29,0,-6.066711897438872,-0.7144004428442481,3205,-4.850348389965211
PZU,20,xgboost,,2.0,2017-12-29,0,-7.2241157052786065,-0.4096919210460076,3323,-6.216974590496541
PZU,20,xgboost,,3.0,2017-12-29,0,-8.98679809576505,-0.24737812474892718,3934,-8.431449692835164
PZU,20,xgboost,,4.0,2017-12-29,0,-9.348397822232918,-0.13331253717727903,4078,-8.80106788104228
PZU,20,xgboost,,5.0,2017-12-29,0,-9.718615822676918,-0.011427083281285446,4218,-9.563305417900853
PZU,20,xgboost,,6.0,2017-12-29,0,-8.904618817334201,0.08740089406158955,4304,-9.073101820898016
PZU,20,xgboost,,7.0,2017-12-29,0,-10.818946548088377,0.1775575457406751,3677,-10.891297143502344
PZU,20,xgboost,,8.0,2017-12-29,0,-10.568657652236467,0.2916609065980072,4226,-11.214748583779878
PZU,20,xgboost,,9.0,2017-12-29,0,-9.322171520255974,0.42157271100674376,4215,-9.84797331264496
PZU,20,xgboost,,10.0,2017-12-29,0,-5.610045171098603,0.7013528358850607,2921,-6.927778280792294
PZU,20,xgboost,,1.0,all,1,-5.967407165484709,-0.7326624727878375,15232,-4.611060869681469
PZU,20,xgboost,,2.0,all,1,-7.340609616348613,-0.4126841874010748,15174,-6.374055610524864
PZU,20,xgboost,,3.0,all,1,-8.14085698041487,-0.24996692073389923,15188,-7.647193993564328
PZU,20,xgboost,,4.0,all,1,-8.4275199225121,-0.13243049567077625,15216,-8.247842712017311
PZU,20,xgboost,,5.0,all,1,-8.502853404268077,-0.01411391094688772,15172,-8.498753081250683
PZU,20,xgboost,,6.0,all,1,-7.649207641111187,0.08778234260806164,15233,-8.03820580076119
PZU,20,xgboost,,7.0,all,1,-8.870352797520649,0.17672070478995902,15160,-9.215615481331021
PZU,20,xgboost,,8.0,all,1,-8.803778879735486,0.2879546329603624,15197,-9.497583564081786
PZU,20,xgboost,,9.0,all,1,-7.634936979681452,0.4257159589724712,15194,-8.522692956227598
PZU,20,xgboost,,10.0,all,1,-5.628727901561869,0.7056183454958063,15194,-7.3037795492178015
PZU,20,xgboost,,1.0,2017-12-27,1,-6.088422447371527,-0.7468236448966469,8252,-4.4934900470668575
PZU,20,xgboost,,2.0,2017-12-27,1,-7.744069966072661,-0.41570686661511014,7784,-6.580170348324084
PZU,20,xgboost,,3.0,2017-12-27,1,-7.956871612063388,-0.24984026093798503,8085,-7.429602560084896
PZU,20,xgboost,,4.0,2017-12-27,1,-8.387378689992817,-0.13170144581122828,7904,-8.153092203669475
PZU,20,xgboost,,5.0,2017-12-27,1,-8.131081828373798,-0.014379411708441765,7739,-8.093114739995793
PZU,20,xgboost,,6.0,2017-12-27,1,-7.140610687677063,0.08888718142760832,7436,-7.671119559401795
PZU,20,xgboost,,7.0,2017-12-27,1,-8.008357705930282,0.1761857234242743,8287,-8.397817830588995
PZU,20,xgboost,,8.0,2017-12-27,1,-8.374072133041828,0.28672463356183947,7494,-9.208790563758617
PZU,20,xgboost,,9.0,2017-12-27,1,-7.20171746796849,0.4267697279489116,7717,-8.24934721965371
PZU,20,xgboost,,10.0,2017-12-27,1,-5.685378384789592,0.7003066054410231,8244,-7.5779558116241565
PZU,20,xgboost,,1.0,2017-12-28,1,-5.609106973781773,-0.7172112976162639,3775,-4.516643109972839
PZU,20,xgboost,,2.0,2017-12-28,1,-6.684552206637563,-0.40934382991296,4067,-6.067688423335917
PZU,20,xgboost,,3.0,2017-12-28,1,-7.626632974961539,-0.25350379919866617,3169,-7.2189691758794465
PZU,20,xgboost,,4.0,2017-12-28,1,-7.404841407969963,-0.13310008281559654,3234,-7.813990428995376
PZU,20,xgboost,,5.0,2017-12-28,1,-7.848330113394724,-0.01699986077576599,3215,-8.099191853806536
PZU,20,xgboost,,6.0,2017-12-28,1,-7.197215879433924,0.08590034234521214,3493,-7.549219354931193
PZU,20,xgboost,,7.0,2017-12-28,1,-8.883617143502283,0.17714508726857184,3196,-9.46538700029099
PZU,20,xgboost,,8.0,2017-12-28,1,-7.560995355939878,0.28610099565804537,3477,-8.059592938250445
PZU,20,xgboost,,9.0,2017-12-28,1,-6.483449541538824,0.42857673609826846,3262,-7.528860656126688
PZU,20,xgboost,,10.0,2017-12-28,1,-5.382186962779351,0.7195795116870745,4029,-7.031314513224269
PZU,20,xgboost,,1.0,2017-12-29,1,-6.0778486998212315,-0.7144004428442481,3205,-5.024983325567849
PZU,20,xgboost,,2.0,2017-12-29,1,-7.198464001856542,-0.4096919210460076,3323,-6.266200729775034
PZU,20,xgboost,,3.0,2017-12-29,1,-8.933205118799043,-0.24737812474892718,3934,-8.439332068532451
PZU,20,xgboost,,4.0,2017-12-29,1,-9.316342536014231,-0.13331253717727903,4078,-8.775549014438653
PZU,20,xgboost,,5.0,2017-12-29,1,-9.683847383880135,-0.011427083281285446,4218,-9.547549778549053
PZU,20,xgboost,,6.0,2017-12-29,1,-8.894731379325597,0.08740089406158955,4304,-9.06926596480223
PZU,20,xgboost,,7.0,2017-12-29,1,-10.801535956142372,0.1775575457406751,3677,-10.841620201783318
PZU,20,xgboost,,8.0,2017-12-29,1,-10.588298679063358,0.2916609065980072,4226,-11.192829222017757
PZU,20,xgboost,,9.0,2017-12-29,1,-9.31923282668268,0.42157271100674376,4215,-9.79227540274476
PZU,20,xgboost,,10.0,2017-12-29,1,-5.80890142385746,0.7013528358850607,2921,-6.905783151662149
PZU,20,xgboost,,1.0,all,5,-5.913812458759281,-0.7326624727878375,15232,-4.955955720352563
PZU,20,xgboost,,2.0,all,5,-7.291965449356711,-0.4126841874010748,15174,-6.513970149957951
PZU,20,xgboost,,3.0,all,5,-8.053472989703724,-0.24996692073389923,15188,-7.653232622444504
PZU,20,xgboost,,4.0,all,5,-8.311217113111029,-0.13243049567077625,15216,-8.279630689340241
PZU,20,xgboost,,5.0,all,5,-8.399553126698072,-0.01411391094688772,15172,-8.51509654327266
PZU,20,xgboost,,6.0,all,5,-7.6261335468541835,0.08778234260806164,15233,-7.972247056351757
PZU,20,xgboost,,7.0,all,5,-8.870445155912645,0.17672070478995902,15160,-9.108342959954186
PZU,20,xgboost,,8.0,all,5,-8.808472719322763,0.2879546329603624,15197,-9.38388313630051
PZU,20,xgboost,,9.0,all,5,-7.687668608750876,0.4257159589724712,15194,-8.416264333021692
PZU,20,xgboost,,10.0,all,5,-6.012170052864018,0.7056183454958063,15194,-7.141485988499008
PZU,20,xgboost,,1.0,2017-12-27,5,-6.0310041623203565,-0.7468236448966469,8252,-4.8778449583272385
PZU,20,xgboost,,2.0,2017-12-27,5,-7.656351539651796,-0.41570686661511014,7784,-6.736018747807022
PZU,20,xgboost,,3.0,2017-12-27,5,-7.865252639993818,-0.24984026093798503,8085,-7.450767869310738
PZU,20,xgboost,,4.0,2017-12-27,5,-8.260483929847004,-0.13170144581122828,7904,-8.187545208614285
PZU,20,xgboost,,5.0,2017-12-27,5,-8.034365432023918,-0.014379411708441765,7739,-8.065577335437364
PZU,20,xgboost,,6.0,2017-12-27,5,-7.10301394789556,0.08888718142760832,7436,-7.605638656972902
PZU,20,xgboost,,7.0,2017-12-27,5,-8.009739418750994,0.1761857234242743,8287,-8.269933569957546
PZU,20,xgboost,,8.0,2017-12-27,5,-8.382250459702963,0.28672463356183947,7494,-9.045750000623737
PZU,20,xgboost,,9.0,2017-12-27,5,-7.26453380276075,0.4267697279489116,7717,-8.181554119183227
PZU,20,xgboost,,10.0,2017-12-27,5,-6.106912189330431,0.7003066054410231,8244,-7.386038920325114
PZU,20,xgboost,,1.0,2017-12-28,5,-5.491317418822834,-0.7172112976162639,3775,-4.778999347944461
PZU,20,xgboost,,2.0,2017-12-28,5,-6.6765891111772895,-0.40934382991296,4067,-6.203292057806031
PZU,20,xgboost,,3.0,2017-12-28,5,-7.54257716224997,-0.25350379919866617,3169,-7.230415086435586
PZU,20,xgboost,,4.0,2017-12-28,5,-7.259975208701127,-0.13310008281559654,3234,-7.814834571643498
PZU,20,xgboost,,5.0,2017-12-28,5,-7.72034245177317,-0.01699986077576599,3215,-8.144618814044176
PZU,20,xgboost,,6.0,2017-12-28,5,-7.216028210818847,0.08590034234521214,3493,-7.418569096296522
PZU,20,xgboost,,7.0,2017-12-28,5,-8.890080039840555,0.17714508726857184,3196,-9.405454124047065
PZU,20,xgboost,,8.0,2017-12-28,5,-7.573405292767966,0.28610099565804537,3477,-8.008312596586807
PZU,20,xgboost,,9.0,2017-12-28,5,-6.533567228724837,0.42857673609826846,3262,-7.4502037273639266
PZU,20,xgboost,,10.0,2017-12-28,5,-5.716947339248628,0.7195795116870745,4029,-6.880816654003707
PZU,20,xgboost,,1.0,2017-12-29,5,-6.1097103801240555,-0.7144004428442481,3205,-5.365497160001101
PZU,20,xgboost,,2.0,2017-12-29,5,-7.191560466064135,-0.4096919210460076,3323,-6.374066904434236
PZU,20,xgboost,,3.0,2017-12-29,5,-8.851843707702084,-0.24737812474892718,3934,-8.409927157446727
PZU,20,xgboost,,4.0,2017-12-29,5,-9.243220889320074,-0.13331253717727903,4078,-8.826711190637258
PZU,20,xgboost,,5.0,2017-12-29,5,-9.587284252579252,-0.011427083281285446,4218,-9.622236194507115
PZU,20,xgboost,,6.0,2017-12-29,5,-8.862754196628288,0.08740089406158955,4304,-9.054983388195184
PZU,20,xgboost,,7.0,2017-12-29,5,-10.793185257850364,0.1775575457406751,3677,-10.739654174112824
PZU,20,xgboost,,8.0,2017-12-29,5,-10.580464923705582,0.2916609065980072,4226,-11.115267065629967
PZU,20,xgboost,,9.0,2017-12-29,5,-9.355523887391621,0.42157271100674376,4215,-9.593618642831197
PZU,20,xgboost,,10.0,2017-12-29,5,-6.151984547943548,0.7013528358850607,2921,-6.810826070220046
PZU,50,linear,,1.0,all,0,-6.483099213006284,-1.0330046595232034,14879,-4.443482334849639
PZU,50,linear,,2.0,all,0,-7.900435351378482,-0.7161662451792988,14873,-6.273488747982814
PZU,50,linear,,3.0,all,0,-7.6434915880504875,-0.4784382092710602,14874,-7.54755538153152
PZU,50,linear,,4.0,all,0,-8.257051902809932,-0.26106953676140376,14877,-8.019094574637114
PZU,50,linear,,5.0,all,0,-8.177892364219767,-0.0553723112687238,14873,-8.312264136954056
PZU,50,linear,,6.0,all,0,-8.244167314321793,0.13605513545556966,14874,-8.68483355927064
PZU,50,linear,,7.0,all,0,-8.53272134322914,0.3231371540183882,14880,-9.239664231871409
PZU,50,linear,,8.0,all,0,-8.217336352377826,0.5059640961702319,14870,-9.077539123848101
PZU,50,linear,,9.0,all,0,-7.665534617235696,0.6902822700030872,14875,-9.324494944086277
PZU,50,linear,,10.0,all,0,-5.255412203675208,0.9371107932528223,14875,-7.990338625332478
PZU,50,linear,,1.0,2017-12-27,0,-6.701210785414026,-1.0322766036084352,7760,-4.173912665547216
PZU,50,linear,,2.0,2017-12-27,0,-8.229833179370434,-0.7162393288132967,7616,-6.485878393357675
PZU,50,linear,,3.0,2017-12-27,0,-7.760824577960687,-0.4765960955559504,7767,-7.59029507260309
PZU,50,linear,,4.0,2017-12-27,0,-8.23659206527697,-0.2625210808981394,7549,-7.6465356518346
PZU,50,linear,,5.0,2017-12-27,0,-7.952581675347246,-0.055738108028772035,7581,-8.239860152130248
PZU,50,linear,,6.0,2017-12-27,0,-7.3477707509441155,0.13773054878460178,7299,-7.815226621387504
PZU,50,linear,,7.0,2017-12-27,0,-7.421923247148882,0.32536403545523235,7636,-8.448444806675472
PZU,50,linear,,8.0,2017-12-27,0,-7.967027688203741,0.5041038216360284,7603,-8.994293681164338
PZU,50,linear,,9.0,2017-12-27,0,-7.009275732845047,0.6886866937380525,7299,-9.074195402972729
PZU,50,linear,,10.0,2017-12-27,0,-5.385469638272219,0.9292259423092677,7682,-8.47900469396871
PZU,50,linear,,1.0,2017-12-28,0,-5.789345709460483,-1.0261918073185965,3732,-4.6789224408261685
PZU,50,linear,,2.0,2017-12-28,0,-7.389450588718934,-0.7228031902181781,3996,-6.228131058508108
PZU,50,linear,,3.0,2017-12-28,0,-6.751418765844556,-0.4790568780587726,3199,-7.2518378146544125
PZU,50,linear,,4.0,2017-12-28,0,-6.622747773980364,-0.2599019167520861,3258,-7.461983003834525
PZU,50,linear,,5.0,2017-12-28,0,-6.521433040502327,-0.05240801028247021,3320,-7.315183847651338
PZU,50,linear,,6.0,2017-12-28,0,-7.654774299194862,0.13682029174938418,3019,-8.082178842310997
PZU,50,linear,,7.0,2017-12-28,0,-9.537036764631681,0.3183113847735328,3466,-10.262432633860033
PZU,50,linear,,8.0,2017-12-28,0,-6.722788185830079,0.5068923007011522,3399,-7.776648979125666
PZU,50,linear,,9.0,2017-12-28,0,-6.836930688206481,0.6922641828988433,3291,-8.605917196026557
PZU,50,linear,,10.0,2017-12-28,0,-4.689659914281088,0.9612937098824882,4207,-7.401923903944081
PZU,50,linear,,1.0,2017-12-29,0,-6.7478002089758276,-1.042179527644312,3387,-4.801674882320082
PZU,50,linear,,2.0,2017-12-29,0,-7.7572894616516646,-0.707862707205705,3261,-5.833037900992932
PZU,50,linear,,3.0,2017-12-29,0,-8.140527316198964,-0.4815929113625049,3908,-7.7046795667636045
PZU,50,linear,,4.0,2017-12-29,0,-9.603247029410193,-0.259311895312298,4070,-9.156076590831463
PZU,50,linear,,5.0,2017-12-29,0,-9.992475769830161,-0.05715186163036434,3972,-9.283865639832783
PZU,50,linear,,6.0,2017-12-29,0,-10.07080823371641,0.13286399218523795,4556,-10.477343574659178
PZU,50,linear,,7.0,2017-12-29,0,-9.856463273109402,0.3230634773510847,3778,-9.900552598600793
PZU,50,linear,,8.0,2017-12-29,0,-10.022679163083966,0.5088050217345933,3868,-10.384323173133572
PZU,50,linear,,9.0,2017-12-29,0,-9.419786455649348,0.6914779843131353,4285,-10.302738985965469
PZU,50,linear,,10.0,2017-12-29,0,-5.717910083416279,0.9233244217482623,2986,-7.56218323136645
PZU,50,linear,,1.0,all,1,-6.478392619908709,-1.0330046595232034,14879,-4.619388524171649
PZU,50,linear,,2.0,all,1,-7.877746378526377,-0.7161662451792988,14873,-6.330716665314547
PZU,50,linear,,3.0,all,1,-7.608798268717599,-0.4784382092710602,14874,-7.567527191698804
PZU,50,linear,,4.0,all,1,-8.225178491349338,-0.26106953676140376,14877,-8.005128770448179
PZU,50,linear,,5.0,all,1,-8.134115202134554,-0.0553723112687238,14873,-8.288933268547341
PZU,50,linear,,6.0,all,1,-8.232904233205144,0.13605513545556966,14874,-8.647755959411505
PZU,50,linear,,7.0,all,1,-8.494629833909238,0.3231371540183882,14880,-9.191676274514005
PZU,50,linear,,8.0,all,1,-8.223362582089976,0.5059640961702319,14870,-9.026581048372613
PZU,50,linear,,9.0,all,1,-7.687163360319711,0.6902822700030872,14875,-9.269650631053468
PZU,50,linear,,10.0,all,1,-5.411972590282155,0.9371107932528223,14875,-7.963528127707272
PZU,50,linear,,1.0,2017-12-27,1,-6.69492145643292,-1.0322766036084352,7760,-4.373904259515658
PZU,50,linear,,2.0,2017-12-27,1,-8.19859957970829,-0.7162393288132967,7616,-6.53825726270564
PZU,50,linear,,3.0,2017-12-27,1,-7.734835834913125,-0.4765960955559504,7767,-7.62119071915151
PZU,50,linear,,4.0,2017-12-27,1,-8.194312450426118,-0.2625210808981394,7549,-7.633932212902759
PZU,50,linear,,5.0,2017-12-27,1,-7.904703430327332,-0.055738108028772035,7581,-8.206795906179298
PZU,50,linear,,6.0,2017-12-27,1,-7.3452140463708435,0.13773054878460178,7299,-7.770212546988517
PZU,50,linear,,7.0,2017-12-27,1,-7.377572432081205,0.32536403545523235,7636,-8.3943949203932
PZU,50,linear,,8.0,2017-12-27,1,-7.966258487771695,0.5041038216360284,7603,-8.933460424157861
PZU,50,linear,,9.0,2017-12-27,1,-7.021798802559971,0.6886866937380525,7299,-9.013249551172908
PZU,50,linear,,10.0,2017-12-27,1,-5.565178192955661,0.9292259423092677,7682,-8.449593195044802
PZU,50,linear,,1.0,2017-12-28,1,-5.774021974284741,-1.0261918073185965,3732,-4.834164256525495
PZU,50,linear,,2.0,2017-12-28,1,-7.390014342024517,-0.7228031902181781,3996,-6.274822397982645
PZU,50,linear,,3.0,2017-12-28,1,-6.716987002944507,-0.4790568780587726,3199,-7.2741982542311
PZU,50,linear,,4.0,2017-12-28,1,-6.60219955295643,-0.2599019167520861,3258,-7.423671830724816
PZU,50,linear,,5.0,2017-12-28,1,-6.475227386649438,-0.05240801028247021,3320,-7.286827303351281
PZU,50,linear,,6.0,2017-12-28,1,-7.614959755012933,0.13682029174938418,3019,-8.067911739556909
PZU,50,linear,,7.0,2017-12-28,1,-9.505301549065534,0.3183113847735328,3466,-10.201508187630747
PZU,50,linear,,8.0,2017-12-28,1,-6.746713260963739,0.5068923007011522,3399,-7.743554756634103
PZU,50,linear,,9.0,2017-12-28,1,-6.85228509973743,0.6922641828988433,3291,-8.575360119354873
PZU,50,linear,,10.0,2017-12-28,1,-4.807463078461963,0.9612937098824882,4207,-7.368224219330362
PZU,50,linear,,1.0,2017-12-29,1,-6.758418447496772,-1.042179527644312,3387,-4.945167933851583
PZU,50,linear,,2.0,2017-12-29,1,-7.7260626120927585,-0.707862707205705,3261,-5.9145021000056595
PZU,50,linear,,3.0,2017-12-29,1,-8.088319881452366,-0.4815929113625049,3908,-7.700985393652235
PZU,50,linear,,4.0,2017-12-29,1,-9.581609234399338,-0.259311895312298,4070,-9.15907214207695
PZU,50,linear,,5.0,2017-12-29,1,-9.958555833927392,-0.05715186163036434,3972,-9.283312711790805
PZU,50,linear,,6.0,2017-12-29,1,-10.064516404707748,0.13286399218523795,4556,-10.437865500020903
PZU,50,linear,,7.0,2017-12-29,1,-9.82519154794501,0.3230634773510847,3778,-9.876685011730478
PZU,50,linear,,8.0,2017-12-29,1,-10.02633400701499,0.5088050217345933,3868,-10.337078067897936
PZU,50,linear,,9.0,2017-12-29,1,-9.461744518467814,0.6914779843131353,4285,-10.239634658135909
PZU,50,linear,,10.0,2017-12-29,1,-5.869523185221768,0.9233244217482623,2986,-7.5517704904851595
PZU,50,linear,,1.0,all,5,-6.387424166959111,-1.0330046595232034,14879,-4.949231657769644
PZU,50,linear,,2.0,all,5,-7.776625284680571,-0.7161662451792988,14873,-6.537247797131725
PZU,50,linear,,3.0,all,5,-7.496779558612867,-0.4784382092710602,14874,-7.660927350512073
PZU,50,linear,,4.0,all,5,-8.13787016059637,-0.26106953676140376,14877,-8.016915649647737
PZU,50,linear,,5.0,all,5,-8.048389404179169,-0.0553723112687238,14873,-8.316356901641957
PZU,50,linear,,6.0,all,5,-8.210623751516136,0.13605513545556966,14874,-8.600335040591585
PZU,50,linear,,7.0,all,5,-8.517378411328977,0.3231371540183882,14880,-9.041349699665261
PZU,50,linear,,8.0,all,5,-8.255340599396481,0.5059640961702319,14870,-8.890521178843706
PZU,50,linear,,9.0,all,5,-7.80149845073279,0.6902822700030872,14875,-9.102478939633839
PZU,50,linear,,10.0,all,5,-5.733174492296007,0.9371107932528223,14875,-7.793111306449501
PZU,50,linear,,1.0,2017-12-27,5,-6.580729843042511,-1.0322766036084352,7760,-4.731509712640214
PZU,50,linear,,2.0,2017-12-27,5,-8.055341122698175,-0.7162393288132967,7616,-6.716016950565664
PZU,50,linear,,3.0,2017-12-27,5,-7.623341571624283,-0.4765960955559504,7767,-7.744917464779277
PZU,50,linear,,4.0,2017-12-27,5,-8.093820768808108,-0.2625210808981394,7549,-7.630712563541997
PZU,50,linear,,5.0,2017-12-27,5,-7.824375452105577,-0.055738108028772035,7581,-8.226865550761392
PZU,50,linear,,6.0,2017-12-27,5,-7.325470247487521,0.13773054878460178,7299,-7.7226034884941885
PZU,50,linear,,7.0,2017-12-27,5,-7.412368655530084,0.32536403545523235,7636,-8.231634433324121
PZU,50,linear,,8.0,2017-12-27,5,-7.986730919335199,0.5041038216360284,7603,-8.784186652164966
PZU,50,linear,,9.0,2017-12-27,5,-7.152687279248932,0.6886866937380525,7299,-8.848507788315874
PZU,50,linear,,10.0,2017-12-27,5,-5.9280049473673335,0.9292259423092677,7682,-8.274003112968167
PZU,50,linear,,1.0,2017-12-28,5,-5.620824650244229,-1.0261918073185965,3732,-5.177460329216417
PZU,50,linear,,2.0,2017-12-28,5,-7.314444433218519,-0.7228031902181781,3996,-6.487461293986063
PZU,50,linear,,3.0,2017-12-28,5,-6.615970439841015,-0.4790568780587726,3199,-7.3670748581281815
PZU,50,linear,,4.0,2017-12-28,5,-6.597617109099001,-0.2599019167520861,3258,-7.36482951996894
PZU,50,linear,,5.0,2017-12-28,5,-6.387213901887774,-0.05240801028247021,3320,-7.2925693805148315
PZU,50,linear,,6.0,2017-12-28,5,-7.604612994904546,0.13682029174938418,3019,-8.059964448874393
PZU,50,linear,,7.0,2017-12-28,5,-9.491538296128848,0.3183113847735328,3466,-10.015329847644301
PZU,50,linear,,8.0,2017-12-28,5,-6.755837369386005,0.5068923007011522,3399,-7.654643541302892
PZU,50,linear,,9.0,2017-12-28,5,-6.933435073019279,0.6922641828988433,3291,-8.459022107349865
PZU,50,linear,,10.0,2017-12-28,5,-5.124115794585139,0.9612937098824882,4207,-7.16304391250239
PZU,50,linear,,1.0,2017-12-29,5,-6.789224388385963,-1.042179527644312,3387,-5.196581197883319
PZU,50,linear,,2.0,2017-12-29,5,-7.692042291764378,-0.707862707205705,3261,-6.180743962117061
PZU,50,linear,,3.0,2017-12-29,5,-7.966252745893185,-0.4815929113625049,3908,-7.734541195348994
PZU,50,linear,,4.0,2017-12-29,5,-9.45253190516345,-0.259311895312298,4070,-9.255231056897303
PZU,50,linear,,5.0,2017-12-29,5,-9.864439866988162,-0.05715186163036434,3972,-9.34289479216754
PZU,50,linear,,6.0,2017-12-29,5,-10.030264203692447,0.13286399218523795,4556,-10.364589082547926
PZU,50,linear,,7.0,2017-12-29,5,-9.85708628178001,0.3230634773510847,3778,-9.784380557496279
