symbol,day,horizon,model,control_seed,latency,interpretation,tail_bin,bins_available,fill_probability_tail_minus_center,markout_5_tail_minus_center
PKNORLEN,2017-12-29,20,linear,,1,retain,1,10,-0.005327874903179191,0.025795792913224758
PKNORLEN,2017-12-29,20,linear,,1,retain,10,10,-0.015075428857280897,-1.3479640703462088
PKNORLEN,2017-12-29,20,linear,,5,reset,1,10,-0.003952120768539383,-0.5266877276104521
PKNORLEN,2017-12-29,20,linear,,5,reset,10,10,-0.016456394226431578,-0.270122721218201
PKNORLEN,2017-12-29,20,linear,,5,retain,1,10,-0.003952120768539383,-0.5266877276104521
PKNORLEN,2017-12-29,20,linear,,5,retain,10,10,-0.016456394226431578,-0.270122721218201
PKNORLEN,2017-12-29,20,xgboost,7.0,0,reset,1,10,-0.014552522318590687,0.2187967295993684
PKNORLEN,2017-12-29,20,xgboost,7.0,0,reset,10,10,-0.01888161274553314,-0.9390222454995324
PKNORLEN,2017-12-29,20,xgboost,7.0,0,retain,1,10,-0.014552522318590687,0.2187967295993684
PKNORLEN,2017-12-29,20,xgboost,7.0,0,retain,10,10,-0.01888161274553314,-0.9390222454995324
PKNORLEN,2017-12-29,20,xgboost,7.0,1,reset,1,10,-0.01291998520996063,0.3868166512116012
PKNORLEN,2017-12-29,20,xgboost,7.0,1,reset,10,10,-0.018006651394478844,-0.7859998055577342
PKNORLEN,2017-12-29,20,xgboost,7.0,1,retain,1,10,-0.01291998520996063,0.3868166512116012
PKNORLEN,2017-12-29,20,xgboost,7.0,1,retain,10,10,-0.018006651394478844,-0.7859998055577342
PKNORLEN,2017-12-29,20,xgboost,7.0,5,reset,1,10,-0.009537487784676286,0.05731184871568102
PKNORLEN,2017-12-29,20,xgboost,7.0,5,reset,10,10,-0.02121210990082585,-0.4615823929934619
PKNORLEN,2017-12-29,20,xgboost,7.0,5,retain,1,10,-0.009537487784676286,0.05731184871568102
PKNORLEN,2017-12-29,20,xgboost,7.0,5,retain,10,10,-0.02121210990082585,-0.4615823929934619
PKNORLEN,2017-12-29,20,xgboost,,0,reset,1,10,-0.001971935614067834,-0.09661996928607008
PKNORLEN,2017-12-29,20,xgboost,,0,reset,10,10,-0.0087941333887963,-0.8899030028342663
PKNORLEN,2017-12-29,20,xgboost,,0,retain,1,10,-0.001971935614067834,-0.09661996928607008
PKNORLEN,2017-12-29,20,xgboost,,0,retain,10,10,-0.0087941333887963,-0.8899030028342663
PKNORLEN,2017-12-29,20,xgboost,,1,reset,1,10,-0.0008924626251773562,-0.2808963029640519
PKNORLEN,2017-12-29,20,xgboost,,1,reset,10,10,-0.007845828908157734,-1.0717344236989366
PKNORLEN,2017-12-29,20,xgboost,,1,retain,1,10,-0.0008924626251773562,-0.2808963029640519
PKNORLEN,2017-12-29,20,xgboost,,1,retain,10,10,-0.007845828908157734,-1.0717344236989366
PKNORLEN,2017-12-29,20,xgboost,,5,reset,1,10,-0.0002904646290313572,-0.8315848657662137
PKNORLEN,2017-12-29,20,xgboost,,5,reset,10,10,-0.0089281538020647,-0.7916327922791759
PKNORLEN,2017-12-29,20,xgboost,,5,retain,1,10,-0.0002904646290313572,-0.8315848657662137
PKNORLEN,2017-12-29,20,xgboost,,5,retain,10,10,-0.0089281538020647,-0.7916327922791759
PKNORLEN,2017-12-29,50,linear,,0,reset,1,10,-0.014651311389623584,-0.2661427707638854
PKNORLEN,2017-12-29,50,linear,,0,reset,10,10,-0.04407646633638942,-0.06314552908056126
PKNORLEN,2017-12-29,50,linear,,0,retain,1,10,-0.014651311389623584,-0.2661427707638854
PKNORLEN,2017-12-29,50,linear,,0,retain,10,10,-0.04407646633638942,-0.06314552908056126
PKNORLEN,2017-12-29,50,linear,,1,reset,1,10,-0.014310645601301353,-0.20962780919056512
PKNORLEN,2017-12-29,50,linear,,1,reset,10,10,-0.045688289792549304,0.09913721718253693
PKNORLEN,2017-12-29,50,linear,,1,retain,1,10,-0.014310645601301353,-0.20962780919056512
PKNORLEN,2017-12-29,50,linear,,1,retain,10,10,-0.045688289792549304,0.09913721718253693
PKNORLEN,2017-12-29,50,linear,,5,reset,1,10,-0.007491246663061335,-0.09622594339283075
PKNORLEN,2017-12-29,50,linear,,5,reset,10,10,-0.04104702805047073,0.4674904321783979
PKNORLEN,2017-12-29,50,linear,,5,retain,1,10,-0.007491246663061335,-0.09622594339283075
PKNORLEN,2017-12-29,50,linear,,5,retain,10,10,-0.04104702805047073,0.4674904321783979
PKNORLEN,2017-12-29,50,xgboost,,0,reset,1,10,-0.010779668463811787,-0.5388113758979266
PKNORLEN,2017-12-29,50,xgboost,,0,reset,10,10,-0.026102301777766457,-0.3297812784167403
PKNORLEN,2017-12-29,50,xgboost,,0,retain,1,10,-0.010779668463811787,-0.5388113758979266
PKNORLEN,2017-12-29,50,xgboost,,0,retain,10,10,-0.026102301777766457,-0.3297812784167403
PKNORLEN,2017-12-29,50,xgboost,,1,reset,1,10,-0.009669987703155178,-0.46881461415820486
PKNORLEN,2017-12-29,50,xgboost,,1,reset,10,10,-0.024341669267837616,-0.23928988997890716
PKNORLEN,2017-12-29,50,xgboost,,1,retain,1,10,-0.009669987703155178,-0.46881461415820486
PKNORLEN,2017-12-29,50,xgboost,,1,retain,10,10,-0.024341669267837616,-0.23928988997890716
PKNORLEN,2017-12-29,50,xgboost,,5,reset,1,10,0.00152645546261293,-0.300689924599773
PKNORLEN,2017-12-29,50,xgboost,,5,reset,10,10,-0.015078274429883673,0.02987063323094491
PKNORLEN,2017-12-29,50,xgboost,,5,retain,1,10,0.00152645546261293,-0.300689924599773
PKNORLEN,2017-12-29,50,xgboost,,5,retain,10,10,-0.015078274429883673,0.02987063323094491
PKNORLEN,all,10,linear,,0,reset,1,10,-0.000508448898141718,0.20285977315464201
PKNORLEN,all,10,linear,,0,reset,10,10,-0.0011197581187224618,-0.3859940917399616
PKNORLEN,all,10,linear,,0,retain,1,10,-0.000508448898141718,0.20285977315464201
PKNORLEN,all,10,linear,,0,retain,10,10,-0.0011197581187224618,-0.3859940917399616
PKNORLEN,all,10,linear,,1,reset,1,10,-0.0010175515812736171,0.543996485703661
PKNORLEN,all,10,linear,,1,reset,10,10,-0.0015269759317575703,0.14643814975080738
PKNORLEN,all,10,linear,,1,retain,1,10,-0.0010175515812736171,0.543996485703661
PKNORLEN,all,10,linear,,1,retain,10,10,-0.0015269759317575703,0.14643814975080738
PKNORLEN,all,10,linear,,5,reset,1,10,1.4216268145531008e-06,0.49513609681116916
PKNORLEN,all,10,linear,,5,reset,10,10,-0.0010174270741533532,0.23657327738288889
PKNORLEN,all,10,linear,,5,retain,1,10,1.4216268145531008e-06,0.49513609681116916
PKNORLEN,all,10,linear,,5,retain,10,10,-0.0010174270741533532,0.23657327738288889
PKNORLEN,all,10,xgboost,,0,reset,1,10,4.946072118920631e-05,0.4134977283151414
PKNORLEN,all,10,xgboost,,0,reset,10,10,-0.00025509356591090935,0.3361653224622082
PKNORLEN,all,10,xgboost,,0,retain,1,10,4.946072118920631e-05,0.4134977283151414
PKNORLEN,all,10,xgboost,,0,retain,10,10,-0.00025509356591090935,0.3361653224622082
PKNORLEN,all,10,xgboost,,1,reset,1,10,0.0006101547311782225,0.31688725981512905
PKNORLEN,all,10,xgboost,,1,reset,10,10,0.0009172418669116393,0.6770570307453911
PKNORLEN,all,10,xgboost,,1,retain,1,10,0.0006101547311782225,0.31688725981512905
PKNORLEN,all,10,xgboost,,1,retain,10,10,0.0009172418669116393,0.6770570307453911
PKNORLEN,all,10,xgboost,,5,reset,1,10,0.000609998547113663,0.3531828995065131
PKNORLEN,all,10,xgboost,,5,reset,10,10,0.0012230517216444458,0.6651910621174568
PKNORLEN,all,10,xgboost,,5,retain,1,10,0.000609998547113663,0.3531828995065131
PKNORLEN,all,10,xgboost,,5,retain,10,10,0.0012230517216444458,0.6651910621174568
PKNORLEN,all,20,linear,,0,reset,1,10,-0.0027028929784431253,0.8715332742014189
PKNORLEN,all,20,linear,,0,reset,10,10,-0.010343749144468332,0.6177627441585831
PKNORLEN,all,20,linear,,0,retain,1,10,-0.0027028929784431253,0.8715332742014189
PKNORLEN,all,20,linear,,0,retain,10,10,-0.010343749144468332,0.6177627441585831
PKNORLEN,all,20,linear,,1,reset,1,10,-0.0027541209927667808,0.7816279387559432
PKNORLEN,all,20,linear,,1,reset,10,10,-0.011108119303457325,0.6438006528184386
PKNORLEN,all,20,linear,,1,retain,1,10,-0.0027541209927667808,0.7816279387559432
PKNORLEN,all,20,linear,,1,retain,10,10,-0.011108119303457325,0.6438006528184386
PKNORLEN,all,20,linear,,5,reset,1,10,-0.0017865107236809188,0.46865460360277794
PKNORLEN,all,20,linear,,5,reset,10,10,-0.01003801146668963,0.6411488547019774
PKNORLEN,all,20,linear,,5,retain,1,10,-0.0017865107236809188,0.46865460360277794
PKNORLEN,all,20,linear,,5,retain,10,10,-0.01003801146668963,0.6411488547019774
PKNORLEN,all,20,xgboost,7.0,0,reset,1,10,-0.007626275139023468,0.008696864159512444
PKNORLEN,all,20,xgboost,7.0,0,reset,10,10,-0.012310424366841892,-0.1599657927428375
PKNORLEN,all,20,xgboost,7.0,0,retain,1,10,-0.007626275139023468,0.008696864159512444
PKNORLEN,all,20,xgboost,7.0,0,retain,10,10,-0.012310424366841892,-0.1599657927428375
PKNORLEN,all,20,xgboost,7.0,1,reset,1,10,-0.00727053401507393,0.10302910397346077
PKNORLEN,all,20,xgboost,7.0,1,reset,10,10,-0.012362139632513877,-0.055688512724856004
PKNORLEN,all,20,xgboost,7.0,1,retain,1,10,-0.00727053401507393,0.10302910397346077
PKNORLEN,all,20,xgboost,7.0,1,retain,10,10,-0.012362139632513877,-0.055688512724856004
PKNORLEN,all,20,xgboost,7.0,5,reset,1,10,-0.004213139728375795,-0.22887675264787663
PKNORLEN,all,20,xgboost,7.0,5,reset,10,10,-0.015214483017674151,-0.13905552930076442
PKNORLEN,all,20,xgboost,7.0,5,retain,1,10,-0.004213139728375795,-0.22887675264787663
PKNORLEN,all,20,xgboost,7.0,5,retain,10,10,-0.015214483017674151,-0.13905552930076442
PKNORLEN,all,20,xgboost,,0,reset,1,10,-0.0007180877545106424,0.2401480967561918
PKNORLEN,all,20,xgboost,,0,reset,10,10,-0.007740799356648799,-0.003093394775953384
PKNORLEN,all,20,xgboost,,0,retain,1,10,-0.0007180877545106424,0.2401480967561918
PKNORLEN,all,20,xgboost,,0,retain,10,10,-0.007740799356648799,-0.003093394775953384
PKNORLEN,all,20,xgboost,,1,reset,1,10,0.0011164422169304584,0.23887621455411562
PKNORLEN,all,20,xgboost,,1,reset,10,10,-0.006516164138328432,0.09646010049262149
PKNORLEN,all,20,xgboost,,1,retain,1,10,0.0011164422169304584,0.23887621455411562
PKNORLEN,all,20,xgboost,,1,retain,10,10,-0.006516164138328432,0.09646010049262149
PKNORLEN,all,20,xgboost,,5,reset,1,10,0.0022366664255810166,0.26592250642632925
PKNORLEN,all,20,xgboost,,5,reset,10,10,-0.006412011777384452,0.5710407828173636
PKNORLEN,all,20,xgboost,,5,retain,1,10,0.0022366664255810166,0.26592250642632925
PKNORLEN,all,20,xgboost,,5,retain,10,10,-0.006412011777384452,0.5710407828173636
PKNORLEN,all,50,linear,,0,reset,1,10,-0.007979761616027606,-0.10588779044592767
PKNORLEN,all,50,linear,,0,reset,10,10,-0.03470181970454608,0.1124055191024449
PKNORLEN,all,50,linear,,0,retain,1,10,-0.007979761616027606,-0.10588779044592767
PKNORLEN,all,50,linear,,0,retain,10,10,-0.03470181970454608,0.1124055191024449
PKNORLEN,all,50,linear,,1,reset,1,10,-0.005787149186767079,-0.08235518607915182
PKNORLEN,all,50,linear,,1,reset,10,10,-0.03312087974903349,0.19719802939198072
PKNORLEN,all,50,linear,,1,retain,1,10,-0.005787149186767079,-0.08235518607915182
PKNORLEN,all,50,linear,,1,retain,10,10,-0.03312087974903349,0.19719802939198072
PKNORLEN,all,50,linear,,5,reset,1,10,0.0015068170365170053,-0.0006704567514570492
PKNORLEN,all,50,linear,,5,reset,10,10,-0.02551987527831452,0.30643800692663775
PKNORLEN,all,50,linear,,5,retain,1,10,0.0015068170365170053,-0.0006704567514570492
PKNORLEN,all,50,linear,,5,retain,10,10,-0.02551987527831452,0.30643800692663775
PKNORLEN,all,50,xgboost,,0,reset,1,10,-0.006642557530479876,-0.28369007957801373
PKNORLEN,all,50,xgboost,,0,reset,10,10,-0.03285902187812855,-0.042162988400656465
PKNORLEN,all,50,xgboost,,0,retain,1,10,-0.006642557530479876,-0.28369007957801373
PKNORLEN,all,50,xgboost,,0,retain,10,10,-0.03285902187812855,-0.042162988400656465
PKNORLEN,all,50,xgboost,,1,reset,1,10,-0.002510778821198628,-0.20250867705729292
PKNORLEN,all,50,xgboost,,1,reset,10,10,-0.02923729111335409,0.06279185048596425
PKNORLEN,all,50,xgboost,,1,retain,1,10,-0.002510778821198628,-0.20250867705729292
PKNORLEN,all,50,xgboost,,1,retain,10,10,-0.02923729111335409,0.06279185048596425
PKNORLEN,all,50,xgboost,,5,reset,1,10,0.008811785888892643,-0.11654068871235723
PKNORLEN,all,50,xgboost,,5,reset,10,10,-0.01505845791402484,0.18616873215022622
PKNORLEN,all,50,xgboost,,5,retain,1,10,0.008811785888892643,-0.11654068871235723
PKNORLEN,all,50,xgboost,,5,retain,10,10,-0.01505845791402484,0.18616873215022622
PKOBP,2017-12-27,10,linear,,0,reset,1,10,-0.005281061260843026,2.4355696113428777
PKOBP,2017-12-27,10,linear,,0,reset,10,10,-0.0043105115201688155,-0.5988714108207
PKOBP,2017-12-27,10,linear,,0,retain,1,10,-0.005281061260843026,2.4355696113428777
PKOBP,2017-12-27,10,linear,,0,retain,10,10,-0.0043105115201688155,-0.5988714108207
PKOBP,2017-12-27,10,linear,,1,reset,1,10,-0.00595549859776651,2.490483955177407
PKOBP,2017-12-27,10,linear,,1,reset,10,10,-0.004661432276867564,-0.3542397457949183
PKOBP,2017-12-27,10,linear,,1,retain,1,10,-0.00595549859776651,2.490483955177407
PKOBP,2017-12-27,10,linear,,1,retain,10,10,-0.004661432276867564,-0.3542397457949183
PKOBP,2017-12-27,10,linear,,5,reset,1,10,-0.01324949833291523,2.4870377758813373
PKOBP,2017-12-27,10,linear,,5,reset,10,10,-0.0060933815819317425,0.1168563791646706
PKOBP,2017-12-27,10,linear,,5,retain,1,10,-0.01324949833291523,2.4870377758813373
PKOBP,2017-12-27,10,linear,,5,retain,10,10,-0.0060933815819317425,0.1168563791646706
PKOBP,2017-12-27,10,xgboost,,0,reset,1,10,-0.0067140336145858626,1.8730901107894178
PKOBP,2017-12-27,10,xgboost,,0,reset,10,10,-0.006361989795647801,-1.4618308222869616
PKOBP,2017-12-27,10,xgboost,,0,retain,1,10,-0.0067140336145858626,1.8730901107894178
PKOBP,2017-12-27,10,xgboost,,0,retain,10,10,-0.006361989795647801,-1.4618308222869616
PKOBP,2017-12-27,10,xgboost,,1,reset,1,10,-0.007615623888142152,1.7991207339500055
PKOBP,2017-12-27,10,xgboost,,1,reset,10,10,-0.006920320009372821,-0.7576307260301638
PKOBP,2017-12-27,10,xgboost,,1,retain,1,10,-0.007615623888142152,1.7991207339500055
PKOBP,2017-12-27,10,xgboost,,1,retain,10,10,-0.006920320009372821,-0.7576307260301638
PKOBP,2017-12-27,10,xgboost,,5,reset,1,10,-0.011696012132742786,0.0025419254407921255
PKOBP,2017-12-27,10,xgboost,,5,reset,10,10,-0.008954323533646034,-0.1319524628180667
PKOBP,2017-12-27,10,xgboost,,5,retain,1,10,-0.011696012132742786,0.0025419254407921255
PKOBP,2017-12-27,10,xgboost,,5,retain,10,10,-0.008954323533646034,-0.1319524628180667
PKOBP,2017-12-27,20,linear,,0,reset,1,10,-0.04017563255689666,-0.39845863084461164
PKOBP,2017-12-27,20,linear,,0,reset,10,10,-0.032464102365268706,-0.4915985258177681
PKOBP,2017-12-27,20,linear,,0,retain,1,10,-0.04017563255689666,-0.39845863084461164
PKOBP,2017-12-27,20,linear,,0,retain,10,10,-0.032464102365268706,-0.4915985258177681
PKOBP,2017-12-27,20,linear,,1,reset,1,10,-0.04135027173459134,-0.24853427224126085
PKOBP,2017-12-27,20,linear,,1,reset,10,10,-0.03297952882230806,-0.4006366194366939
PKOBP,2017-12-27,20,linear,,1,retain,1,10,-0.04135027173459134,-0.24853427224126085
PKOBP,2017-12-27,20,linear,,1,retain,10,10,-0.03297952882230806,-0.4006366194366939
PKOBP,2017-12-27,20,linear,,5,reset,1,10,-0.04225145250688359,-0.046380886751172745
PKOBP,2017-12-27,20,linear,,5,reset,10,10,-0.030827196415590237,-0.060888072359002454
PKOBP,2017-12-27,20,linear,,5,retain,1,10,-0.04225145250688359,-0.046380886751172745
PKOBP,2017-12-27,20,linear,,5,retain,10,10,-0.030827196415590237,-0.060888072359002454
PKOBP,2017-12-27,20,xgboost,7.0,0,reset,1,10,0.026349270571879954,-0.02143321444045094
PKOBP,2017-12-27,20,xgboost,7.0,0,reset,10,10,-0.008347465069353514,-0.3719019495600773
PKOBP,2017-12-27,20,xgboost,7.0,0,retain,1,10,0.026349270571879954,-0.02143321444045094
PKOBP,2017-12-27,20,xgboost,7.0,0,retain,10,10,-0.008347465069353514,-0.3719019495600773
PKOBP,2017-12-27,20,xgboost,7.0,1,reset,1,10,0.015850671747488,0.04717993526197024
PKOBP,2017-12-27,20,xgboost,7.0,1,reset,10,10,-0.010160476677390617,-0.37836239488096896
PKOBP,2017-12-27,20,xgboost,7.0,1,retain,1,10,0.015850671747488,0.04717993526197024
PKOBP,2017-12-27,20,xgboost,7.0,1,retain,10,10,-0.010160476677390617,-0.37836239488096896
PKOBP,2017-12-27,20,xgboost,7.0,5,reset,1,10,0.009252288442723147,0.2692271413957843
PKOBP,2017-12-27,20,xgboost,7.0,5,reset,10,10,-0.008847868245613025,-0.3694660998446787
PKOBP,2017-12-27,20,xgboost,7.0,5,retain,1,10,0.009252288442723147,0.2692271413957843
PKOBP,2017-12-27,20,xgboost,7.0,5,retain,10,10,-0.008847868245613025,-0.3694660998446787
PKOBP,2017-12-27,20,xgboost,,0,reset,1,10,-0.03272216390472049,-0.463706020736197
PKOBP,2017-12-27,20,xgboost,,0,reset,10,10,-0.02801260577568513,-0.7024291219299006
PKOBP,2017-12-27,20,xgboost,,0,retain,1,10,-0.03272216390472049,-0.463706020736197
PKOBP,2017-12-27,20,xgboost,,0,retain,10,10,-0.02801260577568513,-0.7024291219299006
PKOBP,2017-12-27,20,xgboost,,1,reset,1,10,-0.033630582685012025,-0.42645393114574864
PKOBP,2017-12-27,20,xgboost,,1,reset,10,10,-0.027057748580815923,-0.3736908465990448
PKOBP,2017-12-27,20,xgboost,,1,retain,1,10,-0.033630582685012025,-0.42645393114574864
PKOBP,2017-12-27,20,xgboost,,1,retain,10,10,-0.027057748580815923,-0.3736908465990448
PKOBP,2017-12-27,20,xgboost,,5,reset,1,10,-0.033667609433609025,-0.29715008299104606
PKOBP,2017-12-27,20,xgboost,,5,reset,10,10,-0.02514660800116304,0.052165768960171555
PKOBP,2017-12-27,20,xgboost,,5,retain,1,10,-0.033667609433609025,-0.29715008299104606
PKOBP,2017-12-27,20,xgboost,,5,retain,10,10,-0.02514660800116304,0.052165768960171555
PKOBP,2017-12-27,50,linear,,0,reset,1,10,-0.12765754894082937,-0.9058036376936545
PKOBP,2017-12-27,50,linear,,0,reset,10,10,-0.12222909386242789,-0.514984195757435
PKOBP,2017-12-27,50,linear,,0,retain,1,10,-0.12765754894082937,-0.9058036376936545
PKOBP,2017-12-27,50,linear,,0,retain,10,10,-0.12222909386242789,-0.514984195757435
PKOBP,2017-12-27,50,linear,,1,reset,1,10,-0.12806025763252876,-0.8029300917017697
PKOBP,2017-12-27,50,linear,,1,reset,10,10,-0.12279137194753563,-0.4857931849342583
PKOBP,2017-12-27,50,linear,,1,retain,1,10,-0.12806025763252876,-0.8029300917017697
PKOBP,2017-12-27,50,linear,,1,retain,10,10,-0.12279137194753563,-0.4857931849342583
PKOBP,2017-12-27,50,linear,,5,reset,1,10,-0.11873984183906744,-0.5894024985268302
PKOBP,2017-12-27,50,linear,,5,reset,10,10,-0.10942909437606602,-0.392389555196583
PKOBP,2017-12-27,50,linear,,5,retain,1,10,-0.11873984183906744,-0.5894024985268302
PKOBP,2017-12-27,50,linear,,5,retain,10,10,-0.10942909437606602,-0.392389555196583
PKOBP,2017-12-27,50,xgboost,,0,reset,1,10,-0.11711150140213517,-0.6339719882423609
PKOBP,2017-12-27,50,xgboost,,0,reset,10,10,-0.12521331509016823,0.0851942991651285
PKOBP,2017-12-27,50,xgboost,,0,retain,1,10,-0.11711150140213517,-0.6339719882423609
PKOBP,2017-12-27,50,xgboost,,0,retain,10,10,-0.12521331509016823,0.0851942991651285
PKOBP,2017-12-27,50,xgboost,,1,reset,1,10,-0.11797741123104602,-0.5983750019656511
PKOBP,2017-12-27,50,xgboost,,1,reset,10,10,-0.1236180369254616,0.2244931676127224
PKOBP,2017-12-27,50,xgboost,,1,retain,1,10,-0.11797741123104602,-0.5983750019656511
PKOBP,2017-12-27,50,xgboost,,1,retain,10,10,-0.1236180369254616,0.2244931676127224
PKOBP,2017-12-27,50,xgboost,,5,reset,1,10,-0.10572627391842905,-0.39063729268878206
PKOBP,2017-12-27,50,xgboost,,5,reset,10,10,-0.09505109052103626,0.2410186972414027
PKOBP,2017-12-27,50,xgboost,,5,retain,1,10,-0.10572627391842905,-0.39063729268878206
PKOBP,2017-12-27,50,xgboost,,5,retain,10,10,-0.09505109052103626,0.2410186972414027
PKOBP,2017-12-28,10,linear,,0,reset,1,10,-0.0028037200987731307,0.48990092551094344
PKOBP,2017-12-28,10,linear,,0,reset,10,10,-0.0010300345537298883,1.422786351899534
PKOBP,2017-12-28,10,linear,,0,retain,1,10,-0.0028037200987731307,0.48990092551094344
PKOBP,2017-12-28,10,linear,,0,retain,10,10,-0.0010300345537298883,1.422786351899534
PKOBP,2017-12-28,10,linear,,1,reset,1,10,-0.004029934236259948,0.24045776869406144
PKOBP,2017-12-28,10,linear,,1,reset,10,10,-0.0012432377943232525,0.9295560628817572
PKOBP,2017-12-28,10,linear,,1,retain,1,10,-0.004029934236259948,0.24045776869406144
PKOBP,2017-12-28,10,linear,,1,retain,10,10,-0.0012432377943232525,0.9295560628817572
PKOBP,2017-12-28,10,linear,,5,reset,1,10,-0.00601446707431647,0.22376341517794252
PKOBP,2017-12-28,10,linear,,5,reset,10,10,-0.004374586949309214,0.6362600350316495
PKOBP,2017-12-28,10,linear,,5,retain,1,10,-0.00601446707431647,0.22376341517794252
PKOBP,2017-12-28,10,linear,,5,retain,10,10,-0.004374586949309214,0.6362600350316495
PKOBP,2017-12-28,10,xgboost,,0,reset,1,10,-0.0033345266750389553,-0.14027482538305885
PKOBP,2017-12-28,10,xgboost,,0,reset,10,10,-0.00046722546808119873,0.9294143029772011
PKOBP,2017-12-28,10,xgboost,,0,retain,1,10,-0.0033345266750389553,-0.14027482538305885
PKOBP,2017-12-28,10,xgboost,,0,retain,10,10,-0.00046722546808119873,0.9294143029772011
PKOBP,2017-12-28,10,xgboost,,1,reset,1,10,-0.005504241377706458,-0.369740891910187
PKOBP,2017-12-28,10,xgboost,,1,reset,10,10,-0.0009894650198789823,0.4485154680930348
PKOBP,2017-12-28,10,xgboost,,1,retain,1,10,-0.005504241377706458,-0.369740891910187
PKOBP,2017-12-28,10,xgboost,,1,retain,10,10,-0.0009894650198789823,0.4485154680930348
PKOBP,2017-12-28,10,xgboost,,5,reset,1,10,-0.008461371194678945,0.10310628132122818
PKOBP,2017-12-28,10,xgboost,,5,reset,10,10,-0.007766483015765208,0.22984732820847875
PKOBP,2017-12-28,10,xgboost,,5,retain,1,10,-0.008461371194678945,0.10310628132122818
PKOBP,2017-12-28,10,xgboost,,5,retain,10,10,-0.007766483015765208,0.22984732820847875
PKOBP,2017-12-28,20,linear,,0,reset,1,10,-0.024877460097793666,0.034054869865671855
PKOBP,2017-12-28,20,linear,,0,reset,10,10,-0.022549645373795116,1.0259691767503374
PKOBP,2017-12-28,20,linear,,0,retain,1,10,-0.024877460097793666,0.034054869865671855
PKOBP,2017-12-28,20,linear,,0,retain,10,10,-0.022549645373795116,1.0259691767503374
PKOBP,2017-12-28,20,linear,,1,reset,1,10,-0.025560682309009538,-0.22383721846420113
PKOBP,2017-12-28,20,linear,,1,reset,10,10,-0.02155102017932526,0.766650097087137
PKOBP,2017-12-28,20,linear,,1,retain,1,10,-0.025560682309009538,-0.22383721846420113
PKOBP,2017-12-28,20,linear,,1,retain,10,10,-0.02155102017932526,0.766650097087137
PKOBP,2017-12-28,20,linear,,5,reset,1,10,-0.02377605046820936,-0.686958336152337
PKOBP,2017-12-28,20,linear,,5,reset,10,10,-0.02062404431884387,0.4063720653605869
PKOBP,2017-12-28,20,linear,,5,retain,1,10,-0.02377605046820936,-0.686958336152337
PKOBP,2017-12-28,20,linear,,5,retain,10,10,-0.02062404431884387,0.4063720653605869
PKOBP,2017-12-28,20,xgboost,7.0,0,reset,1,10,0.025074232124447655,0.8083848673767889
PKOBP,2017-12-28,20,xgboost,7.0,0,reset,10,10,0.018575614908244976,0.500289157735194
PKOBP,2017-12-28,20,xgboost,7.0,0,retain,1,10,0.025074232124447655,0.8083848673767889
PKOBP,2017-12-28,20,xgboost,7.0,0,retain,10,10,0.018575614908244976,0.500289157735194
PKOBP,2017-12-28,20,xgboost,7.0,1,reset,1,10,0.022701676831257324,0.7302403905500554
PKOBP,2017-12-28,20,xgboost,7.0,1,reset,10,10,0.019068369629271345,0.3655919935517661
PKOBP,2017-12-28,20,xgboost,7.0,1,retain,1,10,0.022701676831257324,0.7302403905500554
PKOBP,2017-12-28,20,xgboost,7.0,1,retain,10,10,0.019068369629271345,0.3655919935517661
PKOBP,2017-12-28,20,xgboost,7.0,5,reset,1,10,0.02463886936907188,0.7725884135306896
PKOBP,2017-12-28,20,xgboost,7.0,5,reset,10,10,0.02074541527158329,0.460963477927799
PKOBP,2017-12-28,20,xgboost,7.0,5,retain,1,10,0.02463886936907188,0.7725884135306896
PKOBP,2017-12-28,20,xgboost,7.0,5,retain,10,10,0.02074541527158329,0.460963477927799
PKOBP,2017-12-28,20,xgboost,,0,reset,1,10,-0.026011710413274474,0.19068018610183732
PKOBP,2017-12-28,20,xgboost,,0,reset,10,10,-0.017584001261403144,0.47193805818554624
PKOBP,2017-12-28,20,xgboost,,0,retain,1,10,-0.026011710413274474,0.19068018610183732
PKOBP,2017-12-28,20,xgboost,,0,retain,10,10,-0.017584001261403144,0.47193805818554624
PKOBP,2017-12-28,20,xgboost,,1,reset,1,10,-0.02694285060205457,0.0829531259389937
PKOBP,2017-12-28,20,xgboost,,1,reset,10,10,-0.016521090613482118,0.3408457426589935
PKOBP,2017-12-28,20,xgboost,,1,retain,1,10,-0.02694285060205457,0.0829531259389937
PKOBP,2017-12-28,20,xgboost,,1,retain,10,10,-0.016521090613482118,0.3408457426589935
PKOBP,2017-12-28,20,xgboost,,5,reset,1,10,-0.025108437141353385,0.21613233003331161
PKOBP,2017-12-28,20,xgboost,,5,reset,10,10,-0.017363920400090816,0.01093633309906078
PKOBP,2017-12-28,20,xgboost,,5,retain,1,10,-0.025108437141353385,0.21613233003331161
PKOBP,2017-12-28,20,xgboost,,5,retain,10,10,-0.017363920400090816,0.01093633309906078
PKOBP,2017-12-28,50,linear,,0,reset,1,10,-0.08823843544290563,-0.6670427838576067
PKOBP,2017-12-28,50,linear,,0,reset,10,10,-0.05279579163033859,-0.17950253471377664
PKOBP,2017-12-28,50,linear,,0,retain,1,10,-0.08823843544290563,-0.6670427838576067
PKOBP,2017-12-28,50,linear,,0,retain,10,10,-0.05279579163033859,-0.17950253471377664
