kind,scope,symbol,period,model,feature_group,shuffle,seed,horizon,task_id,day,ic,label_mean_bps,label_std_bps,prediction_mean_bps,prediction_std_bps,rows,undefined_reason
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-25,0.25530326711623325,0.02909118456997604,2.203938280445435,0.013150928513161072,0.4269141473734917,59163,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-26,0.2688017144692172,0.03789795086546554,1.9988050511061304,0.20315174980268805,0.46067602291807597,72545,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-27,0.25523325736029595,-0.014325667700593696,2.238854735757244,0.059875245658643834,0.42521105185875985,64882,
ablation,monthly,KGHM,2017-04,linear,F4,none,,20,8c8dbdf2a495aa0a5d42a01baebef3f79ea8494feede0be07a0fa6301b42b327,2017-04-28,0.23385650365004723,-0.006183351676594471,2.7938547955346418,-0.08120594112687138,0.3987299407344432,49501,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-03,0.321605912649126,0.026841229847069947,1.908662873843642,-0.022881041707887923,0.43408113181197316,37220,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-04,0.29144467630942866,0.04680217102953065,2.1599176709017525,0.015134055471297406,0.4542743536896172,64651,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-05,0.2655266027988824,0.13038732388972535,2.1902561018309856,-0.04038622472220967,0.4430912736115351,77400,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-06,0.2832175614347431,0.05020993186622373,1.786258624895302,0.022597665950277724,0.44718561142599134,57655,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-07,0.32024348492597543,0.009527275191101596,1.6513299098991694,0.09927968005207523,0.44621449009046865,58477,
ablation,monthly,KGHM,2017-04,linear,F5,none,,20,923f708926ea41e28e06e711a55cf4088afba8cab35a8ec64373bee45ecee0b4,2017-04-10,0.24275193198313072,-0.02702599684796819,2.2198197503407204,-0.12872077816336525,0.47968107167017543,53167,
