breakeven_shortfall_bps,cohort,common_rows,control_seed,coverage,crossed_bps,entry_half_spread_bps,exit_half_spread_bps,gross_midpoint_bps,horizon,latency,max_identity_error_bps,model,period,prediction_rows,selected_rows,symbol,undefined_reason,unit
7.520814784870379,monthly,831558,,0.2763222769788758,-7.520814784870379,4.213959035279157,4.456694432246905,1.1498386826556721,50,5,1.3482548411047901e-12,xgboost,2017-11,831663,229778,KGHM,,bp
9.417031580341325,monthly,579446,,9.31924631458324e-05,-9.417031580341325,4.637136028857667,5.35618955939541,0.5762940079119232,10,0,2.171596236166806e-12,linear,2017-04,579536,54,PEKAO,,bp
10.661762320311235,monthly,579446,,9.31924631458324e-05,-10.661762320311235,5.56440577052599,5.28609279365985,0.18873624387467738,10,1,2.171596236166806e-12,linear,2017-04,579536,54,PEKAO,,bp
10.238559825781644,monthly,579446,,9.31924631458324e-05,-10.238559825781644,5.5518355601877145,5.1867448263641585,0.5000205607703448,10,5,2.171596236166806e-12,linear,2017-04,579536,54,PEKAO,,bp
5.590751262552469,monthly,579446,,0.037546207929643145,-5.590751262552469,3.101997491772295,3.8123512515352513,1.3235974807550674,10,0,2.171596236166806e-12,xgboost,2017-04,579536,21756,PEKAO,,bp
6.486228008432864,monthly,579446,,0.037546207929643145,-6.486228008432864,3.5240265194340576,3.8448812747811894,0.8826797857823743,10,1,2.171596236166806e-12,xgboost,2017-04,579536,21756,PEKAO,,bp
7.102105466797495,monthly,579446,,0.037546207929643145,-7.102105466797495,3.7152862771544486,3.8872833528466537,0.500464163203608,10,5,2.171596236166806e-12,xgboost,2017-04,579536,21756,PEKAO,,bp
4.809030781221839,monthly,579266,,0.08812359088915973,-4.809030781221839,2.581478993483111,3.4506256522675653,1.2230738645287984,20,0,2.171596236166806e-12,linear,2017-04,579356,51047,PEKAO,,bp
5.255782004023483,monthly,579266,,0.08812359088915973,-5.255782004023483,2.808104119242402,3.501617602182011,1.0539397174008944,20,1,2.171596236166806e-12,linear,2017-04,579356,51047,PEKAO,,bp
5.8354044324679,monthly,579266,,0.08812359088915973,-5.8354044324679,3.041284772632426,3.5788309318060834,0.7847112719705811,20,5,2.171596236166806e-12,linear,2017-04,579356,51047,PEKAO,,bp
