adverse_before_fill,control_seed,eligible_decisions,fill_before_adverse,fill_probability,fills,horizon,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,model,month,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,symbol,unfilled_fraction,zero_signal_decisions,cohort,passive_price_markout_1_bps,passive_price_markout_5_bps,passive_price_markout_10_bps,passive_price_markout_remaining_bps,day,excluded_invalid_placement
0.1031870342820817,,152587,0.0146998105998545,0.023101574839272,3525,20,reset,5,-0.309959295279503,-0.4991833445139723,3518,3525,-0.306374008966099,3525,-0.2845440058235914,2159,13.458439716312055,1411.9113030598935,14.0,1014.0,linear,,0.8801274027276242,152587,243.0,2845.7999999999884,0.0019857523904395,3.458213429858566,3.0795325504333184,3518,3525,3.465385346648113,3525,3.3155125321458208,2159,PZU,0.976898425160728,0,later,1.729106714929283,1.7326926733240564,1.5397662752166592,1.6577562660729104,all,0.0
0.0874189806471062,,152587,0.0121635525962237,0.018133917044047,2767,20,retain,0,-0.3551477708864207,-0.5299835658972762,2766,2767,-0.3491713681879687,2767,-0.3686739268524532,2767,14.05565594506686,1481.691670981145,15.0,1083.0,xgboost,,0.8987987181083579,152587,320.0,2924.0,0.0016187486483121,3.9746613871077656,3.624001373539534,2766,2767,3.986547079788776,2767,3.947546937839313,2767,PZU,0.981866082955953,0,later,1.9873306935538828,1.993273539894388,1.812000686769767,1.9737734689196564,all,0.0
0.0909776062180919,,152587,0.0130089719307673,0.0196347002038181,2996,20,retain,1,-0.3479017385585282,-0.504464264185105,2992,2996,-0.3284300258832631,2996,-0.3377681833818089,2726,13.815754339118826,1461.4873350940777,14.0,1060.0,xgboost,,0.8943487977350626,152587,290.0,2896.0,0.001664624116078,3.897797054030121,3.58588334528349,2992,2996,3.936694513366313,2996,3.882738628306256,2726,PZU,0.9803652997961818,0,later,1.9488985270150605,1.9683472566831566,1.792941672641745,1.941369314153128,all,0.0
0.1010505482118398,,152587,0.0147325787911158,0.0231081284775242,3526,20,retain,5,-0.3626842474830382,-0.5180860769604915,3520,3526,-0.3542197212193069,3525,-0.3391908530819584,2145,13.493477027793531,1403.147836971695,14.0,1007.0,xgboost,,0.8822049060535957,152587,243.0,2824.0,0.0020119669434486,3.5066137663380235,3.201661228391938,3520,3526,3.5254240910166663,3525,3.378931910421399,2145,PZU,0.9768918715224756,0,later,1.7533068831690117,1.7627120455083332,1.600830614195969,1.6894659552106994,all,0.0
0.0874189806471062,,152587,0.0121635525962237,0.018133917044047,2767,20,reset,0,-0.3551477708864207,-0.5299835658972762,2766,2767,-0.3491713681879687,2767,-0.3686739268524532,2767,14.05565594506686,1481.691670981145,15.0,1083.0,xgboost,,0.8987987181083579,152587,320.0,2924.0,0.0016187486483121,3.9746613871077656,3.624001373539534,2766,2767,3.986547079788776,2767,3.947546937839313,2767,PZU,0.981866082955953,0,later,1.9873306935538828,1.993273539894388,1.812000686769767,1.9737734689196564,all,0.0
0.0909776062180919,,152587,0.0130089719307673,0.0196347002038181,2996,20,reset,1,-0.3479017385585282,-0.504464264185105,2992,2996,-0.3284300258832631,2996,-0.3377681833818089,2726,13.815754339118826,1461.4873350940777,14.0,1060.0,xgboost,,0.8943487977350626,152587,290.0,2896.0,0.001664624116078,3.897797054030121,3.58588334528349,2992,2996,3.936694513366313,2996,3.882738628306256,2726,PZU,0.9803652997961818,0,later,1.9488985270150605,1.9683472566831566,1.792941672641745,1.941369314153128,all,0.0
0.1010505482118398,,152587,0.0147325787911158,0.0231081284775242,3526,20,reset,5,-0.3626842474830382,-0.5180860769604915,3520,3526,-0.3542197212193069,3525,-0.3391908530819584,2145,13.493477027793531,1403.147836971695,14.0,1007.0,xgboost,,0.8822049060535957,152587,243.0,2824.0,0.0020119669434486,3.5066137663380235,3.201661228391938,3520,3526,3.5254240910166663,3525,3.378931910421399,2145,PZU,0.9768918715224756,0,later,1.7533068831690117,1.7627120455083332,1.600830614195969,1.6894659552106994,all,0.0
0.2018603155030759,,149222,0.055977000710351,0.0805511251692109,12020,50,retain,0,-0.381256410153806,-0.7124095176965816,12013,12020,-0.4884379528623729,12020,-0.7677362769308462,12020,31.07063227953411,1486.538218225195,32.0,1085.0,linear,,0.7342818083124472,149222,324.0,2926.0,0.0078808754741257,4.226225645665838,3.568264800267652,12013,12020,4.011902920048644,12020,3.4532457901249924,12020,PZU,0.9194488748307892,0,later,2.113112822832919,2.005951460024322,1.784132400133826,1.7266228950624962,all,0.0
0.2056198147726206,,149222,0.0576121483427376,0.0833322164292128,12435,50,retain,1,-0.3772781035009381,-0.6959495535824497,12427,12435,-0.4804187229763109,12435,-0.7494651334390806,12089,30.76381182147165,1464.0755116537775,32.0,1066.0,linear,,0.7287129243677206,149222,299.0,2900.0,0.008055112516921,4.203612948527693,3.571054402178314,12427,12435,3.997368372505519,12435,3.4360753193306683,12089,PZU,0.9166677835707872,0,later,2.1018064742638467,1.9986841862527596,1.785527201089157,1.7180376596653342,all,0.0
0.2172199809679537,,149222,0.0620685957834635,0.0909986463122059,13579,50,retain,5,-0.3813274343966364,-0.6793361162661584,13567,13579,-0.4739784090043628,13579,-0.7036481074079772,11754,30.213344134325062,1403.5218332417471,31.0,1007.0,linear,,0.7120129739582636,149222,243.0,2820.0,0.0086984492903191,4.0558013338941805,3.4662480385567487,13567,13579,3.870538559491872,13579,3.29842588401461,11754,PZU,0.909001353687794,0,later,2.0279006669470903,1.935269279745936,1.7331240192783743,1.649212942007305,all,0.0
0.2018603155030759,,149222,0.055977000710351,0.0805511251692109,12020,50,reset,0,-0.381256410153806,-0.7124095176965816,12013,12020,-0.4884379528623729,12020,-0.7677362769308462,12020,31.07063227953411,1486.538218225195,32.0,1085.0,linear,,0.7342818083124472,149222,324.0,2926.0,0.0078808754741257,4.226225645665838,3.568264800267652,12013,12020,4.011902920048644,12020,3.4532457901249924,12020,PZU,0.9194488748307892,0,later,2.113112822832919,2.005951460024322,1.784132400133826,1.7266228950624962,all,0.0
0.2056198147726206,,149222,0.0576121483427376,0.0833322164292128,12435,50,reset,1,-0.3772781035009381,-0.6959495535824497,12427,12435,-0.4804187229763109,12435,-0.7494651334390806,12089,30.76381182147165,1464.0755116537775,32.0,1066.0,linear,,0.7287129243677206,149222,299.0,2900.0,0.008055112516921,4.203612948527693,3.571054402178314,12427,12435,3.997368372505519,12435,3.4360753193306683,12089,PZU,0.9166677835707872,0,later,2.1018064742638467,1.9986841862527596,1.785527201089157,1.7180376596653342,all,0.0
0.2172199809679537,,149222,0.0620685957834635,0.0909986463122059,13579,50,reset,5,-0.3813274343966364,-0.6793361162661584,13567,13579,-0.4739784090043628,13579,-0.7036481074079772,11754,30.213344134325062,1403.5218332417471,31.0,1007.0,linear,,0.7120129739582636,149222,243.0,2820.0,0.0086984492903191,4.0558013338941805,3.4662480385567487,13567,13579,3.870538559491872,13579,3.29842588401461,11754,PZU,0.909001353687794,0,later,2.0279006669470903,1.935269279745936,1.7331240192783743,1.649212942007305,all,0.0
0.1957620190052405,,149222,0.0555481095280856,0.0796598356810658,11887,50,retain,0,-0.402026756970268,-0.7124636373506203,11878,11887,-0.519431435280752,11887,-0.7833450924886088,11887,30.967106923529908,1468.725322003458,32.0,1066.0,xgboost,,0.7405945504014153,149222,310.0,2903.0,0.0080953210652584,4.291092695107618,3.675135669636059,11878,11887,4.05630631379928,11887,3.528389103601421,11887,PZU,0.9203401643189342,0,later,2.145546347553809,2.02815315689964,1.8375678348180295,1.7641945518007105,all,0.0
0.1998900966345445,,149222,0.0570157215423999,0.0823337041455013,12286,50,retain,1,-0.401732781234026,-0.7024815725512954,12276,12286,-0.5146121073687374,12286,-0.7706733709931363,11939,30.68362363665961,1449.0280990738631,32.0,1050.0,xgboost,,0.7348514294138935,149222,285.0,2878.0,0.0082427524091621,4.228053431747365,3.6318848133892745,12276,12286,4.00232086209836,12286,3.472341378697112,11939,PZU,0.9176662958544988,0,later,2.1140267158736825,2.00116043104918,1.8159424066946372,1.736170689348556,all,0.0
0.2117047084210103,,149222,0.0616128989023066,0.0903285038399163,13479,50,retain,5,-0.3965871481645699,-0.6825476306394238,13465,13479,-0.5049793131832969,13479,-0.7265012387373003,11630,30.20424363825209,1392.1716905014007,31.0,1000.0,xgboost,,0.7178700191660747,149222,243.0,2809.0,0.0088123735106083,4.075396941290889,3.5104148526109262,13465,13479,3.858637524897866,13479,3.314021617877682,11630,PZU,0.9096714961600836,0,later,2.0376984706454446,1.929318762448933,1.7552074263054631,1.657010808938841,all,0.0
0.1957620190052405,,149222,0.0555481095280856,0.0796598356810658,11887,50,reset,0,-0.402026756970268,-0.7124636373506203,11878,11887,-0.519431435280752,11887,-0.7833450924886088,11887,30.967106923529908,1468.725322003458,32.0,1066.0,xgboost,,0.7405945504014153,149222,310.0,2903.0,0.0080953210652584,4.291092695107618,3.675135669636059,11878,11887,4.05630631379928,11887,3.528389103601421,11887,PZU,0.9203401643189342,0,later,2.145546347553809,2.02815315689964,1.8375678348180295,1.7641945518007105,all,0.0
0.1998900966345445,,149222,0.0570157215423999,0.0823337041455013,12286,50,reset,1,-0.401732781234026,-0.7024815725512954,12276,12286,-0.5146121073687374,12286,-0.7706733709931363,11939,30.68362363665961,1449.0280990738631,32.0,1050.0,xgboost,,0.7348514294138935,149222,285.0,2878.0,0.0082427524091621,4.228053431747365,3.6318848133892745,12276,12286,4.00232086209836,12286,3.472341378697112,11939,PZU,0.9176662958544988,0,later,2.1140267158736825,2.00116043104918,1.8159424066946372,1.736170689348556,all,0.0
0.2117047084210103,,149222,0.0616128989023066,0.0903285038399163,13479,50,reset,5,-0.3965871481645699,-0.6825476306394238,13465,13479,-0.5049793131832969,13479,-0.7265012387373003,11630,30.20424363825209,1392.1716905014007,31.0,1000.0,xgboost,,0.7178700191660747,149222,243.0,2809.0,0.0088123735106083,4.075396941290889,3.5104148526109262,13465,13479,3.858637524897866,13479,3.314021617877682,11630,PZU,0.9096714961600836,0,later,2.0376984706454446,1.929318762448933,1.7552074263054631,1.657010808938841,all,0.0
0.0779319128429314,7.0,87153,0.0311291636547221,0.0370153637855266,3226,20,retain,0,-0.3208788613895082,-0.7842628351032961,3226,3226,-0.5654013030770715,3226,-0.5602413670210088,3226,13.526968381897088,845.5516390715179,14.0,461.0,xgboost,,0.8900439457046803,87153,80.0,1679.0,0.0008949777976661,3.372128887024184,2.445211473511894,3226,3226,2.8829213789618846,3226,2.893358846157764,3226,KGHM,0.9629846362144734,0,later,1.686064443512092,1.4414606894809423,1.222605736755947,1.446679423078882,all,0.0
0.0788268906405975,7.0,87153,0.031312748843987,0.0373825341640563,3258,20,retain,1,-0.3013063282285749,-0.7738019120875202,3258,3258,-0.5543855502728682,3258,-0.5346675375086812,3001,13.477900552486188,844.2783495691485,14.0,461.0,xgboost,,0.8889309604947621,87153,80.0,1674.0,0.0009294000206533,3.3759763171850765,2.4308219049339286,3258,3258,2.8696489664260927,3258,2.868371191596482,3001,KGHM,0.9626174658359437,0,later,1.6879881585925383,1.4348244832130463,1.2154109524669643,1.434185595798241,all,0.0
0.0788383647149266,7.0,87153,0.0312898006953289,0.0373481119410691,3255,20,retain,5,-0.2844049243105975,-0.7705316783551075,3255,3255,-0.5281688545029867,3255,-0.3103219974896589,1992,13.443317972350233,842.1637235666012,14.0,461.0,xgboost,,0.8889539086434202,87153,80.0,1665.0,0.0009179259463242,3.375498796167886,2.4030913951474635,3255,3255,2.8878263834231395,3255,3.077523215403169,1992,KGHM,0.9626518880589308,0,later,1.687749398083943,1.4439131917115697,1.2015456975737318,1.5387616077015844,all,0.0
0.0779319128429314,7.0,87153,0.0311291636547221,0.0370153637855266,3226,20,reset,0,-0.3208788613895082,-0.7842628351032961,3226,3226,-0.5654013030770715,3226,-0.5602413670210088,3226,13.526968381897088,845.5516390715179,14.0,461.0,xgboost,,0.8900439457046803,87153,80.0,1679.0,0.0008949777976661,3.372128887024184,2.445211473511894,3226,3226,2.8829213789618846,3226,2.893358846157764,3226,KGHM,0.9629846362144734,0,later,1.686064443512092,1.4414606894809423,1.222605736755947,1.446679423078882,all,0.0
0.0788268906405975,7.0,87153,0.031312748843987,0.0373825341640563,3258,20,reset,1,-0.3013063282285749,-0.7738019120875202,3258,3258,-0.5543855502728682,3258,-0.5346675375086812,3001,13.477900552486188,844.2783495691485,14.0,461.0,xgboost,,0.8889309604947621,87153,80.0,1674.0,0.0009294000206533,3.3759763171850765,2.4308219049339286,3258,3258,2.8696489664260927,3258,2.868371191596482,3001,KGHM,0.9626174658359437,0,later,1.6879881585925383,1.4348244832130463,1.2154109524669643,1.434185595798241,all,0.0
0.0788383647149266,7.0,87153,0.0312898006953289,0.0373481119410691,3255,20,reset,5,-0.2844049243105975,-0.7705316783551075,3255,3255,-0.5281688545029867,3255,-0.3103219974896589,1992,13.443317972350233,842.1637235666012,14.0,461.0,xgboost,,0.8889539086434202,87153,80.0,1665.0,0.0009179259463242,3.375498796167886,2.4030913951474635,3255,3255,2.8878263834231395,3255,3.077523215403169,1992,KGHM,0.9626518880589308,0,later,1.687749398083943,1.4439131917115697,1.2015456975737318,1.5387616077015844,all,0.0
0.089406286379511,7.0,42950,0.0545750873108265,0.0642840512223515,2761,20,retain,0,-0.2060798171134378,-0.778482727639032,2761,2761,-0.7965930762550191,2761,-0.6338805809671855,2761,13.435711698659906,626.2686845168801,14.0,437.0,xgboost,,0.8540162980209546,42950,82.0,1298.0,0.0020023282887077,2.655492081955426,1.510962426052855,2761,2761,1.4747029433239631,2761,1.800100403871664,2761,PEKAO,0.9357159487776484,0,later,1.327746040977713,0.7373514716619816,0.7554812130264275,0.900050201935832,all,0.0
0.089825378346915,7.0,42950,0.0541792782305005,0.0640279394644936,2750,20,retain,1,-0.2137398724879489,-0.8031087844323515,2750,2750,-0.8164001219678179,2750,-0.614667517905336,2529,13.457454545454546,627.0635157159488,14.0,437.0,xgboost,,0.8539464493597206,42950,82.0,1298.0,0.0020488940628637,2.6293157786722445,1.4508542775628464,2750,2750,1.4242333128211944,2750,1.7969331873777712,2529,PEKAO,0.9359720605355064,0,later,1.3146578893361223,0.7121166564105972,0.7254271387814232,0.8984665936888856,all,0.0
0.0907799767171129,7.0,42950,0.0550640279394644,0.0652386495925494,2802,20,retain,5,-0.2010549920190177,-0.7917047045084423,2802,2802,-0.8009386856263823,2802,-0.445747189868131,1723,13.441113490364026,625.5406984866123,14.0,434.0,xgboost,,0.8521303841676368,42950,82.0,1298.0,0.0020256111757857,2.5775833585191013,1.3965463695774674,2802,2802,1.3780541883847304,2802,1.9974319602288024,1723,PEKAO,0.9347613504074506,0,later,1.2887916792595506,0.6890270941923652,0.6982731847887337,0.9987159801144012,all,0.0
0.089406286379511,7.0,42950,0.0545750873108265,0.0642840512223515,2761,20,reset,0,-0.2060798171134378,-0.778482727639032,2761,2761,-0.7965930762550191,2761,-0.6338805809671855,2761,13.435711698659906,626.2686845168801,14.0,437.0,xgboost,,0.8540162980209546,42950,82.0,1298.0,0.0020023282887077,2.655492081955426,1.510962426052855,2761,2761,1.4747029433239631,2761,1.800100403871664,2761,PEKAO,0.9357159487776484,0,later,1.327746040977713,0.7373514716619816,0.7554812130264275,0.900050201935832,all,0.0
0.089825378346915,7.0,42950,0.0541792782305005,0.0640279394644936,2750,20,reset,1,-0.2137398724879489,-0.8031087844323515,2750,2750,-0.8164001219678179,2750,-0.614667517905336,2529,13.457454545454546,627.0635157159488,14.0,437.0,xgboost,,0.8539464493597206,42950,82.0,1298.0,0.0020488940628637,2.6293157786722445,1.4508542775628464,2750,2750,1.4242333128211944,2750,1.7969331873777712,2529,PEKAO,0.9359720605355064,0,later,1.3146578893361223,0.7121166564105972,0.7254271387814232,0.8984665936888856,all,0.0
0.0907799767171129,7.0,42950,0.0550640279394644,0.0652386495925494,2802,20,reset,5,-0.2010549920190177,-0.7917047045084423,2802,2802,-0.8009386856263823,2802,-0.445747189868131,1723,13.441113490364026,625.5406984866123,14.0,434.0,xgboost,,0.8521303841676368,42950,82.0,1298.0,0.0020256111757857,2.5775833585191013,1.3965463695774674,2802,2802,1.3780541883847304,2802,1.9974319602288024,1723,PEKAO,0.9347613504074506,0,later,1.2887916792595506,0.6890270941923652,0.6982731847887337,0.9987159801144012,all,0.0
0.0655931512433754,7.0,98120,0.0165409702405218,0.0222075010191602,2179,20,retain,0,-0.1419114946864481,-0.3008826064073318,2179,2179,-0.161756598554721,2179,-0.1523952813067728,2179,13.879761358421296,815.1152364451692,14.0,648.0,xgboost,,0.9157867916836526,98120,125.0,1708.0,0.00207908683245,7.646473295293713,7.328439457178373,2179,2179,7.606757526347382,2179,7.625417240864674,2179,PKNORLEN,0.9777924989808398,0,later,3.8232366476468567,3.803378763173691,3.6642197285891864,3.812708620432337,all,0.0
0.067152466367713,7.0,98120,0.0174785976355483,0.0231655116184264,2273,20,retain,1,-0.1354985080541495,-0.3053714858700162,2273,2273,-0.1751588482700914,2273,-0.19051265058249,2075,13.785305763308402,809.3061251528741,14.0,641.5,xgboost,,0.91319812474521,98120,125.0,1703.0,0.0021708112515287,7.888676261350363,7.548859070413808,2273,2273,7.809366567149023,2273,7.812931544936976,2075,PKNORLEN,0.9768344883815736,0,later,3.9443381306751815,3.9046832835745113,3.774429535206904,3.906465772468488,all,0.0
0.0732062780269058,7.0,98120,0.0191092539747248,0.0252649816551161,2479,20,retain,5,-0.1956888797836915,-0.412006206815785,2479,2479,-0.2295028721053139,2479,-0.2990944142813296,1486,13.720048406615572,792.3776396249491,14.0,613.0,xgboost,,0.9052486750917244,98120,125.0,1690.0,0.0024357929066449,8.161604716730567,7.728885204831877,2479,2479,8.093871921345999,2479,8.44173239127407,1486,PKNORLEN,0.974735018344884,0,later,4.0808023583652835,4.046935960672999,3.8644426024159384,4.220866195637035,all,0.0
0.0655931512433754,7.0,98120,0.0165409702405218,0.0222075010191602,2179,20,reset,0,-0.1419114946864481,-0.3008826064073318,2179,2179,-0.161756598554721,2179,-0.1523952813067728,2179,13.879761358421296,815.1152364451692,14.0,648.0,xgboost,,0.9157867916836526,98120,125.0,1708.0,0.00207908683245,7.646473295293713,7.328439457178373,2179,2179,7.606757526347382,2179,7.625417240864674,2179,PKNORLEN,0.9777924989808398,0,later,3.8232366476468567,3.803378763173691,3.6642197285891864,3.812708620432337,all,0.0
0.067152466367713,7.0,98120,0.0174785976355483,0.0231655116184264,2273,20,reset,1,-0.1354985080541495,-0.3053714858700162,2273,2273,-0.1751588482700914,2273,-0.19051265058249,2075,13.785305763308402,809.3061251528741,14.0,641.5,xgboost,,0.91319812474521,98120,125.0,1703.0,0.0021708112515287,7.888676261350363,7.548859070413808,2273,2273,7.809366567149023,2273,7.812931544936976,2075,PKNORLEN,0.9768344883815736,0,later,3.9443381306751815,3.9046832835745113,3.774429535206904,3.906465772468488,all,0.0
