task_id,symbol,period,model,feature_group,spread_bin,imbalance_bin,rows,ic,undefined_reason
58f1bc3157577d0df8b06afbddca0007a3bd4cfcf1949879d89348e7895c7c92,PKOBP,2017-11,linear,F4,2,1,100093,0.0923648405259676,
58f1bc3157577d0df8b06afbddca0007a3bd4cfcf1949879d89348e7895c7c92,PKOBP,2017-11,linear,F4,2,2,105175,0.0763505046127062,
58f1bc3157577d0df8b06afbddca0007a3bd4cfcf1949879d89348e7895c7c92,PKOBP,2017-11,linear,F4,2,3,103390,0.1064016202231469,
58f1bc3157577d0df8b06afbddca0007a3bd4cfcf1949879d89348e7895c7c92,PKOBP,2017-11,linear,F4,3,1,69707,0.0904880274616343,
58f1bc3157577d0df8b06afbddca0007a3bd4cfcf1949879d89348e7895c7c92,PKOBP,2017-11,linear,F4,3,2,82138,0.0421794843746172,
58f1bc3157577d0df8b06afbddca0007a3bd4cfcf1949879d89348e7895c7c92,PKOBP,2017-11,linear,F4,3,3,67431,0.1438612812586042,
9693074c62cde023431c1b112f78e84d33ec145976e4667f47d2a359b535283a,PKOBP,2017-11,linear,F5,1,1,139180,0.1217411498600091,
9693074c62cde023431c1b112f78e84d33ec145976e4667f47d2a359b535283a,PKOBP,2017-11,linear,F5,1,2,117160,0.0780771065981784,
9693074c62cde023431c1b112f78e84d33ec145976e4667f47d2a359b535283a,PKOBP,2017-11,linear,F5,1,3,121127,0.1331570291941088,
9693074c62cde023431c1b112f78e84d33ec145976e4667f47d2a359b535283a,PKOBP,2017-11,linear,F5,2,1,100093,0.0930620469633917,
9693074c62cde023431c1b112f78e84d33ec145976e4667f47d2a359b535283a,PKOBP,2017-11,linear,F5,2,2,105175,0.0770182346001277,
9693074c62cde023431c1b112f78e84d33ec145976e4667f47d2a359b535283a,PKOBP,2017-11,linear,F5,2,3,103390,0.1069612659488552,
9693074c62cde023431c1b112f78e84d33ec145976e4667f47d2a359b535283a,PKOBP,2017-11,linear,F5,3,1,69707,0.0906351063683967,
9693074c62cde023431c1b112f78e84d33ec145976e4667f47d2a359b535283a,PKOBP,2017-11,linear,F5,3,2,82138,0.0425449970731255,
9693074c62cde023431c1b112f78e84d33ec145976e4667f47d2a359b535283a,PKOBP,2017-11,linear,F5,3,3,67431,0.1441393500065459,
bfd2981a70cdc9a2705d0adc497d0f98e722732cdf6d5d9119e4fae3c2faa614,PKOBP,2017-11,xgboost,F1,1,1,139180,0.1210707311347912,
bfd2981a70cdc9a2705d0adc497d0f98e722732cdf6d5d9119e4fae3c2faa614,PKOBP,2017-11,xgboost,F1,1,2,117160,0.0739365306415926,
bfd2981a70cdc9a2705d0adc497d0f98e722732cdf6d5d9119e4fae3c2faa614,PKOBP,2017-11,xgboost,F1,1,3,121127,0.1163525398342915,
bfd2981a70cdc9a2705d0adc497d0f98e722732cdf6d5d9119e4fae3c2faa614,PKOBP,2017-11,xgboost,F1,2,1,100093,0.0939716843262217,
bfd2981a70cdc9a2705d0adc497d0f98e722732cdf6d5d9119e4fae3c2faa614,PKOBP,2017-11,xgboost,F1,2,2,105175,0.072828121559399,
bfd2981a70cdc9a2705d0adc497d0f98e722732cdf6d5d9119e4fae3c2faa614,PKOBP,2017-11,xgboost,F1,2,3,103390,0.1123084713168273,
bfd2981a70cdc9a2705d0adc497d0f98e722732cdf6d5d9119e4fae3c2faa614,PKOBP,2017-11,xgboost,F1,3,1,69707,0.0927177192976412,
bfd2981a70cdc9a2705d0adc497d0f98e722732cdf6d5d9119e4fae3c2faa614,PKOBP,2017-11,xgboost,F1,3,2,82138,0.0301810395209279,
bfd2981a70cdc9a2705d0adc497d0f98e722732cdf6d5d9119e4fae3c2faa614,PKOBP,2017-11,xgboost,F1,3,3,67431,0.1488177513925285,
cedb487aaac15f734dcc6f5f08f35072973f2b4a09d6db85c9453f1aee138fb6,PKOBP,2017-11,xgboost,F2,1,1,139180,0.118407451527795,
cedb487aaac15f734dcc6f5f08f35072973f2b4a09d6db85c9453f1aee138fb6,PKOBP,2017-11,xgboost,F2,1,2,117160,0.0753275758578724,
cedb487aaac15f734dcc6f5f08f35072973f2b4a09d6db85c9453f1aee138fb6,PKOBP,2017-11,xgboost,F2,1,3,121127,0.1173891982983466,
cedb487aaac15f734dcc6f5f08f35072973f2b4a09d6db85c9453f1aee138fb6,PKOBP,2017-11,xgboost,F2,2,1,100093,0.0929502657790798,
cedb487aaac15f734dcc6f5f08f35072973f2b4a09d6db85c9453f1aee138fb6,PKOBP,2017-11,xgboost,F2,2,2,105175,0.0725431088192427,
cedb487aaac15f734dcc6f5f08f35072973f2b4a09d6db85c9453f1aee138fb6,PKOBP,2017-11,xgboost,F2,2,3,103390,0.1053163011841433,
cedb487aaac15f734dcc6f5f08f35072973f2b4a09d6db85c9453f1aee138fb6,PKOBP,2017-11,xgboost,F2,3,1,69707,0.0934305954094716,
cedb487aaac15f734dcc6f5f08f35072973f2b4a09d6db85c9453f1aee138fb6,PKOBP,2017-11,xgboost,F2,3,2,82138,0.0428238757386297,
cedb487aaac15f734dcc6f5f08f35072973f2b4a09d6db85c9453f1aee138fb6,PKOBP,2017-11,xgboost,F2,3,3,67431,0.1323030789064462,
00ea0b78926b557665d62b019fa900e79ade593fcf201ba6d1a387b35180a370,PKOBP,2017-11,xgboost,F3,1,1,139180,0.1370897974395966,
00ea0b78926b557665d62b019fa900e79ade593fcf201ba6d1a387b35180a370,PKOBP,2017-11,xgboost,F3,1,2,117160,0.1061120563243517,
00ea0b78926b557665d62b019fa900e79ade593fcf201ba6d1a387b35180a370,PKOBP,2017-11,xgboost,F3,1,3,121127,0.1444623797489652,
00ea0b78926b557665d62b019fa900e79ade593fcf201ba6d1a387b35180a370,PKOBP,2017-11,xgboost,F3,2,1,100093,0.104905299331482,
00ea0b78926b557665d62b019fa900e79ade593fcf201ba6d1a387b35180a370,PKOBP,2017-11,xgboost,F3,2,2,105175,0.0826648033123063,
00ea0b78926b557665d62b019fa900e79ade593fcf201ba6d1a387b35180a370,PKOBP,2017-11,xgboost,F3,2,3,103390,0.113299894029861,
00ea0b78926b557665d62b019fa900e79ade593fcf201ba6d1a387b35180a370,PKOBP,2017-11,xgboost,F3,3,1,69707,0.0934386073085377,
00ea0b78926b557665d62b019fa900e79ade593fcf201ba6d1a387b35180a370,PKOBP,2017-11,xgboost,F3,3,2,82138,0.0517051399970516,
00ea0b78926b557665d62b019fa900e79ade593fcf201ba6d1a387b35180a370,PKOBP,2017-11,xgboost,F3,3,3,67431,0.1409669841097969,
9e14f2e1b2b04f6aa5c7d400fe8ab269e9181a97743a3fb49eafb3ac1e78b507,PKOBP,2017-11,xgboost,F4,1,1,139180,0.1152382909907857,
9e14f2e1b2b04f6aa5c7d400fe8ab269e9181a97743a3fb49eafb3ac1e78b507,PKOBP,2017-11,xgboost,F4,1,2,117160,0.0784238640646634,
9e14f2e1b2b04f6aa5c7d400fe8ab269e9181a97743a3fb49eafb3ac1e78b507,PKOBP,2017-11,xgboost,F4,1,3,121127,0.1241416591575082,
9e14f2e1b2b04f6aa5c7d400fe8ab269e9181a97743a3fb49eafb3ac1e78b507,PKOBP,2017-11,xgboost,F4,2,1,100093,0.090417598354039,
9e14f2e1b2b04f6aa5c7d400fe8ab269e9181a97743a3fb49eafb3ac1e78b507,PKOBP,2017-11,xgboost,F4,2,2,105175,0.0786484483582369,
9e14f2e1b2b04f6aa5c7d400fe8ab269e9181a97743a3fb49eafb3ac1e78b507,PKOBP,2017-11,xgboost,F4,2,3,103390,0.1051818016611115,
9e14f2e1b2b04f6aa5c7d400fe8ab269e9181a97743a3fb49eafb3ac1e78b507,PKOBP,2017-11,xgboost,F4,3,1,69707,0.0983433783454352,
9e14f2e1b2b04f6aa5c7d400fe8ab269e9181a97743a3fb49eafb3ac1e78b507,PKOBP,2017-11,xgboost,F4,3,2,82138,0.0450313279067345,
9e14f2e1b2b04f6aa5c7d400fe8ab269e9181a97743a3fb49eafb3ac1e78b507,PKOBP,2017-11,xgboost,F4,3,3,67431,0.1405234990768281,
b0dc48ac6ba505504ba9ccfcd31f784231904dd36197e16ff0238a6aa36e390b,PKOBP,2017-11,xgboost,F5,1,1,139180,0.1315407858364391,
b0dc48ac6ba505504ba9ccfcd31f784231904dd36197e16ff0238a6aa36e390b,PKOBP,2017-11,xgboost,F5,1,2,117160,0.1089846478228659,
b0dc48ac6ba505504ba9ccfcd31f784231904dd36197e16ff0238a6aa36e390b,PKOBP,2017-11,xgboost,F5,1,3,121127,0.149718428210512,
b0dc48ac6ba505504ba9ccfcd31f784231904dd36197e16ff0238a6aa36e390b,PKOBP,2017-11,xgboost,F5,2,1,100093,0.1020723757499507,
b0dc48ac6ba505504ba9ccfcd31f784231904dd36197e16ff0238a6aa36e390b,PKOBP,2017-11,xgboost,F5,2,2,105175,0.0871053348010679,
b0dc48ac6ba505504ba9ccfcd31f784231904dd36197e16ff0238a6aa36e390b,PKOBP,2017-11,xgboost,F5,2,3,103390,0.1124315484687813,
b0dc48ac6ba505504ba9ccfcd31f784231904dd36197e16ff0238a6aa36e390b,PKOBP,2017-11,xgboost,F5,3,1,69707,0.0988446034994621,
b0dc48ac6ba505504ba9ccfcd31f784231904dd36197e16ff0238a6aa36e390b,PKOBP,2017-11,xgboost,F5,3,2,82138,0.0527110318693204,
b0dc48ac6ba505504ba9ccfcd31f784231904dd36197e16ff0238a6aa36e390b,PKOBP,2017-11,xgboost,F5,3,3,67431,0.1509017378554183,
faf7d5d21dde56c218a1cf8d26c895685633a2e12afd62df40eb35439fd02b7e,PZU,2017-04,linear,F1,1,1,127278,0.1059912652896512,
faf7d5d21dde56c218a1cf8d26c895685633a2e12afd62df40eb35439fd02b7e,PZU,2017-04,linear,F1,1,2,110525,0.0927332153007485,
faf7d5d21dde56c218a1cf8d26c895685633a2e12afd62df40eb35439fd02b7e,PZU,2017-04,linear,F1,1,3,137159,0.1412413565817519,
faf7d5d21dde56c218a1cf8d26c895685633a2e12afd62df40eb35439fd02b7e,PZU,2017-04,linear,F1,2,1,95288,0.0653349432427281,
faf7d5d21dde56c218a1cf8d26c895685633a2e12afd62df40eb35439fd02b7e,PZU,2017-04,linear,F1,2,2,107820,0.0722531681895388,
faf7d5d21dde56c218a1cf8d26c895685633a2e12afd62df40eb35439fd02b7e,PZU,2017-04,linear,F1,2,3,110731,0.079103408762979,
faf7d5d21dde56c218a1cf8d26c895685633a2e12afd62df40eb35439fd02b7e,PZU,2017-04,linear,F1,3,1,77713,0.0744133216241404,
faf7d5d21dde56c218a1cf8d26c895685633a2e12afd62df40eb35439fd02b7e,PZU,2017-04,linear,F1,3,2,94383,0.0601141638299426,
faf7d5d21dde56c218a1cf8d26c895685633a2e12afd62df40eb35439fd02b7e,PZU,2017-04,linear,F1,3,3,87762,0.0820332190414487,
38ad59d5a18a4249d3c0c9e7f8cece11c7f8065aab24e073c4172b57390c93e4,PZU,2017-04,linear,F2,1,1,127278,0.1119677227121979,
38ad59d5a18a4249d3c0c9e7f8cece11c7f8065aab24e073c4172b57390c93e4,PZU,2017-04,linear,F2,1,2,110525,0.0933582884273232,
38ad59d5a18a4249d3c0c9e7f8cece11c7f8065aab24e073c4172b57390c93e4,PZU,2017-04,linear,F2,1,3,137159,0.143269498717799,
38ad59d5a18a4249d3c0c9e7f8cece11c7f8065aab24e073c4172b57390c93e4,PZU,2017-04,linear,F2,2,1,95288,0.0657621037154191,
38ad59d5a18a4249d3c0c9e7f8cece11c7f8065aab24e073c4172b57390c93e4,PZU,2017-04,linear,F2,2,2,107820,0.0726971156796335,
38ad59d5a18a4249d3c0c9e7f8cece11c7f8065aab24e073c4172b57390c93e4,PZU,2017-04,linear,F2,2,3,110731,0.0768235155284132,
38ad59d5a18a4249d3c0c9e7f8cece11c7f8065aab24e073c4172b57390c93e4,PZU,2017-04,linear,F2,3,1,77713,0.059933728925006,
38ad59d5a18a4249d3c0c9e7f8cece11c7f8065aab24e073c4172b57390c93e4,PZU,2017-04,linear,F2,3,2,94383,0.0582080197695104,
38ad59d5a18a4249d3c0c9e7f8cece11c7f8065aab24e073c4172b57390c93e4,PZU,2017-04,linear,F2,3,3,87762,0.0751190100550212,
8e628ead281e333d85ef35a99cde200f082e11c2dfb0d5761b5a7836f48f827b,PZU,2017-04,linear,F3,1,1,127278,0.1144666790284429,
8e628ead281e333d85ef35a99cde200f082e11c2dfb0d5761b5a7836f48f827b,PZU,2017-04,linear,F3,1,2,110525,0.096969604606966,
8e628ead281e333d85ef35a99cde200f082e11c2dfb0d5761b5a7836f48f827b,PZU,2017-04,linear,F3,1,3,137159,0.1462414316590775,
8e628ead281e333d85ef35a99cde200f082e11c2dfb0d5761b5a7836f48f827b,PZU,2017-04,linear,F3,2,1,95288,0.0675834847391827,
8e628ead281e333d85ef35a99cde200f082e11c2dfb0d5761b5a7836f48f827b,PZU,2017-04,linear,F3,2,2,107820,0.0738550582709786,
8e628ead281e333d85ef35a99cde200f082e11c2dfb0d5761b5a7836f48f827b,PZU,2017-04,linear,F3,2,3,110731,0.0789241794765474,
8e628ead281e333d85ef35a99cde200f082e11c2dfb0d5761b5a7836f48f827b,PZU,2017-04,linear,F3,3,1,77713,0.0602835772404956,
8e628ead281e333d85ef35a99cde200f082e11c2dfb0d5761b5a7836f48f827b,PZU,2017-04,linear,F3,3,2,94383,0.055709732315112,
8e628ead281e333d85ef35a99cde200f082e11c2dfb0d5761b5a7836f48f827b,PZU,2017-04,linear,F3,3,3,87762,0.0738398611028133,
7f818db011195034663e13efd0549b2f0eab42d3e493d05072f81de78ecde229,PZU,2017-04,linear,F4,1,1,127278,0.1114919767086649,
7f818db011195034663e13efd0549b2f0eab42d3e493d05072f81de78ecde229,PZU,2017-04,linear,F4,1,2,110525,0.0903106688972452,
7f818db011195034663e13efd0549b2f0eab42d3e493d05072f81de78ecde229,PZU,2017-04,linear,F4,1,3,137159,0.1376787335611196,
7f818db011195034663e13efd0549b2f0eab42d3e493d05072f81de78ecde229,PZU,2017-04,linear,F4,2,1,95288,0.0664538430389809,
7f818db011195034663e13efd0549b2f0eab42d3e493d05072f81de78ecde229,PZU,2017-04,linear,F4,2,2,107820,0.0754016505581196,
7f818db011195034663e13efd0549b2f0eab42d3e493d05072f81de78ecde229,PZU,2017-04,linear,F4,2,3,110731,0.071060098416156,
7f818db011195034663e13efd0549b2f0eab42d3e493d05072f81de78ecde229,PZU,2017-04,linear,F4,3,1,77713,0.0698913946281905,
7f818db011195034663e13efd0549b2f0eab42d3e493d05072f81de78ecde229,PZU,2017-04,linear,F4,3,2,94383,0.055101208447708,
7f818db011195034663e13efd0549b2f0eab42d3e493d05072f81de78ecde229,PZU,2017-04,linear,F4,3,3,87762,0.0703616929045858,
fe9dc5fbdc49ee17406e0264640bf8b910ee4558b61c721795de9be1b7adc285,PZU,2017-04,linear,F5,1,1,127278,0.1139334531510796,
fe9dc5fbdc49ee17406e0264640bf8b910ee4558b61c721795de9be1b7adc285,PZU,2017-04,linear,F5,1,2,110525,0.0937861956693129,
fe9dc5fbdc49ee17406e0264640bf8b910ee4558b61c721795de9be1b7adc285,PZU,2017-04,linear,F5,1,3,137159,0.1406972114563372,
fe9dc5fbdc49ee17406e0264640bf8b910ee4558b61c721795de9be1b7adc285,PZU,2017-04,linear,F5,2,1,95288,0.0681714832336842,
fe9dc5fbdc49ee17406e0264640bf8b910ee4558b61c721795de9be1b7adc285,PZU,2017-04,linear,F5,2,2,107820,0.0764439531506934,
fe9dc5fbdc49ee17406e0264640bf8b910ee4558b61c721795de9be1b7adc285,PZU,2017-04,linear,F5,2,3,110731,0.0732686103058943,
fe9dc5fbdc49ee17406e0264640bf8b910ee4558b61c721795de9be1b7adc285,PZU,2017-04,linear,F5,3,1,77713,0.0699580771777713,
fe9dc5fbdc49ee17406e0264640bf8b910ee4558b61c721795de9be1b7adc285,PZU,2017-04,linear,F5,3,2,94383,0.0527335479178407,
fe9dc5fbdc49ee17406e0264640bf8b910ee4558b61c721795de9be1b7adc285,PZU,2017-04,linear,F5,3,3,87762,0.0693175406447988,
6446142a76ac7db0e31adc34d526b960c9798b125ef5c37aeecd6e3d1253405b,PZU,2017-04,xgboost,F1,1,1,127278,0.1063453802410132,
6446142a76ac7db0e31adc34d526b960c9798b125ef5c37aeecd6e3d1253405b,PZU,2017-04,xgboost,F1,1,2,110525,0.0846618203953388,
6446142a76ac7db0e31adc34d526b960c9798b125ef5c37aeecd6e3d1253405b,PZU,2017-04,xgboost,F1,1,3,137159,0.1340311059974016,
6446142a76ac7db0e31adc34d526b960c9798b125ef5c37aeecd6e3d1253405b,PZU,2017-04,xgboost,F1,2,1,95288,0.0656596971603861,
6446142a76ac7db0e31adc34d526b960c9798b125ef5c37aeecd6e3d1253405b,PZU,2017-04,xgboost,F1,2,2,107820,0.057973434789899,
6446142a76ac7db0e31adc34d526b960c9798b125ef5c37aeecd6e3d1253405b,PZU,2017-04,xgboost,F1,2,3,110731,0.0668866108027307,
6446142a76ac7db0e31adc34d526b960c9798b125ef5c37aeecd6e3d1253405b,PZU,2017-04,xgboost,F1,3,1,77713,0.056851780770986,
6446142a76ac7db0e31adc34d526b960c9798b125ef5c37aeecd6e3d1253405b,PZU,2017-04,xgboost,F1,3,2,94383,0.0542146713890429,
6446142a76ac7db0e31adc34d526b960c9798b125ef5c37aeecd6e3d1253405b,PZU,2017-04,xgboost,F1,3,3,87762,0.0767457483398457,
b02902599090280b28980f98c2a71ab2f13c38fcfb2a87b45c4cdbc73180488b,PZU,2017-04,xgboost,F2,1,1,127278,0.0906210875728767,
b02902599090280b28980f98c2a71ab2f13c38fcfb2a87b45c4cdbc73180488b,PZU,2017-04,xgboost,F2,1,2,110525,0.0854414230397287,
b02902599090280b28980f98c2a71ab2f13c38fcfb2a87b45c4cdbc73180488b,PZU,2017-04,xgboost,F2,1,3,137159,0.1080988432449995,
b02902599090280b28980f98c2a71ab2f13c38fcfb2a87b45c4cdbc73180488b,PZU,2017-04,xgboost,F2,2,1,95288,0.0665884898272576,
b02902599090280b28980f98c2a71ab2f13c38fcfb2a87b45c4cdbc73180488b,PZU,2017-04,xgboost,F2,2,2,107820,0.0617331771822777,
b02902599090280b28980f98c2a71ab2f13c38fcfb2a87b45c4cdbc73180488b,PZU,2017-04,xgboost,F2,2,3,110731,0.0615760452746379,
b02902599090280b28980f98c2a71ab2f13c38fcfb2a87b45c4cdbc73180488b,PZU,2017-04,xgboost,F2,3,1,77713,0.0468619534163751,
b02902599090280b28980f98c2a71ab2f13c38fcfb2a87b45c4cdbc73180488b,PZU,2017-04,xgboost,F2,3,2,94383,0.0473722823466896,
b02902599090280b28980f98c2a71ab2f13c38fcfb2a87b45c4cdbc73180488b,PZU,2017-04,xgboost,F2,3,3,87762,0.0653207910479056,
84244bb30ad409b953ddf74022ebf19dd781457041bfd47e970da542f1b3a2de,PZU,2017-04,xgboost,F3,1,1,127278,0.1308123097692587,
84244bb30ad409b953ddf74022ebf19dd781457041bfd47e970da542f1b3a2de,PZU,2017-04,xgboost,F3,1,2,110525,0.1300968377131203,
84244bb30ad409b953ddf74022ebf19dd781457041bfd47e970da542f1b3a2de,PZU,2017-04,xgboost,F3,1,3,137159,0.1426464953053927,
84244bb30ad409b953ddf74022ebf19dd781457041bfd47e970da542f1b3a2de,PZU,2017-04,xgboost,F3,2,1,95288,0.0847721862722044,
84244bb30ad409b953ddf74022ebf19dd781457041bfd47e970da542f1b3a2de,PZU,2017-04,xgboost,F3,2,2,107820,0.0805508285793043,
84244bb30ad409b953ddf74022ebf19dd781457041bfd47e970da542f1b3a2de,PZU,2017-04,xgboost,F3,2,3,110731,0.0834343359641269,
84244bb30ad409b953ddf74022ebf19dd781457041bfd47e970da542f1b3a2de,PZU,2017-04,xgboost,F3,3,1,77713,0.0521317776982748,
84244bb30ad409b953ddf74022ebf19dd781457041bfd47e970da542f1b3a2de,PZU,2017-04,xgboost,F3,3,2,94383,0.0447652806945907,
84244bb30ad409b953ddf74022ebf19dd781457041bfd47e970da542f1b3a2de,PZU,2017-04,xgboost,F3,3,3,87762,0.0680936901612199,
aa51f864e9c1ce9888c8fbe5632963cd7146286163182d06c74afa45f7b264d9,PZU,2017-04,xgboost,F4,1,1,127278,0.0970066246755749,
aa51f864e9c1ce9888c8fbe5632963cd7146286163182d06c74afa45f7b264d9,PZU,2017-04,xgboost,F4,1,2,110525,0.062557057224179,
aa51f864e9c1ce9888c8fbe5632963cd7146286163182d06c74afa45f7b264d9,PZU,2017-04,xgboost,F4,1,3,137159,0.0946405284035305,
aa51f864e9c1ce9888c8fbe5632963cd7146286163182d06c74afa45f7b264d9,PZU,2017-04,xgboost,F4,2,1,95288,0.0689857361917805,
aa51f864e9c1ce9888c8fbe5632963cd7146286163182d06c74afa45f7b264d9,PZU,2017-04,xgboost,F4,2,2,107820,0.0636766815194445,
aa51f864e9c1ce9888c8fbe5632963cd7146286163182d06c74afa45f7b264d9,PZU,2017-04,xgboost,F4,2,3,110731,0.0552802703475362,
aa51f864e9c1ce9888c8fbe5632963cd7146286163182d06c74afa45f7b264d9,PZU,2017-04,xgboost,F4,3,1,77713,0.0615252322917538,
aa51f864e9c1ce9888c8fbe5632963cd7146286163182d06c74afa45f7b264d9,PZU,2017-04,xgboost,F4,3,2,94383,0.0418658056344141,
aa51f864e9c1ce9888c8fbe5632963cd7146286163182d06c74afa45f7b264d9,PZU,2017-04,xgboost,F4,3,3,87762,0.056017216426064,
691a0a420c8ea5c81bd57c19f3127ebc8ff17f6a699d1bc43414cbe1d9526de9,PZU,2017-04,xgboost,F5,1,1,127278,0.1367310751704913,
691a0a420c8ea5c81bd57c19f3127ebc8ff17f6a699d1bc43414cbe1d9526de9,PZU,2017-04,xgboost,F5,1,2,110525,0.1060854688825718,
691a0a420c8ea5c81bd57c19f3127ebc8ff17f6a699d1bc43414cbe1d9526de9,PZU,2017-04,xgboost,F5,1,3,137159,0.1204524296074029,
691a0a420c8ea5c81bd57c19f3127ebc8ff17f6a699d1bc43414cbe1d9526de9,PZU,2017-04,xgboost,F5,2,1,95288,0.0847348738492362,
691a0a420c8ea5c81bd57c19f3127ebc8ff17f6a699d1bc43414cbe1d9526de9,PZU,2017-04,xgboost,F5,2,2,107820,0.0815383624894023,
691a0a420c8ea5c81bd57c19f3127ebc8ff17f6a699d1bc43414cbe1d9526de9,PZU,2017-04,xgboost,F5,2,3,110731,0.0773340996659582,
691a0a420c8ea5c81bd57c19f3127ebc8ff17f6a699d1bc43414cbe1d9526de9,PZU,2017-04,xgboost,F5,3,1,77713,0.0629518267147134,
691a0a420c8ea5c81bd57c19f3127ebc8ff17f6a699d1bc43414cbe1d9526de9,PZU,2017-04,xgboost,F5,3,2,94383,0.0429320816214441,
691a0a420c8ea5c81bd57c19f3127ebc8ff17f6a699d1bc43414cbe1d9526de9,PZU,2017-04,xgboost,F5,3,3,87762,0.057584632053795,
9f1c83650663ac47bb121c053426cbd680c57c5fdf71ee16f894050d466f31e2,PZU,2017-06,linear,F1,1,1,70159,0.1019551998633698,
9f1c83650663ac47bb121c053426cbd680c57c5fdf71ee16f894050d466f31e2,PZU,2017-06,linear,F1,1,2,76927,0.0937347010700926,
9f1c83650663ac47bb121c053426cbd680c57c5fdf71ee16f894050d466f31e2,PZU,2017-06,linear,F1,1,3,83100,0.0996309021287491,
9f1c83650663ac47bb121c053426cbd680c57c5fdf71ee16f894050d466f31e2,PZU,2017-06,linear,F1,2,1,101281,0.0888270006364654,
9f1c83650663ac47bb121c053426cbd680c57c5fdf71ee16f894050d466f31e2,PZU,2017-06,linear,F1,2,2,121126,0.0655902437012323,
9f1c83650663ac47bb121c053426cbd680c57c5fdf71ee16f894050d466f31e2,PZU,2017-06,linear,F1,2,3,105213,0.0827215846238258,
9f1c83650663ac47bb121c053426cbd680c57c5fdf71ee16f894050d466f31e2,PZU,2017-06,linear,F1,3,1,130460,0.0687161945242221,
9f1c83650663ac47bb121c053426cbd680c57c5fdf71ee16f894050d466f31e2,PZU,2017-06,linear,F1,3,2,155679,0.0480141403990603,
9f1c83650663ac47bb121c053426cbd680c57c5fdf71ee16f894050d466f31e2,PZU,2017-06,linear,F1,3,3,126308,0.0616664293749731,
3ee9d5e9c5eaa8d612f7e237027508d9307e4ed9fc28976cef3ee63ab6911e65,PZU,2017-06,linear,F2,1,1,70159,0.1033204183947559,
3ee9d5e9c5eaa8d612f7e237027508d9307e4ed9fc28976cef3ee63ab6911e65,PZU,2017-06,linear,F2,1,2,76927,0.0942639805044832,
3ee9d5e9c5eaa8d612f7e237027508d9307e4ed9fc28976cef3ee63ab6911e65,PZU,2017-06,linear,F2,1,3,83100,0.1015276956420054,
3ee9d5e9c5eaa8d612f7e237027508d9307e4ed9fc28976cef3ee63ab6911e65,PZU,2017-06,linear,F2,2,1,101281,0.0995087696911976,
3ee9d5e9c5eaa8d612f7e237027508d9307e4ed9fc28976cef3ee63ab6911e65,PZU,2017-06,linear,F2,2,2,121126,0.0655166495388372,
3ee9d5e9c5eaa8d612f7e237027508d9307e4ed9fc28976cef3ee63ab6911e65,PZU,2017-06,linear,F2,2,3,105213,0.0874054451256992,
3ee9d5e9c5eaa8d612f7e237027508d9307e4ed9fc28976cef3ee63ab6911e65,PZU,2017-06,linear,F2,3,1,130460,0.0792869074575537,
3ee9d5e9c5eaa8d612f7e237027508d9307e4ed9fc28976cef3ee63ab6911e65,PZU,2017-06,linear,F2,3,2,155679,0.0473584193639932,
3ee9d5e9c5eaa8d612f7e237027508d9307e4ed9fc28976cef3ee63ab6911e65,PZU,2017-06,linear,F2,3,3,126308,0.0593108870599154,
d2da083e1ac83579e61595a85cd5e18a585cba9638dca045c5fa8a9f50086588,PZU,2017-06,linear,F3,1,1,70159,0.1052510472361518,
d2da083e1ac83579e61595a85cd5e18a585cba9638dca045c5fa8a9f50086588,PZU,2017-06,linear,F3,1,2,76927,0.0950892647765305,
d2da083e1ac83579e61595a85cd5e18a585cba9638dca045c5fa8a9f50086588,PZU,2017-06,linear,F3,1,3,83100,0.1019355774159314,
d2da083e1ac83579e61595a85cd5e18a585cba9638dca045c5fa8a9f50086588,PZU,2017-06,linear,F3,2,1,101281,0.1003518301825706,
d2da083e1ac83579e61595a85cd5e18a585cba9638dca045c5fa8a9f50086588,PZU,2017-06,linear,F3,2,2,121126,0.0658753570120037,
d2da083e1ac83579e61595a85cd5e18a585cba9638dca045c5fa8a9f50086588,PZU,2017-06,linear,F3,2,3,105213,0.0872990799711625,
d2da083e1ac83579e61595a85cd5e18a585cba9638dca045c5fa8a9f50086588,PZU,2017-06,linear,F3,3,1,130460,0.0779451649106123,
d2da083e1ac83579e61595a85cd5e18a585cba9638dca045c5fa8a9f50086588,PZU,2017-06,linear,F3,3,2,155679,0.0444303187362663,
d2da083e1ac83579e61595a85cd5e18a585cba9638dca045c5fa8a9f50086588,PZU,2017-06,linear,F3,3,3,126308,0.058135982964889,
4d4571e2ef3980c560140b7a976d6420729bbbff73c52d60f62be1dc27fd588a,PZU,2017-06,linear,F4,1,1,70159,0.1001255421400664,
4d4571e2ef3980c560140b7a976d6420729bbbff73c52d60f62be1dc27fd588a,PZU,2017-06,linear,F4,1,2,76927,0.0917437823080256,
4d4571e2ef3980c560140b7a976d6420729bbbff73c52d60f62be1dc27fd588a,PZU,2017-06,linear,F4,1,3,83100,0.0992457738157073,
4d4571e2ef3980c560140b7a976d6420729bbbff73c52d60f62be1dc27fd588a,PZU,2017-06,linear,F4,2,1,101281,0.1060540661987859,
4d4571e2ef3980c560140b7a976d6420729bbbff73c52d60f62be1dc27fd588a,PZU,2017-06,linear,F4,2,2,121126,0.0670995453020427,
4d4571e2ef3980c560140b7a976d6420729bbbff73c52d60f62be1dc27fd588a,PZU,2017-06,linear,F4,2,3,105213,0.0864842596693857,
