kind,scope,symbol,period,model,feature_group,shuffle,seed,horizon,task_id,ic,imbalance_bin,imbalance_cut1,imbalance_cut2,rows,spread_bin,spread_cut1,spread_cut2
ablation,monthly,KGHM,2017-11,linear,F1,none,,20,6ace4e25b77e54dc216343a25f42b5253b235a884a53e63768cd9caa3ff6d2b5,0.10520254897199093,3,-0.3166738474795347,0.30162412993039445,84861,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F1,none,,20,6ace4e25b77e54dc216343a25f42b5253b235a884a53e63768cd9caa3ff6d2b5,0.0761099610905056,1,-0.3166738474795347,0.30162412993039445,87281,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F1,none,,20,6ace4e25b77e54dc216343a25f42b5253b235a884a53e63768cd9caa3ff6d2b5,0.05688421354902887,2,-0.3166738474795347,0.30162412993039445,107605,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F1,none,,20,6ace4e25b77e54dc216343a25f42b5253b235a884a53e63768cd9caa3ff6d2b5,0.07887727216258568,3,-0.3166738474795347,0.30162412993039445,84130,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F2,none,,20,d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,0.16755275892293078,1,-0.3166738474795347,0.30162412993039445,95297,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F2,none,,20,d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,0.10629272900013285,2,-0.3166738474795347,0.30162412993039445,79737,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F2,none,,20,d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,0.15317103971885182,3,-0.3166738474795347,0.30162412993039445,100660,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F2,none,,20,d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,0.11728079410978248,1,-0.3166738474795347,0.30162412993039445,98614,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F2,none,,20,d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,0.07631529834515557,2,-0.3166738474795347,0.30162412993039445,94108,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F2,none,,20,d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,0.10252038144632984,3,-0.3166738474795347,0.30162412993039445,84861,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F2,none,,20,d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,0.0778216011808729,1,-0.3166738474795347,0.30162412993039445,87281,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F2,none,,20,d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,0.05542633361937764,2,-0.3166738474795347,0.30162412993039445,107605,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F2,none,,20,d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,0.07592680284759919,3,-0.3166738474795347,0.30162412993039445,84130,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F3,none,,20,d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,0.17106407724203881,1,-0.3166738474795347,0.30162412993039445,95297,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F3,none,,20,d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,0.11331208502352311,2,-0.3166738474795347,0.30162412993039445,79737,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F3,none,,20,d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,0.15894744023067214,3,-0.3166738474795347,0.30162412993039445,100660,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F3,none,,20,d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,0.12252705147590383,1,-0.3166738474795347,0.30162412993039445,98614,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F3,none,,20,d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,0.08199125113371526,2,-0.3166738474795347,0.30162412993039445,94108,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F3,none,,20,d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,0.10739761308552256,3,-0.3166738474795347,0.30162412993039445,84861,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F3,none,,20,d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,0.08170261659101423,1,-0.3166738474795347,0.30162412993039445,87281,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F3,none,,20,d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,0.05885115885095616,2,-0.3166738474795347,0.30162412993039445,107605,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F3,none,,20,d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,0.07964743005690332,3,-0.3166738474795347,0.30162412993039445,84130,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F4,none,,20,6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,0.16286750144254056,1,-0.3166738474795347,0.30162412993039445,95297,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F4,none,,20,6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,0.1062184471765636,2,-0.3166738474795347,0.30162412993039445,79737,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F4,none,,20,6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,0.16437512884059405,3,-0.3166738474795347,0.30162412993039445,100660,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F4,none,,20,6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,0.1330949559319667,1,-0.3166738474795347,0.30162412993039445,98614,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F4,none,,20,6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,0.09114377115226457,2,-0.3166738474795347,0.30162412993039445,94108,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F4,none,,20,6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,0.12567869506439155,3,-0.3166738474795347,0.30162412993039445,84861,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F4,none,,20,6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,0.09886443888573135,1,-0.3166738474795347,0.30162412993039445,87281,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F4,none,,20,6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,0.07740403175838285,2,-0.3166738474795347,0.30162412993039445,107605,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F4,none,,20,6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,0.10122923927161197,3,-0.3166738474795347,0.30162412993039445,84130,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F5,none,,20,7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,0.16616883742088565,1,-0.3166738474795347,0.30162412993039445,95297,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F5,none,,20,7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,0.11246632219738997,2,-0.3166738474795347,0.30162412993039445,79737,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F5,none,,20,7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,0.16948645026940534,3,-0.3166738474795347,0.30162412993039445,100660,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F5,none,,20,7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,0.13735770023525073,1,-0.3166738474795347,0.30162412993039445,98614,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F5,none,,20,7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,0.09548805887841175,2,-0.3166738474795347,0.30162412993039445,94108,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F5,none,,20,7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,0.12919125107855672,3,-0.3166738474795347,0.30162412993039445,84861,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F5,none,,20,7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,0.10120918911288906,1,-0.3166738474795347,0.30162412993039445,87281,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F5,none,,20,7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,0.07953589939238398,2,-0.3166738474795347,0.30162412993039445,107605,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,linear,F5,none,,20,7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,0.10369198310359362,3,-0.3166738474795347,0.30162412993039445,84130,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F1,none,,20,30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,0.1614740427262086,1,-0.3166738474795347,0.30162412993039445,95297,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F1,none,,20,30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,0.09933908326565856,2,-0.3166738474795347,0.30162412993039445,79737,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F1,none,,20,30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,0.15175366916214927,3,-0.3166738474795347,0.30162412993039445,100660,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F1,none,,20,30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,0.12025684513965706,1,-0.3166738474795347,0.30162412993039445,98614,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F1,none,,20,30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,0.076607999390682,2,-0.3166738474795347,0.30162412993039445,94108,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F1,none,,20,30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,0.10615073733925842,3,-0.3166738474795347,0.30162412993039445,84861,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F1,none,,20,30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,0.0751360745648016,1,-0.3166738474795347,0.30162412993039445,87281,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F1,none,,20,30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,0.053138626365343174,2,-0.3166738474795347,0.30162412993039445,107605,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F1,none,,20,30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,0.07773419648446123,3,-0.3166738474795347,0.30162412993039445,84130,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F2,none,,20,5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,0.16781547307728745,1,-0.3166738474795347,0.30162412993039445,95297,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F2,none,,20,5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,0.10450155988891442,2,-0.3166738474795347,0.30162412993039445,79737,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F2,none,,20,5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,0.1495323952034864,3,-0.3166738474795347,0.30162412993039445,100660,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F2,none,,20,5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,0.11810363414830222,1,-0.3166738474795347,0.30162412993039445,98614,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F2,none,,20,5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,0.07649013009440235,2,-0.3166738474795347,0.30162412993039445,94108,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F2,none,,20,5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,0.10982152561368903,3,-0.3166738474795347,0.30162412993039445,84861,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F2,none,,20,5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,0.0811502376387418,1,-0.3166738474795347,0.30162412993039445,87281,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F2,none,,20,5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,0.04840274347096224,2,-0.3166738474795347,0.30162412993039445,107605,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F2,none,,20,5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,0.07920664654089501,3,-0.3166738474795347,0.30162412993039445,84130,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F3,none,,20,0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,0.20792881787735618,1,-0.3166738474795347,0.30162412993039445,95297,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F3,none,,20,0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,0.148094350561093,2,-0.3166738474795347,0.30162412993039445,79737,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F3,none,,20,0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,0.1793430111830291,3,-0.3166738474795347,0.30162412993039445,100660,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F3,none,,20,0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,0.14105461968253052,1,-0.3166738474795347,0.30162412993039445,98614,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F3,none,,20,0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,0.10011474783257195,2,-0.3166738474795347,0.30162412993039445,94108,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F3,none,,20,0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,0.1297546157603263,3,-0.3166738474795347,0.30162412993039445,84861,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F3,none,,20,0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,0.09408526084688415,1,-0.3166738474795347,0.30162412993039445,87281,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F3,none,,20,0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,0.06622894419236103,2,-0.3166738474795347,0.30162412993039445,107605,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F3,none,,20,0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,0.0972347383646645,3,-0.3166738474795347,0.30162412993039445,84130,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F4,none,,20,f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,0.1672644731321967,1,-0.3166738474795347,0.30162412993039445,95297,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F4,none,,20,f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,0.10455421870418331,2,-0.3166738474795347,0.30162412993039445,79737,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F4,none,,20,f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,0.16375063028762515,3,-0.3166738474795347,0.30162412993039445,100660,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F4,none,,20,f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,0.13110574323180035,1,-0.3166738474795347,0.30162412993039445,98614,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F4,none,,20,f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,0.09517400062574022,2,-0.3166738474795347,0.30162412993039445,94108,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F4,none,,20,f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,0.14543470397897698,3,-0.3166738474795347,0.30162412993039445,84861,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F4,none,,20,f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,0.09660381401594427,1,-0.3166738474795347,0.30162412993039445,87281,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F4,none,,20,f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,0.07286202012797034,2,-0.3166738474795347,0.30162412993039445,107605,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F4,none,,20,f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,0.11782917990629796,3,-0.3166738474795347,0.30162412993039445,84130,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F5,none,,20,8c9a0e9efda5071462ac9a1a3a495d8afd032a8c671ed2ee68c005141efff4ec,0.20753279650229228,1,-0.3166738474795347,0.30162412993039445,95297,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F5,none,,20,8c9a0e9efda5071462ac9a1a3a495d8afd032a8c671ed2ee68c005141efff4ec,0.14911078931322308,2,-0.3166738474795347,0.30162412993039445,79737,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F5,none,,20,8c9a0e9efda5071462ac9a1a3a495d8afd032a8c671ed2ee68c005141efff4ec,0.18964985867660056,3,-0.3166738474795347,0.30162412993039445,100660,1,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F5,none,,20,8c9a0e9efda5071462ac9a1a3a495d8afd032a8c671ed2ee68c005141efff4ec,0.15133978945820553,1,-0.3166738474795347,0.30162412993039445,98614,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F5,none,,20,8c9a0e9efda5071462ac9a1a3a495d8afd032a8c671ed2ee68c005141efff4ec,0.11258440050590027,2,-0.3166738474795347,0.30162412993039445,94108,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F5,none,,20,8c9a0e9efda5071462ac9a1a3a495d8afd032a8c671ed2ee68c005141efff4ec,0.15693256790105337,3,-0.3166738474795347,0.30162412993039445,84861,2,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F5,none,,20,8c9a0e9efda5071462ac9a1a3a495d8afd032a8c671ed2ee68c005141efff4ec,0.10873570116326213,1,-0.3166738474795347,0.30162412993039445,87281,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F5,none,,20,8c9a0e9efda5071462ac9a1a3a495d8afd032a8c671ed2ee68c005141efff4ec,0.08467361572294896,2,-0.3166738474795347,0.30162412993039445,107605,3,6.331785563529155,10.636681355416073
ablation,monthly,KGHM,2017-11,xgboost,F5,none,,20,8c9a0e9efda5071462ac9a1a3a495d8afd032a8c671ed2ee68c005141efff4ec,0.1261229497918432,3,-0.3166738474795347,0.30162412993039445,84130,3,6.331785563529155,10.636681355416073
ablation,monthly,PEKAO,2017-04,linear,F1,none,,20,30a20a75a4dd7fa13b5e56984d388b02d6e6181b371c6ef5ee269ed5cfaa2fe7,0.12917445132874722,1,-0.36619718309859156,0.2594594594594595,60944,1,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F1,none,,20,30a20a75a4dd7fa13b5e56984d388b02d6e6181b371c6ef5ee269ed5cfaa2fe7,0.08877832956577239,2,-0.36619718309859156,0.2594594594594595,52765,1,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F1,none,,20,30a20a75a4dd7fa13b5e56984d388b02d6e6181b371c6ef5ee269ed5cfaa2fe7,0.13682318732817084,3,-0.36619718309859156,0.2594594594594595,70799,1,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F1,none,,20,30a20a75a4dd7fa13b5e56984d388b02d6e6181b371c6ef5ee269ed5cfaa2fe7,0.06506738700943865,1,-0.36619718309859156,0.2594594594594595,65447,2,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F1,none,,20,30a20a75a4dd7fa13b5e56984d388b02d6e6181b371c6ef5ee269ed5cfaa2fe7,0.08834881790573672,2,-0.36619718309859156,0.2594594594594595,64693,2,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F1,none,,20,30a20a75a4dd7fa13b5e56984d388b02d6e6181b371c6ef5ee269ed5cfaa2fe7,0.07860537442143534,3,-0.36619718309859156,0.2594594594594595,67078,2,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F1,none,,20,30a20a75a4dd7fa13b5e56984d388b02d6e6181b371c6ef5ee269ed5cfaa2fe7,0.04179597412794617,1,-0.36619718309859156,0.2594594594594595,58457,3,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F1,none,,20,30a20a75a4dd7fa13b5e56984d388b02d6e6181b371c6ef5ee269ed5cfaa2fe7,0.06477768892679177,2,-0.36619718309859156,0.2594594594594595,70270,3,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F1,none,,20,30a20a75a4dd7fa13b5e56984d388b02d6e6181b371c6ef5ee269ed5cfaa2fe7,0.06852256826967668,3,-0.36619718309859156,0.2594594594594595,68903,3,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F2,none,,20,8ac10a1684f8ef54eed729a42184d1b64f4f7dbc6f9222f4683e0dd4bd403ba2,0.13490374928049814,1,-0.36619718309859156,0.2594594594594595,60944,1,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F2,none,,20,8ac10a1684f8ef54eed729a42184d1b64f4f7dbc6f9222f4683e0dd4bd403ba2,0.08877480043987206,2,-0.36619718309859156,0.2594594594594595,52765,1,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F2,none,,20,8ac10a1684f8ef54eed729a42184d1b64f4f7dbc6f9222f4683e0dd4bd403ba2,0.13763053569194406,3,-0.36619718309859156,0.2594594594594595,70799,1,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F2,none,,20,8ac10a1684f8ef54eed729a42184d1b64f4f7dbc6f9222f4683e0dd4bd403ba2,0.06755147728791601,1,-0.36619718309859156,0.2594594594594595,65447,2,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F2,none,,20,8ac10a1684f8ef54eed729a42184d1b64f4f7dbc6f9222f4683e0dd4bd403ba2,0.08958525234963266,2,-0.36619718309859156,0.2594594594594595,64693,2,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F2,none,,20,8ac10a1684f8ef54eed729a42184d1b64f4f7dbc6f9222f4683e0dd4bd403ba2,0.08087617315768433,3,-0.36619718309859156,0.2594594594594595,67078,2,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F2,none,,20,8ac10a1684f8ef54eed729a42184d1b64f4f7dbc6f9222f4683e0dd4bd403ba2,0.055979750268744945,1,-0.36619718309859156,0.2594594594594595,58457,3,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F2,none,,20,8ac10a1684f8ef54eed729a42184d1b64f4f7dbc6f9222f4683e0dd4bd403ba2,0.0646645551389361,2,-0.36619718309859156,0.2594594594594595,70270,3,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F2,none,,20,8ac10a1684f8ef54eed729a42184d1b64f4f7dbc6f9222f4683e0dd4bd403ba2,0.061253035017719074,3,-0.36619718309859156,0.2594594594594595,68903,3,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F3,none,,20,a94a3a40aa59454518e70491c1a0098ebe62258761eae7b87875c7848f751bc5,0.13724684476589505,1,-0.36619718309859156,0.2594594594594595,60944,1,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F3,none,,20,a94a3a40aa59454518e70491c1a0098ebe62258761eae7b87875c7848f751bc5,0.09244255856121811,2,-0.36619718309859156,0.2594594594594595,52765,1,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F3,none,,20,a94a3a40aa59454518e70491c1a0098ebe62258761eae7b87875c7848f751bc5,0.13986087934452043,3,-0.36619718309859156,0.2594594594594595,70799,1,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F3,none,,20,a94a3a40aa59454518e70491c1a0098ebe62258761eae7b87875c7848f751bc5,0.07113321866699686,1,-0.36619718309859156,0.2594594594594595,65447,2,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F3,none,,20,a94a3a40aa59454518e70491c1a0098ebe62258761eae7b87875c7848f751bc5,0.0921086285382893,2,-0.36619718309859156,0.2594594594594595,64693,2,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F3,none,,20,a94a3a40aa59454518e70491c1a0098ebe62258761eae7b87875c7848f751bc5,0.08351607047367197,3,-0.36619718309859156,0.2594594594594595,67078,2,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F3,none,,20,a94a3a40aa59454518e70491c1a0098ebe62258761eae7b87875c7848f751bc5,0.05789886699483571,1,-0.36619718309859156,0.2594594594594595,58457,3,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F3,none,,20,a94a3a40aa59454518e70491c1a0098ebe62258761eae7b87875c7848f751bc5,0.06713413314657471,2,-0.36619718309859156,0.2594594594594595,70270,3,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F3,none,,20,a94a3a40aa59454518e70491c1a0098ebe62258761eae7b87875c7848f751bc5,0.0618282490904351,3,-0.36619718309859156,0.2594594594594595,68903,3,6.96891091408908,11.043622308117483
ablation,monthly,PEKAO,2017-04,linear,F4,none,,20,a1090f9d229a71887ea54ce51730b75dc89ba9233131c93f2ae22158fb0bcb1b,0.13495957288106858,1,-0.36619718309859156,0.2594594594594595,60944,1,6.96891091408908,11.043622308117483
