symbol,month,horizon,model_linear,control_seed_linear,task_id_linear,latency,original_rows_linear,rows_linear,threshold_bps_linear,coverage_linear,selected_rows_linear,sign_selected_bps_linear,top_decile_long_bps_linear,bottom_decile_short_bps_linear,ordered_deciles_linear,decile_bins_linear,model_xgboost,control_seed_xgboost,task_id_xgboost,original_rows_xgboost,rows_xgboost,threshold_bps_xgboost,coverage_xgboost,selected_rows_xgboost,sign_selected_bps_xgboost,top_decile_long_bps_xgboost,bottom_decile_short_bps_xgboost,ordered_deciles_xgboost,decile_bins_xgboost,coverage_delta,sign_selected_bps_delta,top_decile_long_bps_delta,bottom_decile_short_bps_delta,ordered_deciles_delta,decile_bins_delta
PZU,2017-11,50,linear,,bba9f8eea049bcaa043be831544df3bfe1cde7929c8174968fd893fec015f456,5,882745,882640,1.0,0.08581641439318409,75745,-5.058025253821368,-6.2733495106880675,-5.624360160471902,0.0,10,xgboost,,d0930d9f3edc08196314733e30605a7253d50f94f433473c794c78bb8666289f,882745,882640,1.0,0.08560001812743587,75554,-6.305128883037994,-7.3224613589706316,-6.754066063344586,0.0,10,-0.00021639626574822268,-1.2471036292166255,-1.049111848282564,-1.1297059028726846,0.0,0
PEKAO,2017-04,10,linear,,ca88699c64743c9402c5dbfb2ad37df6ffd0196fa958bbeba30735232cac7d5f,0,579536,579446,1.0,9.31924631458324e-05,54,-9.417031580341325,-5.886448186903087,-5.961197548556305,0.0,10,xgboost,,5a78fc65c4a25c1c0e9512d15a26a8c67d70c728f42bb8c84966ce44ca488d9e,579536,579446,1.0,0.037546207929643145,21756,-5.590751262552469,-6.322427824870287,-6.466340200981677,0.0,10,0.03745301546649731,3.8262803177888562,-0.43597963796719963,-0.5051426524253726,0.0,0
PEKAO,2017-04,10,linear,,ca88699c64743c9402c5dbfb2ad37df6ffd0196fa958bbeba30735232cac7d5f,1,579536,579446,1.0,9.31924631458324e-05,54,-10.661762320311235,-6.217428784729185,-6.2073547587472016,0.0,10,xgboost,,5a78fc65c4a25c1c0e9512d15a26a8c67d70c728f42bb8c84966ce44ca488d9e,579536,579446,1.0,0.037546207929643145,21756,-6.486228008432864,-6.659740917537272,-6.754086263167539,0.0,10,0.03745301546649731,4.175534311878371,-0.44231213280808745,-0.5467315044203378,0.0,0
PEKAO,2017-04,10,linear,,ca88699c64743c9402c5dbfb2ad37df6ffd0196fa958bbeba30735232cac7d5f,5,579536,579446,1.0,9.31924631458324e-05,54,-10.238559825781644,-6.619680376204176,-6.631246412092557,0.0,10,xgboost,,5a78fc65c4a25c1c0e9512d15a26a8c67d70c728f42bb8c84966ce44ca488d9e,579536,579446,1.0,0.037546207929643145,21756,-7.102105466797495,-7.14724045320029,-7.196912485021568,0.0,10,0.03745301546649731,3.1364543589841496,-0.5275600769961137,-0.5656660729290106,0.0,0
PEKAO,2017-04,20,linear,,05831c03be1c5fa861e971049d21af675e813f651763de9910471c580ccfd44d,0,579356,579266,1.0,0.08812359088915973,51047,-4.809030781221839,-5.839205962341141,-5.892528387018218,0.0,10,xgboost,,b5c2eea7589da8eb34ba86498b25753e91416d4c167d191957cbc9688556fad6,579356,579266,1.0,0.12818463365707636,74253,-5.918306225021612,-6.2306255232701515,-6.4773612871483515,0.0,10,0.040061042767916624,-1.1092754437997732,-0.39141956092901076,-0.5848329001301336,0.0,0
PEKAO,2017-04,20,linear,,05831c03be1c5fa861e971049d21af675e813f651763de9910471c580ccfd44d,1,579356,579266,1.0,0.08812359088915973,51047,-5.255782004023483,-6.1767664052859175,-6.137088843442312,0.0,10,xgboost,,b5c2eea7589da8eb34ba86498b25753e91416d4c167d191957cbc9688556fad6,579356,579266,1.0,0.12818463365707636,74253,-6.305924749802226,-6.561718888111099,-6.717013295230351,0.0,10,0.040061042767916624,-1.050142745778743,-0.3849524828251818,-0.5799244517880391,0.0,0
PEKAO,2017-04,20,linear,,05831c03be1c5fa861e971049d21af675e813f651763de9910471c580ccfd44d,5,579356,579266,1.0,0.08812359088915973,51047,-5.8354044324679,-6.596699105926309,-6.5709544649846565,0.0,10,xgboost,,b5c2eea7589da8eb34ba86498b25753e91416d4c167d191957cbc9688556fad6,579356,579266,1.0,0.12818463365707636,74253,-6.821687802488599,-7.045045098579921,-7.1305642777688965,0.0,10,0.040061042767916624,-0.9862833700206988,-0.4483459926536124,-0.5596098127842399,0.0,0
PEKAO,2017-04,50,linear,,9e0562c9afc4d23cb255f06fb73979e127ebf03d397608409a569cf5013c65d2,0,578816,578726,1.0,0.36182580357543986,209398,-7.185345024037769,-6.097785157256082,-6.283521937381207,0.0,10,xgboost,,4189eff69e9cfbd4322ff87756e26c1d70dc898985ae5ca87a86693279599173,578816,578726,1.0,0.3490822945573553,202023,-7.724480598975509,-6.835412430909388,-7.246970199139669,0.0,10,-0.012743509018084576,-0.53913557493774,-0.737627273653306,-0.9634482617584625,0.0,0
PEKAO,2017-04,50,linear,,9e0562c9afc4d23cb255f06fb73979e127ebf03d397608409a569cf5013c65d2,1,578816,578726,1.0,0.36182580357543986,209398,-7.369388988613643,-6.42292982480625,-6.513423869367631,0.0,10,xgboost,,4189eff69e9cfbd4322ff87756e26c1d70dc898985ae5ca87a86693279599173,578816,578726,1.0,0.3490822945573553,202023,-7.88980060713021,-7.125643822149605,-7.470608021512267,0.0,10,-0.012743509018084576,-0.520411618516567,-0.7027139973433547,-0.9571841521446363,0.0,0
PEKAO,2017-04,50,linear,,9e0562c9afc4d23cb255f06fb73979e127ebf03d397608409a569cf5013c65d2,5,578816,578726,1.0,0.36182580357543986,209398,-7.692682036917571,-6.84009588477629,-6.936228847348322,0.0,10,xgboost,,4189eff69e9cfbd4322ff87756e26c1d70dc898985ae5ca87a86693279599173,578816,578726,1.0,0.3490822945573553,202023,-8.170878989642818,-7.537550448082199,-7.788890395286999,0.0,10,-0.012743509018084576,-0.47819695272524676,-0.697454563305909,-0.852661547938677,0.0,0
PEKAO,2017-06,10,linear,,261fa99a420879abe2bc89a2e6ab89c945fba0591bb18b8a55036b523b8eaea8,0,657688,657583,1.0,0.00025700177772235595,169,-6.870304492949648,-5.543520169289654,-5.021507547077835,0.0,10,xgboost,,641c70da3d3f66eb90e9bb352a0c25266d42f487a25ee9fdc231327b85c3b598,657688,657583,1.0,0.046769761383734065,30755,-4.688964677816175,-5.767584474050204,-5.416376971177709,0.0,10,0.04651275960601171,2.181339815133473,-0.2240643047605495,-0.39486942409987424,0.0,0
PEKAO,2017-06,10,linear,,261fa99a420879abe2bc89a2e6ab89c945fba0591bb18b8a55036b523b8eaea8,1,657688,657583,1.0,0.00025700177772235595,169,-7.608720200472358,-5.8623840281111335,-5.3601719456027075,0.0,10,xgboost,,641c70da3d3f66eb90e9bb352a0c25266d42f487a25ee9fdc231327b85c3b598,657688,657583,1.0,0.046769761383734065,30755,-5.462732828581702,-6.0869306342035125,-5.713765343445615,0.0,10,0.04651275960601171,2.145987371890656,-0.2245466060923791,-0.3535933978429071,0.0,0
PEKAO,2017-06,10,linear,,261fa99a420879abe2bc89a2e6ab89c945fba0591bb18b8a55036b523b8eaea8,5,657688,657583,1.0,0.00025700177772235595,169,-8.29958962611771,-6.288572445543862,-5.851548569086582,0.0,10,xgboost,,641c70da3d3f66eb90e9bb352a0c25266d42f487a25ee9fdc231327b85c3b598,657688,657583,1.0,0.046769761383734065,30755,-6.00673073996853,-6.541434624289712,-6.197261427957298,0.0,10,0.04651275960601171,2.2928588861491797,-0.2528621787458505,-0.34571285887071657,0.0,0
PEKAO,2017-06,20,linear,,1557be495a9976bdd7708986de6de12e3f04d6dc3c04eab8e89c23e2caad1ee2,0,657478,657373,1.0,0.11302867626142236,74302,-4.482687193971548,-5.400652683836107,-4.88597270229627,0.0,10,xgboost,,39c6c301e6e4db43d5e33c41fcff1a61b51eab6550c0316d8deaca62c6a7f42d,657478,657373,1.0,0.14984643421619082,98505,-5.291241004498025,-5.655970812837356,-5.336081718061795,0.0,10,0.03681775795476845,-0.8085538105264778,-0.25531812900124873,-0.4501090157655252,0.0,0
PEKAO,2017-06,20,linear,,1557be495a9976bdd7708986de6de12e3f04d6dc3c04eab8e89c23e2caad1ee2,1,657478,657373,1.0,0.11302867626142236,74302,-4.9268418063260135,-5.723457936476703,-5.233544008099602,0.0,10,xgboost,,39c6c301e6e4db43d5e33c41fcff1a61b51eab6550c0316d8deaca62c6a7f42d,657478,657373,1.0,0.14984643421619082,98505,-5.666571209155427,-5.976149978834752,-5.628303454427624,0.0,10,0.03681775795476845,-0.739729402829413,-0.2526920423580492,-0.3947594463280222,0.0,0
PEKAO,2017-06,20,linear,,1557be495a9976bdd7708986de6de12e3f04d6dc3c04eab8e89c23e2caad1ee2,5,657478,657373,1.0,0.11302867626142236,74302,-5.5260578062511305,-6.190643236576058,-5.764419059621471,0.0,10,xgboost,,39c6c301e6e4db43d5e33c41fcff1a61b51eab6550c0316d8deaca62c6a7f42d,657478,657373,1.0,0.14984643421619082,98505,-6.187798637577914,-6.441996530202766,-6.134410054907961,0.0,10,0.03681775795476845,-0.6617408313267834,-0.2513532936267078,-0.36999099528649015,0.0,0
PEKAO,2017-06,50,linear,,fcef3773407588ebdea96f3bb99d07f61ba8d915a814889e8bda625f4b5e2493,0,656848,656743,1.0,0.37364692124621046,245390,-6.333463557288076,-5.668939159402808,-5.133409837339413,0.0,10,xgboost,,44adbb1c5d53c761ff42f583ff980c2742fbeb9b165f1d16c7cbcdffa632b09e,656848,656743,1.0,0.3560951544211358,233863,-6.539645714426226,-5.895671628263829,-5.995349259156567,0.0,10,-0.017551766825074644,-0.2061821571381497,-0.2267324688610204,-0.8619394218171541,0.0,0
PEKAO,2017-06,50,linear,,fcef3773407588ebdea96f3bb99d07f61ba8d915a814889e8bda625f4b5e2493,1,656848,656743,1.0,0.37364692124621046,245390,-6.550131428401178,-5.9894683397288535,-5.474660054111477,0.0,10,xgboost,,44adbb1c5d53c761ff42f583ff980c2742fbeb9b165f1d16c7cbcdffa632b09e,656848,656743,1.0,0.3560951544211358,233863,-6.7233003967675335,-6.205841850759779,-6.24541654970787,0.0,10,-0.017551766825074644,-0.17316896836635554,-0.21637351103092506,-0.7707564955963928,0.0,0
PEKAO,2017-06,50,linear,,fcef3773407588ebdea96f3bb99d07f61ba8d915a814889e8bda625f4b5e2493,5,656848,656743,1.0,0.37364692124621046,245390,-6.928892325536593,-6.446298622403601,-5.985572960599729,0.0,10,xgboost,,44adbb1c5d53c761ff42f583ff980c2742fbeb9b165f1d16c7cbcdffa632b09e,656848,656743,1.0,0.3560951544211358,233863,-7.075243152736781,-6.660310089841673,-6.668321879915816,0.0,10,-0.017551766825074644,-0.14635082720018833,-0.21401146743807153,-0.6827489193160874,0.0,0
PEKAO,2017-09,10,linear,,1af5cb47f899a70ab4ad5657b5b15d843dcd73040ebce7fdd34b922d659965fb,0,404111,404006,1.0,0.00011881011668143542,48,-6.198838317152474,-5.587740713731402,-5.700097049353067,0.0,10,xgboost,,618796c3b55218da3c34063f50ad1d8ae6af2ad4a3dc4cc6dd70d7e31430351e,404111,404006,1.0,0.0339301891556066,13708,-4.8651420783096535,-5.961057878603143,-6.207365020414646,0.0,10,0.033811379038925164,1.3336962388428208,-0.37331716487174127,-0.5072679710615793,0.0,0
PEKAO,2017-09,10,linear,,1af5cb47f899a70ab4ad5657b5b15d843dcd73040ebce7fdd34b922d659965fb,1,404111,404006,1.0,0.00011881011668143542,48,-7.905757294063306,-5.832732875888959,-5.994518902901567,0.0,10,xgboost,,618796c3b55218da3c34063f50ad1d8ae6af2ad4a3dc4cc6dd70d7e31430351e,404111,404006,1.0,0.0339301891556066,13708,-5.610822746072662,-6.227381107596268,-6.427731378824728,0.0,10,0.033811379038925164,2.2949345479906436,-0.39464823170730945,-0.4332124759231606,0.0,0
PEKAO,2017-09,10,linear,,1af5cb47f899a70ab4ad5657b5b15d843dcd73040ebce7fdd34b922d659965fb,5,404111,404006,1.0,0.00011881011668143542,48,-7.986704194012451,-6.26495557469252,-6.479363807520799,0.0,10,xgboost,,618796c3b55218da3c34063f50ad1d8ae6af2ad4a3dc4cc6dd70d7e31430351e,404111,404006,1.0,0.0339301891556066,13708,-6.234351683137486,-6.7067944088268,-6.869305030366851,0.0,10,0.033811379038925164,1.7523525108749647,-0.4418388341342805,-0.38994122284605215,0.0,0
PEKAO,2017-09,20,linear,,efffabd657b6e63917b37e611f24af766138d129bb45c79ad531845537331bd0,0,403901,403796,1.0,0.08785129124607476,35474,-4.5648202246838006,-5.53967154890088,-5.552901737663406,0.0,10,xgboost,,74c6210538a197873cd2fa7f0a0833fe78faea5e58f89fd783a9b1277fcda201,403901,403796,1.0,0.11303727624840267,45644,-5.27601251528572,-5.833380474130027,-6.07433573799609,0.0,10,0.02518598500232791,-0.711192290601919,-0.29370892522914716,-0.5214340003326834,0.0,0
PEKAO,2017-09,20,linear,,efffabd657b6e63917b37e611f24af766138d129bb45c79ad531845537331bd0,1,403901,403796,1.0,0.08785129124607476,35474,-4.97821853881366,-5.793267621440231,-5.854192551213906,0.0,10,xgboost,,74c6210538a197873cd2fa7f0a0833fe78faea5e58f89fd783a9b1277fcda201,403901,403796,1.0,0.11303727624840267,45644,-5.651999598893754,-6.090418784570546,-6.332624671905892,0.0,10,0.02518598500232791,-0.6737810600800938,-0.297151163130315,-0.47843212069198593,0.0,0
PEKAO,2017-09,20,linear,,efffabd657b6e63917b37e611f24af766138d129bb45c79ad531845537331bd0,5,403901,403796,1.0,0.08785129124607476,35474,-5.606041848668482,-6.245609718849751,-6.369093256084713,0.0,10,xgboost,,74c6210538a197873cd2fa7f0a0833fe78faea5e58f89fd783a9b1277fcda201,403901,403796,1.0,0.11303727624840267,45644,-6.200703703670839,-6.567009401119643,-6.812920953581604,0.0,10,0.02518598500232791,-0.5946618550023564,-0.3213996822698917,-0.4438276974968911,0.0,0
PEKAO,2017-09,50,linear,,ba93e33fa10188eafb6b7ba205305381513999142ee1379f7f731f801d6f63b4,0,403271,403166,1.0,0.3279840065878571,132232,-6.702134890164332,-5.973039135824166,-5.949428378739472,0.0,10,xgboost,,930e2dab9dde09b6c046aaac9085df36c8d94ae09fba74f2659ac538e2d52dec,403271,403166,1.0,0.31472644022561425,126887,-7.144813088345044,-6.435019559084507,-6.899093111099114,0.0,10,-0.013257566362242845,-0.44267819818071263,-0.46198042326034106,-0.9496647323596417,0.0,0
PEKAO,2017-09,50,linear,,ba93e33fa10188eafb6b7ba205305381513999142ee1379f7f731f801d6f63b4,1,403271,403166,1.0,0.3279840065878571,132232,-6.89188710724605,-6.208103368087309,-6.2440944817542245,0.0,10,xgboost,,930e2dab9dde09b6c046aaac9085df36c8d94ae09fba74f2659ac538e2d52dec,403271,403166,1.0,0.31472644022561425,126887,-7.305475166893702,-6.665667274052807,-7.114254822011384,0.0,10,-0.013257566362242845,-0.413588059647652,-0.45756390596549856,-0.8701603402571596,0.0,0
PEKAO,2017-09,50,linear,,ba93e33fa10188eafb6b7ba205305381513999142ee1379f7f731f801d6f63b4,5,403271,403166,1.0,0.3279840065878571,132232,-7.2651239625796,-6.627395915231397,-6.756578794459832,0.0,10,xgboost,,930e2dab9dde09b6c046aaac9085df36c8d94ae09fba74f2659ac538e2d52dec,403271,403166,1.0,0.31472644022561425,126887,-7.642305758546011,-7.059595126067866,-7.522069019547645,0.0,10,-0.013257566362242845,-0.3771817959664112,-0.43219921083646895,-0.7654902250878131,0.0,0
PEKAO,2017-11,10,linear,,c4570afe43759b3b7cd9ae7c621e534f6e7c6a87f59b0c57e711917a36776d8b,0,481740,481635,1.0,0.0002636851557714867,127,-6.374047160520474,-5.986580531048871,-5.642853357326477,0.0,10,xgboost,,f5892ec54d17f43d11d16c2eaea5982b93241313e7f471963f4bd8218208f4b5,481740,481635,1.0,0.035149023638232274,16929,-5.118074963035909,-6.045580772267512,-5.881141088638067,0.0,10,0.03488533848246079,1.2559721974845655,-0.05900024121864167,-0.23828773131158965,0.0,0
PEKAO,2017-11,10,linear,,c4570afe43759b3b7cd9ae7c621e534f6e7c6a87f59b0c57e711917a36776d8b,1,481740,481635,1.0,0.0002636851557714867,127,-7.200313178309658,-6.2511874297755465,-5.907794951960956,0.0,10,xgboost,,f5892ec54d17f43d11d16c2eaea5982b93241313e7f471963f4bd8218208f4b5,481740,481635,1.0,0.035149023638232274,16929,-5.864007400795292,-6.332125592080688,-6.139181927411455,0.0,10,0.03488533848246079,1.336305777514366,-0.0809381623051415,-0.2313869754504987,0.0,0
PEKAO,2017-11,10,linear,,c4570afe43759b3b7cd9ae7c621e534f6e7c6a87f59b0c57e711917a36776d8b,5,481740,481635,1.0,0.0002636851557714867,127,-7.9892566547186,-6.674424161169663,-6.329693536659974,0.0,10,xgboost,,f5892ec54d17f43d11d16c2eaea5982b93241313e7f471963f4bd8218208f4b5,481740,481635,1.0,0.035149023638232274,16929,-6.506815079979898,-6.808831972519634,-6.653988713249889,0.0,10,0.03488533848246079,1.4824415747387025,-0.1344078113499716,-0.32429517658991536,0.0,0
PEKAO,2017-11,20,linear,,672ab5f5d628bb669dc7700197dda1143a2958c9cad52ce2b3429f8eb12409fb,0,481530,481425,1.0,0.08964428519499403,43157,-4.923866921742844,-6.039431566363009,-5.676550110933235,0.0,10,xgboost,,8d77f4b9e75e93c06a9253c0898eaa086a2a4df01bac046f774414cf5d4a7da5,481530,481425,1.0,0.1201994080074778,57867,-5.533138289498793,-5.9207474642612405,-6.119925699066854,0.0,10,0.03055512281248378,-0.6092713677559489,0.11868410210176883,-0.44337558813361877,0.0,0
PEKAO,2017-11,20,linear,,672ab5f5d628bb669dc7700197dda1143a2958c9cad52ce2b3429f8eb12409fb,1,481530,481425,1.0,0.08964428519499403,43157,-5.305910096319048,-6.297964948077783,-5.943637217271718,0.0,10,xgboost,,8d77f4b9e75e93c06a9253c0898eaa086a2a4df01bac046f774414cf5d4a7da5,481530,481425,1.0,0.1201994080074778,57867,-5.890735880248216,-6.195668792264005,-6.372871314553439,0.0,10,0.03055512281248378,-0.5848257839291682,0.10229615581377782,-0.42923409728172146,0.0,0
PEKAO,2017-11,20,linear,,672ab5f5d628bb669dc7700197dda1143a2958c9cad52ce2b3429f8eb12409fb,5,481530,481425,1.0,0.08964428519499403,43157,-5.872872966425785,-6.727652973140365,-6.3694038542440214,0.0,10,xgboost,,8d77f4b9e75e93c06a9253c0898eaa086a2a4df01bac046f774414cf5d4a7da5,481530,481425,1.0,0.1201994080074778,57867,-6.438103662023289,-6.682075707218052,-6.8314258793277896,0.0,10,0.03055512281248378,-0.5652306955975046,0.04557726592231237,-0.4620220250837681,0.0,0
PEKAO,2017-11,50,linear,,dea0e481c943c4b4cdbd0e39e063cda5d8dc7116df3d275df75ca60c4f7e14fe,0,480900,480795,1.0,0.33686082425981967,161961,-7.100258344673422,-6.635474588892779,-6.076035987946715,0.0,10,xgboost,,63a51780d1c9f0adbe76309261ad6fc307dd906641d898091f4662b863a09f11,480900,480795,1.0,0.3158539502282678,151861,-7.083950719598566,-6.862265229942974,-6.599367158318487,0.0,10,-0.02100687403155188,0.01630762507485617,-0.22679064105019453,-0.5233311703717725,0.0,0
PEKAO,2017-11,50,linear,,dea0e481c943c4b4cdbd0e39e063cda5d8dc7116df3d275df75ca60c4f7e14fe,1,480900,480795,1.0,0.33686082425981967,161961,-7.286663584483516,-6.8784298720075565,-6.328892266323037,0.0,10,xgboost,,63a51780d1c9f0adbe76309261ad6fc307dd906641d898091f4662b863a09f11,480900,480795,1.0,0.3158539502282678,151861,-7.254451940015876,-7.095100044755787,-6.817072288996367,0.0,10,-0.02100687403155188,0.032211644467639466,-0.21667017274823053,-0.4881800226733297,0.0,0
PEKAO,2017-11,50,linear,,dea0e481c943c4b4cdbd0e39e063cda5d8dc7116df3d275df75ca60c4f7e14fe,5,480900,480795,1.0,0.33686082425981967,161961,-7.624574392140037,-7.289730541268221,-6.763031546080604,0.0,10,xgboost,,63a51780d1c9f0adbe76309261ad6fc307dd906641d898091f4662b863a09f11,480900,480795,1.0,0.3158539502282678,151861,-7.602416037743727,-7.4830596432768735,-7.227972166812308,0.0,10,-0.02100687403155188,0.022158354396309754,-0.1933291020086525,-0.4649406207317046,0.0,0
