symbol,month,horizon,model,control_seed,task_id,latency,original_rows,rows,threshold_bps,coverage,selected_rows,sign_selected_bps,top_decile_long_bps,bottom_decile_short_bps,ordered_deciles,decile_bins
PEKAO,2017-06,20,linear,,1557be495a9976bdd7708986de6de12e3f04d6dc3c04eab8e89c23e2caad1ee2,0,657478,657373,1.0,0.11302867626142236,74302,-4.482687193971548,-5.400652683836107,-4.88597270229627,0.0,10
PEKAO,2017-06,20,linear,,1557be495a9976bdd7708986de6de12e3f04d6dc3c04eab8e89c23e2caad1ee2,1,657478,657373,1.0,0.11302867626142236,74302,-4.9268418063260135,-5.723457936476703,-5.233544008099602,0.0,10
PEKAO,2017-06,20,linear,,1557be495a9976bdd7708986de6de12e3f04d6dc3c04eab8e89c23e2caad1ee2,5,657478,657373,1.0,0.11302867626142236,74302,-5.5260578062511305,-6.190643236576058,-5.764419059621471,0.0,10
PEKAO,2017-06,20,xgboost,,39c6c301e6e4db43d5e33c41fcff1a61b51eab6550c0316d8deaca62c6a7f42d,0,657478,657373,1.0,0.14984643421619082,98505,-5.291241004498025,-5.655970812837356,-5.336081718061795,0.0,10
PEKAO,2017-06,20,xgboost,,39c6c301e6e4db43d5e33c41fcff1a61b51eab6550c0316d8deaca62c6a7f42d,1,657478,657373,1.0,0.14984643421619082,98505,-5.666571209155427,-5.976149978834752,-5.628303454427624,0.0,10
PEKAO,2017-06,20,xgboost,,39c6c301e6e4db43d5e33c41fcff1a61b51eab6550c0316d8deaca62c6a7f42d,5,657478,657373,1.0,0.14984643421619082,98505,-6.187798637577914,-6.441996530202766,-6.134410054907961,0.0,10
PEKAO,2017-06,20,xgboost,7.0,61c30a5a67f783c7b98bdd1465eb6a1726ffd15aa0cc01fcaf2d9bf71ade1237,0,657478,657373,1.0,0.0,0,,-10.284154377977247,-8.060666774117289,0.0,10
PEKAO,2017-06,20,xgboost,7.0,61c30a5a67f783c7b98bdd1465eb6a1726ffd15aa0cc01fcaf2d9bf71ade1237,1,657478,657373,1.0,0.0,0,,-10.315392612554229,-8.091059903243593,0.0,10
PEKAO,2017-06,20,xgboost,7.0,61c30a5a67f783c7b98bdd1465eb6a1726ffd15aa0cc01fcaf2d9bf71ade1237,5,657478,657373,1.0,0.0,0,,-10.30067340163964,-8.132172285666428,0.0,10
PEKAO,2017-06,20,xgboost,17.0,a984e1137778fbe644d75548a37c700c7c3169e739ff200d82ca2b6ea584ba7b,0,657478,657373,1.0,0.0,0,,-10.310583806511747,-6.796929845119275,0.0,10
PEKAO,2017-06,20,xgboost,17.0,a984e1137778fbe644d75548a37c700c7c3169e739ff200d82ca2b6ea584ba7b,1,657478,657373,1.0,0.0,0,,-10.272711993172607,-6.858779639919766,0.0,10
PEKAO,2017-06,20,xgboost,17.0,a984e1137778fbe644d75548a37c700c7c3169e739ff200d82ca2b6ea584ba7b,5,657478,657373,1.0,0.0,0,,-10.199263469911882,-6.9645787482046755,0.0,10
PEKAO,2017-06,20,xgboost,29.0,ef3fbc84f4ab55f993c5b8dddffa84a77c921967179335a5f56757c37bbe74ba,0,657478,657373,1.0,0.0,0,,-9.551747032544142,-7.653608426286872,0.0,10
PEKAO,2017-06,20,xgboost,29.0,ef3fbc84f4ab55f993c5b8dddffa84a77c921967179335a5f56757c37bbe74ba,1,657478,657373,1.0,0.0,0,,-9.584370085995149,-7.678027071779664,0.0,10
PEKAO,2017-06,20,xgboost,29.0,ef3fbc84f4ab55f993c5b8dddffa84a77c921967179335a5f56757c37bbe74ba,5,657478,657373,1.0,0.0,0,,-9.611121201048348,-7.773176028441306,0.0,10
PEKAO,2017-06,50,linear,,fcef3773407588ebdea96f3bb99d07f61ba8d915a814889e8bda625f4b5e2493,0,656848,656743,1.0,0.37364692124621046,245390,-6.333463557288076,-5.668939159402808,-5.133409837339413,0.0,10
PEKAO,2017-06,50,linear,,fcef3773407588ebdea96f3bb99d07f61ba8d915a814889e8bda625f4b5e2493,1,656848,656743,1.0,0.37364692124621046,245390,-6.550131428401178,-5.9894683397288535,-5.474660054111477,0.0,10
PEKAO,2017-06,50,linear,,fcef3773407588ebdea96f3bb99d07f61ba8d915a814889e8bda625f4b5e2493,5,656848,656743,1.0,0.37364692124621046,245390,-6.928892325536593,-6.446298622403601,-5.985572960599729,0.0,10
PEKAO,2017-06,50,xgboost,,44adbb1c5d53c761ff42f583ff980c2742fbeb9b165f1d16c7cbcdffa632b09e,0,656848,656743,1.0,0.3560951544211358,233863,-6.539645714426226,-5.895671628263829,-5.995349259156567,0.0,10
PEKAO,2017-06,50,xgboost,,44adbb1c5d53c761ff42f583ff980c2742fbeb9b165f1d16c7cbcdffa632b09e,1,656848,656743,1.0,0.3560951544211358,233863,-6.7233003967675335,-6.205841850759779,-6.24541654970787,0.0,10
PEKAO,2017-06,50,xgboost,,44adbb1c5d53c761ff42f583ff980c2742fbeb9b165f1d16c7cbcdffa632b09e,5,656848,656743,1.0,0.3560951544211358,233863,-7.075243152736781,-6.660310089841673,-6.668321879915816,0.0,10
PEKAO,2017-06,50,xgboost,7.0,dc0dfc0e228eaaa92367597a3218e49e533a09ea18aa5dd03b8e184fb4228e94,0,656848,656743,1.0,0.0,0,,-10.24423726878677,-6.352948704424661,0.0,10
PEKAO,2017-06,50,xgboost,7.0,dc0dfc0e228eaaa92367597a3218e49e533a09ea18aa5dd03b8e184fb4228e94,1,656848,656743,1.0,0.0,0,,-10.210102114401812,-6.452171222058326,0.0,10
PEKAO,2017-06,50,xgboost,7.0,dc0dfc0e228eaaa92367597a3218e49e533a09ea18aa5dd03b8e184fb4228e94,5,656848,656743,1.0,0.0,0,,-10.154869906783231,-6.651833186209332,0.0,10
PEKAO,2017-09,10,linear,,1af5cb47f899a70ab4ad5657b5b15d843dcd73040ebce7fdd34b922d659965fb,0,404111,404006,1.0,0.00011881011668143542,48,-6.198838317152474,-5.587740713731402,-5.700097049353067,0.0,10
PEKAO,2017-09,10,linear,,1af5cb47f899a70ab4ad5657b5b15d843dcd73040ebce7fdd34b922d659965fb,1,404111,404006,1.0,0.00011881011668143542,48,-7.905757294063306,-5.832732875888959,-5.994518902901567,0.0,10
PEKAO,2017-09,10,linear,,1af5cb47f899a70ab4ad5657b5b15d843dcd73040ebce7fdd34b922d659965fb,5,404111,404006,1.0,0.00011881011668143542,48,-7.986704194012451,-6.26495557469252,-6.479363807520799,0.0,10
PEKAO,2017-09,10,xgboost,,618796c3b55218da3c34063f50ad1d8ae6af2ad4a3dc4cc6dd70d7e31430351e,0,404111,404006,1.0,0.0339301891556066,13708,-4.8651420783096535,-5.961057878603143,-6.207365020414646,0.0,10
PEKAO,2017-09,10,xgboost,,618796c3b55218da3c34063f50ad1d8ae6af2ad4a3dc4cc6dd70d7e31430351e,1,404111,404006,1.0,0.0339301891556066,13708,-5.610822746072662,-6.227381107596268,-6.427731378824728,0.0,10
PEKAO,2017-09,10,xgboost,,618796c3b55218da3c34063f50ad1d8ae6af2ad4a3dc4cc6dd70d7e31430351e,5,404111,404006,1.0,0.0339301891556066,13708,-6.234351683137486,-6.7067944088268,-6.869305030366851,0.0,10
PEKAO,2017-09,20,linear,,efffabd657b6e63917b37e611f24af766138d129bb45c79ad531845537331bd0,0,403901,403796,1.0,0.08785129124607476,35474,-4.5648202246838006,-5.53967154890088,-5.552901737663406,0.0,10
PEKAO,2017-09,20,linear,,efffabd657b6e63917b37e611f24af766138d129bb45c79ad531845537331bd0,1,403901,403796,1.0,0.08785129124607476,35474,-4.97821853881366,-5.793267621440231,-5.854192551213906,0.0,10
PEKAO,2017-09,20,linear,,efffabd657b6e63917b37e611f24af766138d129bb45c79ad531845537331bd0,5,403901,403796,1.0,0.08785129124607476,35474,-5.606041848668482,-6.245609718849751,-6.369093256084713,0.0,10
PEKAO,2017-09,20,xgboost,,74c6210538a197873cd2fa7f0a0833fe78faea5e58f89fd783a9b1277fcda201,0,403901,403796,1.0,0.11303727624840267,45644,-5.27601251528572,-5.833380474130027,-6.07433573799609,0.0,10
PEKAO,2017-09,20,xgboost,,74c6210538a197873cd2fa7f0a0833fe78faea5e58f89fd783a9b1277fcda201,1,403901,403796,1.0,0.11303727624840267,45644,-5.651999598893754,-6.090418784570546,-6.332624671905892,0.0,10
PEKAO,2017-09,20,xgboost,,74c6210538a197873cd2fa7f0a0833fe78faea5e58f89fd783a9b1277fcda201,5,403901,403796,1.0,0.11303727624840267,45644,-6.200703703670839,-6.567009401119643,-6.812920953581604,0.0,10
PEKAO,2017-09,50,linear,,ba93e33fa10188eafb6b7ba205305381513999142ee1379f7f731f801d6f63b4,0,403271,403166,1.0,0.3279840065878571,132232,-6.702134890164332,-5.973039135824166,-5.949428378739472,0.0,10
PEKAO,2017-09,50,linear,,ba93e33fa10188eafb6b7ba205305381513999142ee1379f7f731f801d6f63b4,1,403271,403166,1.0,0.3279840065878571,132232,-6.89188710724605,-6.208103368087309,-6.2440944817542245,0.0,10
PEKAO,2017-09,50,linear,,ba93e33fa10188eafb6b7ba205305381513999142ee1379f7f731f801d6f63b4,5,403271,403166,1.0,0.3279840065878571,132232,-7.2651239625796,-6.627395915231397,-6.756578794459832,0.0,10
PEKAO,2017-09,50,xgboost,,930e2dab9dde09b6c046aaac9085df36c8d94ae09fba74f2659ac538e2d52dec,0,403271,403166,1.0,0.31472644022561425,126887,-7.144813088345044,-6.435019559084507,-6.899093111099114,0.0,10
PEKAO,2017-09,50,xgboost,,930e2dab9dde09b6c046aaac9085df36c8d94ae09fba74f2659ac538e2d52dec,1,403271,403166,1.0,0.31472644022561425,126887,-7.305475166893702,-6.665667274052807,-7.114254822011384,0.0,10
PEKAO,2017-09,50,xgboost,,930e2dab9dde09b6c046aaac9085df36c8d94ae09fba74f2659ac538e2d52dec,5,403271,403166,1.0,0.31472644022561425,126887,-7.642305758546011,-7.059595126067866,-7.522069019547645,0.0,10
PEKAO,2017-11,10,linear,,c4570afe43759b3b7cd9ae7c621e534f6e7c6a87f59b0c57e711917a36776d8b,0,481740,481635,1.0,0.0002636851557714867,127,-6.374047160520474,-5.986580531048871,-5.642853357326477,0.0,10
PEKAO,2017-11,10,linear,,c4570afe43759b3b7cd9ae7c621e534f6e7c6a87f59b0c57e711917a36776d8b,1,481740,481635,1.0,0.0002636851557714867,127,-7.200313178309658,-6.2511874297755465,-5.907794951960956,0.0,10
PEKAO,2017-11,10,linear,,c4570afe43759b3b7cd9ae7c621e534f6e7c6a87f59b0c57e711917a36776d8b,5,481740,481635,1.0,0.0002636851557714867,127,-7.9892566547186,-6.674424161169663,-6.329693536659974,0.0,10
PEKAO,2017-11,10,xgboost,,f5892ec54d17f43d11d16c2eaea5982b93241313e7f471963f4bd8218208f4b5,0,481740,481635,1.0,0.035149023638232274,16929,-5.118074963035909,-6.045580772267512,-5.881141088638067,0.0,10
PEKAO,2017-11,10,xgboost,,f5892ec54d17f43d11d16c2eaea5982b93241313e7f471963f4bd8218208f4b5,1,481740,481635,1.0,0.035149023638232274,16929,-5.864007400795292,-6.332125592080688,-6.139181927411455,0.0,10
PEKAO,2017-11,10,xgboost,,f5892ec54d17f43d11d16c2eaea5982b93241313e7f471963f4bd8218208f4b5,5,481740,481635,1.0,0.035149023638232274,16929,-6.506815079979898,-6.808831972519634,-6.653988713249889,0.0,10
PEKAO,2017-11,20,linear,,672ab5f5d628bb669dc7700197dda1143a2958c9cad52ce2b3429f8eb12409fb,0,481530,481425,1.0,0.08964428519499403,43157,-4.923866921742844,-6.039431566363009,-5.676550110933235,0.0,10
PEKAO,2017-11,20,linear,,672ab5f5d628bb669dc7700197dda1143a2958c9cad52ce2b3429f8eb12409fb,1,481530,481425,1.0,0.08964428519499403,43157,-5.305910096319048,-6.297964948077783,-5.943637217271718,0.0,10
PEKAO,2017-11,20,linear,,672ab5f5d628bb669dc7700197dda1143a2958c9cad52ce2b3429f8eb12409fb,5,481530,481425,1.0,0.08964428519499403,43157,-5.872872966425785,-6.727652973140365,-6.3694038542440214,0.0,10
PEKAO,2017-11,20,xgboost,,8d77f4b9e75e93c06a9253c0898eaa086a2a4df01bac046f774414cf5d4a7da5,0,481530,481425,1.0,0.1201994080074778,57867,-5.533138289498793,-5.9207474642612405,-6.119925699066854,0.0,10
PEKAO,2017-11,20,xgboost,,8d77f4b9e75e93c06a9253c0898eaa086a2a4df01bac046f774414cf5d4a7da5,1,481530,481425,1.0,0.1201994080074778,57867,-5.890735880248216,-6.195668792264005,-6.372871314553439,0.0,10
PEKAO,2017-11,20,xgboost,,8d77f4b9e75e93c06a9253c0898eaa086a2a4df01bac046f774414cf5d4a7da5,5,481530,481425,1.0,0.1201994080074778,57867,-6.438103662023289,-6.682075707218052,-6.8314258793277896,0.0,10
PEKAO,2017-11,50,linear,,dea0e481c943c4b4cdbd0e39e063cda5d8dc7116df3d275df75ca60c4f7e14fe,0,480900,480795,1.0,0.33686082425981967,161961,-7.100258344673422,-6.635474588892779,-6.076035987946715,0.0,10
PEKAO,2017-11,50,linear,,dea0e481c943c4b4cdbd0e39e063cda5d8dc7116df3d275df75ca60c4f7e14fe,1,480900,480795,1.0,0.33686082425981967,161961,-7.286663584483516,-6.8784298720075565,-6.328892266323037,0.0,10
PEKAO,2017-11,50,linear,,dea0e481c943c4b4cdbd0e39e063cda5d8dc7116df3d275df75ca60c4f7e14fe,5,480900,480795,1.0,0.33686082425981967,161961,-7.624574392140037,-7.289730541268221,-6.763031546080604,0.0,10
PEKAO,2017-11,50,xgboost,,63a51780d1c9f0adbe76309261ad6fc307dd906641d898091f4662b863a09f11,0,480900,480795,1.0,0.3158539502282678,151861,-7.083950719598566,-6.862265229942974,-6.599367158318487,0.0,10
PEKAO,2017-11,50,xgboost,,63a51780d1c9f0adbe76309261ad6fc307dd906641d898091f4662b863a09f11,1,480900,480795,1.0,0.3158539502282678,151861,-7.254451940015876,-7.095100044755787,-6.817072288996367,0.0,10
PEKAO,2017-11,50,xgboost,,63a51780d1c9f0adbe76309261ad6fc307dd906641d898091f4662b863a09f11,5,480900,480795,1.0,0.3158539502282678,151861,-7.602416037743727,-7.4830596432768735,-7.227972166812308,0.0,10
