adverse_before_fill,control_seed,eligible_decisions,fill_before_adverse,fill_probability,fills,horizon,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,model,month,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,symbol,unfilled_fraction,zero_signal_decisions
0.0580316502,,1013895,0.0201125363,0.0238999107,24232,20,reset,1,-0.1719492538,-0.5843261534,24230,24232,-0.3435292963,24230,-0.2705140984,21937,14.1078738858,1054.3339408913,15.0,920.0,linear,2017-09,0.92036848,1013895,310.0,1969.0,0.0014873335,4.4082156723,3.5831985854,24230,24232,4.0647793306,24230,4.1822075382,21937,PKNORLEN,0.9761000893,0
0.0566942336,,1013895,0.0199054143,0.0236533369,23982,20,reset,1,-0.1937272668,-0.6129617122,23979,23982,-0.3692449068,23979,-0.289396132,21689,14.212367609,1040.6822846547,15.0,901.0,xgboost,2017-09,0.9219248542,1013895,300.0,1950.0,0.001475498,4.4966927505,3.6578383326,23979,23982,4.1452517337,23979,4.2881224191,21689,PKNORLEN,0.9763466631,0
0.0695930052,,1013895,0.0232055588,0.0283865686,28781,20,reset,5,-0.1627713509,-0.5568363543,28776,28781,-0.314293073,28776,-0.1565409632,16753,13.8545220805,1014.2635874523,14.0,869.0,linear,2017-09,0.9054399124,1013895,250.0,1939.0,0.0017615236,4.1963149339,3.4075754601,28776,28781,3.8926395865,28776,3.9646582902,16753,PKNORLEN,0.9716134314,0
0.0684133959,,1013895,0.0232390928,0.0283490894,28743,20,reset,5,-0.1819109701,-0.5610959397,28737,28743,-0.3253054494,28737,-0.167201286,16606,13.9087777894,1003.7933178485,14.0,853.0,xgboost,2017-09,0.9065514674,1013895,250.0,1921.0,0.001796044,4.2376342519,3.4785452377,28737,28743,3.9500949738,28737,4.0479990042,16606,PKNORLEN,0.9716509106,0
0.1365003232,,1013265,0.0889076402,0.1077793075,109209,50,reset,0,-0.2650454229,-0.9890782331,109209,109209,-0.648463405,109209,-1.1404461848,109209,31.9579430267,1068.3441074151,33.0,939.0,linear,2017-09,0.766409577,1013265,344.0,1984.0,0.0081824597,4.617516186,3.1694590814,109209,109209,3.8506809133,109209,2.8667549475,109209,PKNORLEN,0.8922206925,0
0.1337053979,,1013265,0.0905044584,0.1093702042,110821,50,reset,0,-0.2685569023,-0.9756580896,110821,110821,-0.6385174273,110821,-1.122333119,110821,31.8609108382,1050.4786842534,33.0,913.0,xgboost,2017-09,0.7676461735,1013265,322.0,1958.0,0.0081439702,4.6474418303,3.2332516584,110821,110821,3.9075138982,110821,2.9399340194,110821,PKNORLEN,0.8906297958,0
0.1419332554,,1013265,0.0922068758,0.1125075869,114000,50,reset,1,-0.2588411926,-0.9562595913,114000,114000,-0.6239247757,114000,-1.0836944739,110713,31.5343508772,1053.9175467425,33.0,920.0,linear,2017-09,0.757398114,1013265,310.0,1969.0,0.0084617548,4.6207675901,3.2259405082,114000,114000,3.8905990059,114000,2.9574789768,110713,PKNORLEN,0.8874924131,0
0.1390228617,,1013265,0.0929559395,0.1131263786,114627,50,reset,1,-0.2644231472,-0.9529315477,114627,114627,-0.6240024132,114627,-1.0822139279,111313,31.6072827519,1039.1832116968,33.0,900.0,xgboost,2017-09,0.7596216192,1013265,300.0,1950.0,0.0083995796,4.6504822381,3.2734782495,114627,114627,3.9313171317,114627,3.0002021332,111313,PKNORLEN,0.8868736214,0
0.1567842568,,1013265,0.0991941891,0.1231198156,124753,50,reset,5,-0.2488938558,-0.9135368279,124753,124753,-0.5958020825,124753,-0.9629071685,107558,30.9954309716,1013.9518072765,32.0,869.0,linear,2017-09,0.7349044919,1013265,250.0,1939.0,0.0091170622,4.5957946741,3.2665141574,124753,124753,3.9019656466,124753,3.0874741237,107558,PKNORLEN,0.8768801844,0
0.154275535,,1013265,0.1001278047,0.123872827,125516,50,reset,5,-0.2532689793,-0.905250488,125516,125516,-0.59213843,125516,-0.9578782953,108224,31.034003633,1002.8404287131,32.0,852.0,xgboost,2017-09,0.7364766374,1013265,250.0,1921.0,0.0091200229,4.6166154547,3.3126644562,125516,125516,3.9388633041,125516,3.1296174241,108224,PKNORLEN,0.876127173,0
0.0353232718,,1041523,0.0049888481,0.0060459539,6297,10,retain,0,-0.0597636215,-0.0417115444,6297,6297,-0.0605971853,6297,0.01090177,6297,7.6777830713,875.5670465271,8.0,689.0,linear,2017-11,0.9593739169,1041523,250.0,1690.0,0.0003139633,6.124586748,6.160658924,6297,6297,6.1230687093,6297,6.2659800861,6297,PKNORLEN,0.9939540461,0
0.0346060529,,1041523,0.0050003697,0.0060315519,6282,10,retain,0,-0.0468201719,-0.0690111259,6282,6282,-0.0679497326,6282,0.0157206077,6282,7.6916587074,868.2535594509,8.0,679.0,xgboost,2017-11,0.9600901756,1041523,250.0,1682.0,0.0003034018,6.0493669136,6.0049938884,6282,6282,6.0072811251,6282,6.1745292381,6282,PKNORLEN,0.9939684481,0
0.0386395692,,1041523,0.006003708,0.0073402124,7645,10,retain,1,-0.031387478,-0.0020745135,7645,7645,-0.0053194911,7645,0.0431945054,6142,7.4813603663,862.4602356357,8.0,676.0,linear,2017-11,0.9550014738,1041523,250.0,1679.0,0.000355249,5.5500971123,5.6086703182,7645,7645,5.6023384242,7645,5.5738516545,6142,PKNORLEN,0.9926597876,0
0.0379837987,,1041523,0.0058529672,0.0071568271,7454,10,retain,1,-0.0216377136,-0.0363251026,7454,7454,-0.0312465233,7454,0.0382449276,5961,7.5234773276,856.2463565375,8.0,667.0,xgboost,2017-11,0.9558195066,1041523,250.0,1671.0,0.0003437274,5.5662493081,5.5368642944,7454,7454,5.5471673589,7454,5.5944024742,5961,PKNORLEN,0.9928431729,0
0.0466317114,,1041523,0.0072691626,0.0091174175,9496,10,retain,5,-0.0464260114,-0.0178403754,9496,9496,-0.0237682977,9496,0.1310408626,1874,7.4802021904,826.8389416268,8.0,635.0,linear,2017-11,0.9456709069,1041523,210.0,1648.0,0.0004282191,5.1957184474,5.252834738,9496,9496,5.2411045469,9496,4.4946412611,1874,PKNORLEN,0.9908825825,0
0.045961539,,1041523,0.0071904317,0.00899068,9364,10,retain,5,-0.0556290144,-0.0346578333,9364,9364,-0.0467794454,9364,0.1324198604,1838,7.4880392994,822.4605284761,8.0,626.0,xgboost,2017-11,0.9464294115,1041523,206.0,1643.0,0.0004186177,5.2009302265,5.242803129,9364,9364,5.2186854436,9364,4.429518877,1838,PKNORLEN,0.99100932,0
0.0713474239,,1041313,0.0207574476,0.0260402012,27116,20,retain,0,-0.1522023339,-0.3861349135,27116,27116,-0.2905448834,27116,-0.2187843603,27116,13.9993361853,876.722499383,15.0,690.0,linear,2017-11,0.9061771053,1041313,250.0,1691.0,0.0017180233,6.0802460073,5.6124266503,27116,27116,5.8036845833,27116,5.9471402188,27116,PKNORLEN,0.9739597988,0
0.0699367049,,1041313,0.0208621231,0.0261448767,27225,20,retain,0,-0.1545449668,-0.3815611,27225,27225,-0.2921086714,27225,-0.2191379839,27225,13.9889807163,867.5667181722,15.0,679.0,xgboost,2017-11,0.9074802677,1041313,250.0,1680.0,0.0017209043,6.121457249,5.667509459,27225,27225,5.8464801031,27225,5.9923549819,27225,PKNORLEN,0.9738551233,0
0.0760059655,,1041313,0.0226963459,0.0287252728,29912,20,retain,1,-0.1333667898,-0.3378858398,29912,29912,-0.2495874353,29912,-0.1621537535,27302,13.7085116341,863.5279651747,14.0,676.0,linear,2017-11,0.8994807517,1041313,250.0,1680.0,0.0018169369,5.8466145083,5.4376205659,29912,29912,5.6142841517,29912,5.7558169265,27302,PKNORLEN,0.9712747272,0
0.0745654765,,1041313,0.0224975584,0.0285130407,29691,20,retain,1,-0.1405975726,-0.3427662861,29691,29691,-0.2590141803,29691,-0.1730650639,27075,13.7589505237,855.9839587137,14.0,667.0,xgboost,2017-11,0.9011094647,1041313,250.0,1670.0,0.0018275005,5.9592365262,5.5549648371,29691,29691,5.7225368403,29691,5.876023717,27075,PKNORLEN,0.9714869593,0
0.0875673309,,1041313,0.0256791186,0.0333261949,34703,20,retain,5,-0.1369723247,-0.2913339381,34703,34703,-0.2328025326,34703,-0.0587864539,21051,13.512722243,827.8617168901,14.0,635.0,linear,2017-11,0.8847070958,1041313,210.0,1649.0,0.0020464548,5.5329555016,5.22427059,34703,34703,5.3413931302,34703,5.4981815523,21051,PKNORLEN,0.9666738051,0
0.0864139793,,1041313,0.0255715621,0.0331360504,34505,20,retain,5,-0.1393713547,-0.2997149102,34505,34505,-0.2366340443,34505,-0.0680008137,20851,13.5309955079,822.7782491912,14.0,628.0,xgboost,2017-11,0.885947837,1041313,209.0,1642.0,0.0020666217,5.6383921719,5.3177496772,34505,34505,5.4439697888,34505,5.5841092598,20851,PKNORLEN,0.9668639496,0
0.1651127192,,1040683,0.0873445612,0.1140366471,118676,50,retain,0,-0.2071480608,-0.6576993676,118676,118676,-0.5217182028,118676,-0.7374698787,118676,31.0306885975,878.1025057582,32.0,690.0,linear,2017-11,0.7394249738,1040683,250.0,1692.0,0.0081177457,6.4722913185,5.5712603774,118676,118676,5.8432326362,118676,5.4116960472,118676,PKNORLEN,0.8859633529,0
0.1630179411,,1040683,0.0896238336,0.1166349407,121380,50,retain,0,-0.1940104638,-0.63474306,121380,121380,-0.4992795185,121380,-0.6949699844,121380,30.9549925853,862.5688946586,32.0,675.0,xgboost,2017-11,0.7391722551,1040683,250.0,1675.0,0.0081859702,6.5882816094,5.7069191602,121380,121380,5.9778445325,121380,5.5864482057,121380,PKNORLEN,0.8833650593,0
0.1708599064,,1040683,0.0906231773,0.1190256783,123868,50,retain,1,-0.198736723,-0.6265264597,123868,123868,-0.4952616779,123868,-0.6946572818,120572,30.6311396002,864.7163516652,32.0,676.0,linear,2017-11,0.7301435692,1040683,250.0,1681.0,0.0083733471,6.4107787534,5.5552644736,123868,123868,5.8178046631,123868,5.3942802141,120572,PKNORLEN,0.8809743217,0
0.1683865308,,1040683,0.0922845862,0.1208715815,125789,50,retain,1,-0.1888170309,-0.6133504357,125789,125789,-0.4805214423,125789,-0.6627953867,122394,30.6938762531,851.8809330027,32.0,663.0,xgboost,2017-11,0.7308777024,1040683,250.0,1664.0,0.0084511806,6.5485076329,5.6995352311,125789,125789,5.9651960094,125789,5.5794903311,122394,PKNORLEN,0.8791284185,0
0.1849035681,,1040683,0.0974802125,0.1298330039,135115,50,retain,5,-0.1919763008,-0.5819202381,135115,135115,-0.4602155315,135115,-0.6104528252,117545,30.1663471857,828.9430008946,31.0,635.0,linear,2017-11,0.7086259697,1040683,211.0,1650.0,0.0089902497,6.3103964941,5.5305577254,135115,135115,5.7739850795,135115,5.3401293251,117545,PKNORLEN,0.8701669961,0
0.1827319174,,1040683,0.0991089506,0.1316750634,137032,50,retain,5,-0.1848072322,-0.5757134716,137032,137032,-0.4480812617,137032,-0.5848058539,119161,30.2091920135,819.5706194874,31.0,625.0,xgboost,2017-11,0.7090670262,1040683,208.0,1639.0,0.0090921059,6.4087707375,5.6270331001,137032,137032,5.8823083253,137032,5.4879350578,119161,PKNORLEN,0.8683249366,0
0.0353232718,,1041523,0.0049888481,0.0060459539,6297,10,reset,0,-0.0597636215,-0.0417115444,6297,6297,-0.0605971853,6297,0.01090177,6297,7.6777830713,875.5670465271,8.0,689.0,linear,2017-11,0.9593739169,1041523,250.0,1690.0,0.0003139633,6.124586748,6.160658924,6297,6297,6.1230687093,6297,6.2659800861,6297,PKNORLEN,0.9939540461,0
0.0346060529,,1041523,0.0050003697,0.0060315519,6282,10,reset,0,-0.0468201719,-0.0690111259,6282,6282,-0.0679497326,6282,0.0157206077,6282,7.6916587074,868.2535594509,8.0,679.0,xgboost,2017-11,0.9600901756,1041523,250.0,1682.0,0.0003034018,6.0493669136,6.0049938884,6282,6282,6.0072811251,6282,6.1745292381,6282,PKNORLEN,0.9939684481,0
0.0386395692,,1041523,0.006003708,0.0073402124,7645,10,reset,1,-0.031387478,-0.0020745135,7645,7645,-0.0053194911,7645,0.0431945054,6142,7.4813603663,862.4602356357,8.0,676.0,linear,2017-11,0.9550014738,1041523,250.0,1679.0,0.000355249,5.5500971123,5.6086703182,7645,7645,5.6023384242,7645,5.5738516545,6142,PKNORLEN,0.9926597876,0
0.0379837987,,1041523,0.0058529672,0.0071568271,7454,10,reset,1,-0.0216377136,-0.0363251026,7454,7454,-0.0312465233,7454,0.0382449276,5961,7.5234773276,856.2463565375,8.0,667.0,xgboost,2017-11,0.9558195066,1041523,250.0,1671.0,0.0003437274,5.5662493081,5.5368642944,7454,7454,5.5471673589,7454,5.5944024742,5961,PKNORLEN,0.9928431729,0
0.0466317114,,1041523,0.0072691626,0.0091174175,9496,10,reset,5,-0.0464260114,-0.0178403754,9496,9496,-0.0237682977,9496,0.1310408626,1874,7.4802021904,826.8389416268,8.0,635.0,linear,2017-11,0.9456709069,1041523,210.0,1648.0,0.0004282191,5.1957184474,5.252834738,9496,9496,5.2411045469,9496,4.4946412611,1874,PKNORLEN,0.9908825825,0
0.045961539,,1041523,0.0071904317,0.00899068,9364,10,reset,5,-0.0556290144,-0.0346578333,9364,9364,-0.0467794454,9364,0.1324198604,1838,7.4880392994,822.4605284761,8.0,626.0,xgboost,2017-11,0.9464294115,1041523,206.0,1643.0,0.0004186177,5.2009302265,5.242803129,9364,9364,5.2186854436,9364,4.429518877,1838,PKNORLEN,0.99100932,0
0.0713474239,,1041313,0.0207574476,0.0260402012,27116,20,reset,0,-0.1522023339,-0.3861349135,27116,27116,-0.2905448834,27116,-0.2187843603,27116,13.9993361853,876.722499383,15.0,690.0,linear,2017-11,0.9061771053,1041313,250.0,1691.0,0.0017180233,6.0802460073,5.6124266503,27116,27116,5.8036845833,27116,5.9471402188,27116,PKNORLEN,0.9739597988,0
0.0699367049,,1041313,0.0208621231,0.0261448767,27225,20,reset,0,-0.1545449668,-0.3815611,27225,27225,-0.2921086714,27225,-0.2191379839,27225,13.9889807163,867.5667181722,15.0,679.0,xgboost,2017-11,0.9074802677,1041313,250.0,1680.0,0.0017209043,6.121457249,5.667509459,27225,27225,5.8464801031,27225,5.9923549819,27225,PKNORLEN,0.9738551233,0
0.0760059655,,1041313,0.0226963459,0.0287252728,29912,20,reset,1,-0.1333667898,-0.3378858398,29912,29912,-0.2495874353,29912,-0.1621537535,27302,13.7085116341,863.5279651747,14.0,676.0,linear,2017-11,0.8994807517,1041313,250.0,1680.0,0.0018169369,5.8466145083,5.4376205659,29912,29912,5.6142841517,29912,5.7558169265,27302,PKNORLEN,0.9712747272,0
0.0745654765,,1041313,0.0224975584,0.0285130407,29691,20,reset,1,-0.1405975726,-0.3427662861,29691,29691,-0.2590141803,29691,-0.1730650639,27075,13.7589505237,855.9839587137,14.0,667.0,xgboost,2017-11,0.9011094647,1041313,250.0,1670.0,0.0018275005,5.9592365262,5.5549648371,29691,29691,5.7225368403,29691,5.876023717,27075,PKNORLEN,0.9714869593,0
0.0875673309,,1041313,0.0256791186,0.0333261949,34703,20,reset,5,-0.1369723247,-0.2913339381,34703,34703,-0.2328025326,34703,-0.0587864539,21051,13.512722243,827.8617168901,14.0,635.0,linear,2017-11,0.8847070958,1041313,210.0,1649.0,0.0020464548,5.5329555016,5.22427059,34703,34703,5.3413931302,34703,5.4981815523,21051,PKNORLEN,0.9666738051,0
0.0864139793,,1041313,0.0255715621,0.0331360504,34505,20,reset,5,-0.1393713547,-0.2997149102,34505,34505,-0.2366340443,34505,-0.0680008137,20851,13.5309955079,822.7782491912,14.0,628.0,xgboost,2017-11,0.885947837,1041313,209.0,1642.0,0.0020666217,5.6383921719,5.3177496772,34505,34505,5.4439697888,34505,5.5841092598,20851,PKNORLEN,0.9668639496,0
0.1651127192,,1040683,0.0873445612,0.1140366471,118676,50,reset,0,-0.2071480608,-0.6576993676,118676,118676,-0.5217182028,118676,-0.7374698787,118676,31.0306885975,878.1025057582,32.0,690.0,linear,2017-11,0.7394249738,1040683,250.0,1692.0,0.0081177457,6.4722913185,5.5712603774,118676,118676,5.8432326362,118676,5.4116960472,118676,PKNORLEN,0.8859633529,0
0.1630179411,,1040683,0.0896238336,0.1166349407,121380,50,reset,0,-0.1940104638,-0.63474306,121380,121380,-0.4992795185,121380,-0.6949699844,121380,30.9549925853,862.5688946586,32.0,675.0,xgboost,2017-11,0.7391722551,1040683,250.0,1675.0,0.0081859702,6.5882816094,5.7069191602,121380,121380,5.9778445325,121380,5.5864482057,121380,PKNORLEN,0.8833650593,0
0.1708599064,,1040683,0.0906231773,0.1190256783,123868,50,reset,1,-0.198736723,-0.6265264597,123868,123868,-0.4952616779,123868,-0.6946572818,120572,30.6311396002,864.7163516652,32.0,676.0,linear,2017-11,0.7301435692,1040683,250.0,1681.0,0.0083733471,6.4107787534,5.5552644736,123868,123868,5.8178046631,123868,5.3942802141,120572,PKNORLEN,0.8809743217,0
0.1683865308,,1040683,0.0922845862,0.1208715815,125789,50,reset,1,-0.1888170309,-0.6133504357,125789,125789,-0.4805214423,125789,-0.6627953867,122394,30.6938762531,851.8809330027,32.0,663.0,xgboost,2017-11,0.7308777024,1040683,250.0,1664.0,0.0084511806,6.5485076329,5.6995352311,125789,125789,5.9651960094,125789,5.5794903311,122394,PKNORLEN,0.8791284185,0
0.1849035681,,1040683,0.0974802125,0.1298330039,135115,50,reset,5,-0.1919763008,-0.5819202381,135115,135115,-0.4602155315,135115,-0.6104528252,117545,30.1663471857,828.9430008946,31.0,635.0,linear,2017-11,0.7086259697,1040683,211.0,1650.0,0.0089902497,6.3103964941,5.5305577254,135115,135115,5.7739850795,135115,5.3401293251,117545,PKNORLEN,0.8701669961,0
0.1827319174,,1040683,0.0991089506,0.1316750634,137032,50,reset,5,-0.1848072322,-0.5757134716,137032,137032,-0.4480812617,137032,-0.5848058539,119161,30.2091920135,819.5706194874,31.0,625.0,xgboost,2017-11,0.7090670262,1040683,208.0,1639.0,0.0090921059,6.4087707375,5.6270331001,137032,137032,5.8823083253,137032,5.4879350578,119161,PKNORLEN,0.8683249366,0
0.0355930444,,953529,0.002230661,0.0030759421,2933,10,retain,0,-0.0056497968,-0.205916082,2912,2933,-0.0595290822,2927,0.0523618195,2933,7.8363450392,2613.7040048074,8.0,1837.0,linear,2017-04,0.9618606251,953529,583.0,5016.0,0.0003156695,5.2862704615,4.8993124445,2912,2933,5.1831352585,2927,5.402302366,2933,PKOBP,0.9969240579,0
0.0350204346,,953529,0.0021194951,0.0029249242,2789,10,retain,0,0.0060845264,-0.2071413635,2768,2789,-0.0646351651,2783,0.0354882269,2789,7.8705629258,2586.7762029262,8.0,1806.0,xgboost,2017-04,0.9625475471,953529,567.0,4991.0,0.0003125233,5.3473900806,4.9355061513,2768,2789,5.2108875418,2783,5.4061817529,2789,PKOBP,0.9970750758,0
0.0373328971,,953529,0.0026291807,0.0036454056,3476,10,retain,1,0.0434080812,-0.1497424472,3454,3476,0.0065990159,3469,0.1151279372,2721,7.6783659379,2589.2447497664,8.0,1814.0,linear,2017-04,0.9596876445,953529,548.0,5000.0,0.0003502778,5.2563826216,4.8804745488,3454,3476,5.1861604995,3469,5.2686200297,2721,PKOBP,0.9963545944,0
0.0366470238,,953529,0.0024152386,0.0033937091,3236,10,retain,1,0.0754526132,-0.1426675684,3215,3236,0.0148110998,3229,0.1135079418,2515,7.7330037083,2564.7845739353,8.0,1788.0,xgboost,2017-04,0.9605885086,953529,532.0,4965.0,0.000349229,5.2770231789,4.8509755512,3215,3236,5.1592815035,3229,5.2303903356,2515,PKOBP,0.9966062909,0
0.041695638,,953529,0.0032835918,0.0046154863,4401,10,retain,5,0.0607654674,-0.1628361743,4375,4397,0.035459092,4388,0.2914946515,874,7.5344239945,2518.4724345038,8.0,1748.0,linear,2017-04,0.9546159582,953529,498.0,4936.0,0.000404812,5.0009895617,4.5605572957,4375,4397,4.95342205,4388,4.8405399888,874,PKOBP,0.9953845137,0
0.0413904559,,953529,0.0030811858,0.004409934,4205,10,retain,5,0.0693376304,-0.1705578701,4181,4203,0.0139236444,4194,0.2935228456,793,7.5816884661,2497.9027297544,8.0,1721.0,xgboost,2017-04,0.9551193514,953529,490.0,4903.0,0.000409007,4.9374101449,4.46427564,4181,4203,4.8295832342,4194,4.7217538774,793,PKOBP,0.995590066,0
0.0663548973,,946426,0.0100937633,0.0141194346,13363,20,retain,0,-0.1290059114,-0.4788412318,13312,13362,-0.3195528321,13347,-0.2739882023,13363,14.173239542,2611.5716495532,15.0,1836.0,linear,2017-04,0.9221946565,946426,583.0,5009.0,0.0013566829,5.2043174058,4.506165366,13312,13362,4.825922223,13347,4.9148115226,13363,PKOBP,0.9858805654,0
0.065936481,,946426,0.0100483292,0.0140063777,13256,20,retain,0,-0.1295826232,-0.474932379,13207,13255,-0.3185270837,13241,-0.2710634591,13256,14.265992758,2580.7549179756,15.0,1801.0,xgboost,2017-04,0.9226468842,946426,558.0,4975.0,0.0013683056,5.3705835922,4.6820956403,13207,13255,4.9956357127,13241,5.0880700896,13256,PKOBP,0.9859936223,0
0.0685558089,,946426,0.0108513502,0.0152595132,14442,20,retain,1,-0.1039537424,-0.4370322481,14381,14440,-0.2778221995,14421,-0.2253202743,13130,13.9374740341,2587.0234323656,15.0,1811.0,linear,2017-04,0.9191970635,946426,548.0,5000.0,0.0013957774,5.1691501717,4.5055675876,14381,14440,4.8252498344,14421,4.9028582842,13130,PKOBP,0.9847404868,0
0.068037015,,946426,0.0106717271,0.0150302295,14225,20,retain,1,-0.1083074561,-0.4436433157,14166,14223,-0.2854960415,14205,-0.2271568602,12906,14.064745167,2559.1658418091,15.0,1780.0,xgboost,2017-04,0.9198701219,946426,525.0,4956.0,0.0014211359,5.3241881053,4.6568692159,14166,14223,4.9739629392,14205,5.0626511624,12906,PKOBP,0.9849697705,0
0.0745119006,,946426,0.0123760336,0.0176104629,16667,20,retain,5,-0.0886283966,-0.3978083686,16570,16663,-0.235932367,16627,-0.10315676,9891,13.6485270295,2516.1832747621,14.0,1746.0,linear,2017-04,0.9116380995,946426,498.0,4931.0,0.0014739663,4.9835759694,4.3711699134,16570,16663,4.6967894795,16627,4.822228679,9891,PKOBP,0.9823895371,0
0.0744601268,,946426,0.0121499198,0.017363217,16433,20,retain,5,-0.0893698856,-0.3981174006,16337,16429,-0.2375367408,16393,-0.1137818553,9664,13.7352278951,2492.8562412698,14.0,1717.0,xgboost,2017-04,0.9119043644,946426,488.0,4900.0,0.0014855889,5.074569348,4.4646050484,16337,16429,4.7865502967,16393,4.8723002345,9664,PKOBP,0.982636783,0
0.1445607899,,927506,0.0486616798,0.0680027946,63073,50,retain,0,-0.2155582985,-0.5766366373,63013,63072,-0.455616508,63062,-0.6566041455,63073,31.7214497487,2604.8895608222,33.0,1830.0,linear,2017-04,0.8006363301,927506,582.0,5001.0,0.0061412002,5.8742142046,5.1517256105,63013,63072,5.3935529358,63062,4.9920900329,63073,PKOBP,0.9319972054,0
0.1455268214,,927506,0.0485883649,0.0682486151,63301,50,retain,0,-0.213782432,-0.5462443783,63244,63300,-0.4412759698,63293,-0.6290432331,63301,31.8245999273,2573.4245287901,33.0,1799.0,xgboost,2017-04,0.7996012964,927506,551.0,4973.0,0.0062835173,5.9651073464,5.3001761324,63244,63300,5.5096891647,63293,5.1345583107,63301,PKOBP,0.9317513849,0
0.1474330085,,927506,0.05000938,0.0701375517,65053,50,retain,1,-0.2067696333,-0.5611312553,64983,65051,-0.4405596573,65037,-0.6392828353,63158,31.4173366332,2580.4236112758,33.0,1806.0,linear,2017-04,0.7963247677,927506,546.0,4989.0,0.0062328438,5.8450601368,5.1362617433,64983,65051,5.3767466389,65037,4.9507270619,63158,PKOBP,0.9298624483,0
