adverse_before_fill,control_seed,decile,eligible_decisions,fill_before_adverse,fill_probability,fills,horizon,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,model,month,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,symbol,unfilled_fraction,zero_signal_decisions
0.1643083531,,6,57739,0.0980619685,0.1213737682,7008,50,retain,1,-0.2242996169,-0.8635856549,7008,7008,-0.5549464133,7008,-1.0844239007,6834,30.4589041096,637.0302914841,31.0,634.0,linear,2017-04,0.7265972739,57739,586.0,691.0,0.0110324044,4.740819789,3.4621603313,7008,7008,4.0795098802,7008,2.9959715106,6834,PEKAO,0.8786262318,0
0.1519063499,,7,58174,0.0899198955,0.1122494585,6530,50,retain,1,-0.3900072381,-0.953763362,6530,6530,-0.5877559465,6530,-1.1516153799,6376,30.1208269525,788.8648537147,30.0,787.0,linear,2017-04,0.7501633032,58174,720.0,863.7,0.0080104514,4.6114081556,3.4836714554,6530,6530,4.2157473914,6530,3.0509731788,6376,PEKAO,0.8877505415,0
0.1434052008,,8,57606,0.0821789397,0.1031836961,5944,50,retain,1,-0.1891859045,-0.9239189871,5944,5944,-0.619037245,5944,-1.0834226745,5802,30.1926312248,1010.1532652849,30.0,1005.0,linear,2017-04,0.7655278964,57606,905.0,1124.0,0.0088879631,4.3146811898,2.8452740865,5944,5944,3.45501204,5944,2.514729651,5802,PEKAO,0.8968163039,0
0.125781925,,9,57870,0.0731639882,0.0901848972,5219,50,retain,1,-0.4068785619,-1.0548026359,5219,5219,-0.9000636644,5219,-1.3714749138,5089,31.2557961295,1359.5147744946,32.0,1348.0,linear,2017-04,0.7931570762,57870,1183.0,1566.0,0.0078970105,2.9619214781,1.6661613858,5219,5219,1.9755615629,5219,1.0208914477,5089,PEKAO,0.9098151028,0
0.1270675262,,10,57859,0.057329024,0.0716569592,4146,50,retain,1,-0.4072506942,-1.0092803305,4146,4146,-0.7500922876,4146,-1.1883459194,4043,31.4329474192,2887.4684491609,32.0,2275.0,linear,2017-04,0.8099344959,57859,1735.0,4636.0,0.0056689538,2.7729767315,1.5689668531,4146,4146,2.0874914469,4146,1.2212305742,4043,PEKAO,0.9283430408,0
0.3152339667,,1,58363,0.14118534,0.1976080736,11533,50,retain,1,-0.2435395702,-0.1787262425,11533,11533,-0.1448236729,11533,-0.1385809019,11268,28.1509581202,97.8569641725,29.0,99.0,xgboost,2017-04,0.532546305,58363,53.0,138.0,0.0110343882,7.7478754884,7.8777815205,11533,11533,7.9453646238,11533,7.9050736328,11268,PEKAO,0.8023919264,0
0.2230648038,,2,57759,0.1216433803,0.1565989716,9045,50,retain,1,-0.4223881507,-0.6661367195,9045,9045,-0.6195012921,9045,-0.7472849431,8825,29.3630735213,192.2774978791,30.0,197.0,xgboost,2017-04,0.646721723,57759,156.0,227.0,0.008570093,7.9157809923,7.4283502523,9045,9045,7.5215596033,9045,7.2243226531,8825,PEKAO,0.8434010284,0
0.2062555173,,3,57773,0.1296107178,0.1632769633,9433,50,retain,1,-0.1668148631,-0.5351982513,9433,9433,-0.4186817408,9433,-0.6713757127,9218,28.920597901,284.6391047721,29.0,284.0,xgboost,2017-04,0.6523116335,57773,246.0,325.0,0.0118221314,6.2142148566,5.4772454421,9433,9433,5.7105024827,9433,5.1767453043,9218,PEKAO,0.8367230367,0
0.2016285181,,4,57844,0.1154311597,0.1403948551,8121,50,retain,1,-0.3342694395,-0.9591163995,8121,8121,-0.5785839361,8121,-1.1003589823,7930,30.2311291713,387.848558191,31.0,386.0,xgboost,2017-04,0.676889565,57844,347.0,431.0,0.0060507572,5.8247373103,4.5751188813,8121,8121,5.3360663629,8121,4.2875069892,7930,PEKAO,0.8596051449,0
0.1685201174,,5,57910,0.1117768952,0.1339319634,7756,50,retain,1,-0.4041755184,-1.0405962278,7756,7756,-0.8125140058,7756,-1.0832032151,7555,30.3514698298,502.1040407529,31.0,501.0,xgboost,2017-04,0.712053186,57910,454.0,550.0,0.0076498014,5.0552983119,3.7825258022,7756,7756,4.2386481953,7756,3.6721846126,7555,PEKAO,0.8660680366,0
0.1596708388,,6,57844,0.0963626305,0.1181799322,6836,50,retain,1,-0.2109054261,-0.8618419672,6836,6836,-0.5571691955,6836,-1.0964762187,6667,30.5010239906,625.3883203098,31.0,624.0,xgboost,2017-04,0.7331961828,57844,575.0,681.0,0.0107703478,4.9593665131,3.6573742286,6836,6836,4.2667655758,6836,3.175904669,6667,PEKAO,0.8818200678,0
0.1453408835,,7,57747,0.0916411242,0.1125080091,6497,50,retain,1,-0.3672443597,-1.0302523542,6497,6497,-0.5834659237,6497,-1.178319351,6343,30.739418193,775.3871196772,31.0,773.0,xgboost,2017-04,0.7556409857,57747,707.0,849.0,0.0073770066,4.7183737935,3.3921735132,6497,6497,4.2858058444,6497,3.060113887,6343,PEKAO,0.8874919909,0
0.1481494281,,8,57874,0.0845457373,0.1067318658,6177,50,retain,1,-0.2072968317,-0.902857232,6177,6177,-0.6040150218,6177,-1.0374374145,6027,30.4932815282,993.7543283685,31.0,996.0,xgboost,2017-04,0.7584234717,57874,889.0,1107.0,0.008881363,4.4484242428,3.0573342955,6177,6177,3.6550086063,6177,2.77114443,6027,PEKAO,0.8932681342,0
0.1226716937,,9,57821,0.0680721537,0.0856782138,4954,50,retain,1,-0.3906986233,-1.0563641623,4954,4954,-0.8575937055,4954,-1.3344887813,4828,31.5960839725,1343.0544092977,32.0,1329.0,xgboost,2017-04,0.8008681967,57821,1166.0,1554.0,0.0083879559,2.8997269743,1.5684859063,4954,4954,1.9659520073,4954,0.9981868095,4828,PEKAO,0.9143217862,0
0.1245659197,,10,57881,0.0573936179,0.0713532938,4130,50,retain,1,-0.4059041298,-0.9871074862,4130,4130,-0.7395130872,4130,-1.1791347283,4027,31.3832929782,2870.1358304107,32.0,2252.0,xgboost,2017-04,0.8121663413,57881,1716.0,4597.0,0.005874121,2.7357038963,1.5733662957,4130,4130,2.0686984491,4130,1.1993906493,4027,PEKAO,0.9286467062,0
0.3123332473,,1,58095,0.1676908512,0.222945176,12952,50,retain,5,-0.2632651862,-0.1903172226,12952,12952,-0.1474141176,12952,-0.2992274393,11630,26.9371525633,81.4225148464,27.0,86.0,linear,2017-04,0.511472588,58095,26.0,125.0,0.0085033135,7.1432699908,7.289392654,12952,12952,7.3751010462,12952,6.8795235697,11630,PEKAO,0.777054824,0
0.2662236528,,2,57786,0.1436161008,0.1945973073,11245,50,retain,5,-0.3615086043,-0.5592527817,11245,11245,-0.5102663949,11245,-0.5548001176,9887,29.2522899066,171.5907659295,30.0,174.0,linear,2017-04,0.5752777489,57786,136.0,200.0,0.0148824975,6.6159591275,6.2205486235,11245,11245,6.3184535752,11245,6.0775230747,9887,PEKAO,0.8054026927,0
0.2186771637,,3,57921,0.1382054868,0.1718720326,9955,50,retain,5,-0.224918296,-0.5696460491,9955,9955,-0.4347273683,9955,-0.6821264087,8835,28.7964841788,259.2998912312,29.0,258.0,linear,2017-04,0.6332072996,57921,220.0,300.0,0.0099100499,6.3412232681,5.6516188959,9955,9955,5.92169929,9955,5.228827425,8835,PEKAO,0.8281279674,0
0.2090612665,,4,58270,0.1175047194,0.1458898232,8501,50,retain,5,-0.2939637648,-0.9731312114,8501,8501,-0.7194389953,8501,-1.0525504815,7495,29.6613339607,364.6747039643,30.0,366.0,linear,2017-04,0.6646301699,58270,321.0,408.0,0.0088038442,5.9109340003,4.5524145676,8501,8501,5.0598173221,8501,4.2669801648,7495,PEKAO,0.8541101768,0
0.1874174487,,5,57540,0.1166492875,0.1390684741,8002,50,retain,5,-0.3963896699,-0.9572729174,8002,8002,-0.7162096285,8002,-1.0141394674,7074,29.6952011997,481.6344629823,30.0,484.0,linear,2017-04,0.689137991,57540,432.0,529.0,0.0067952729,5.2092882862,4.0875964378,8002,8002,4.5696511951,8002,3.8390692853,7074,PEKAO,0.8609315259,0
0.168068101,,6,57679,0.1015620937,0.1257650098,7254,50,retain,5,-0.1976696518,-0.8900340508,7254,7254,-0.5632476802,7254,-1.0698647679,6402,30.0475599669,608.4380797171,30.0,607.0,linear,2017-04,0.7187711299,57679,556.0,662.0,0.0115986754,4.8992803477,3.5145365737,7254,7254,4.1681119122,7254,3.0208429595,6402,PEKAO,0.8742349902,0
0.1547534755,,7,57905,0.0953630947,0.1164666264,6744,50,retain,5,-0.3870771262,-0.9680563696,6744,6744,-0.5525700708,6744,-1.0790172402,5961,29.8336298932,760.0364562646,30.0,755.0,linear,2017-04,0.7429064848,57905,694.0,834.0,0.006976945,4.3919326428,3.2298342176,6744,6744,4.0608513687,6744,2.860960514,5961,PEKAO,0.8835333736,0
0.153579617,,8,58009,0.0840731611,0.1077419021,6250,50,retain,5,-0.15944529,-0.8562826717,6250,6250,-0.6005375627,6250,-0.9453747444,5523,29.95904,979.6415211433,30.0,980.0,linear,2017-04,0.7527452637,58009,875.0,1095.0,0.0096019583,4.538899697,3.1451914341,6250,6250,3.6566845435,6250,2.8587058222,5523,PEKAO,0.8922580979,0
0.1260214681,,9,57760,0.0735283934,0.091101108,5262,50,retain,5,-0.4095931454,-1.0648599333,5262,5262,-0.9014786916,5262,-1.3319168344,4597,30.8358038769,1328.417001385,31.0,1314.0,linear,2017-04,0.7926939058,57760,1152.0,1533.0,0.0077562327,2.9119110732,1.6014433762,5262,5262,1.9281380689,5262,0.9693413986,4597,PEKAO,0.908898892,0
0.1251663757,,10,57851,0.0594803893,0.0740868784,4286,50,retain,5,-0.3974518638,-0.970121713,4286,4286,-0.7321614664,4286,-1.0709082592,3752,31.2592160523,2830.4280824878,32.0,2222.0,linear,2017-04,0.8091130663,57851,1700.0,4566.0,0.0062401687,2.7170963046,1.5718056887,4286,4286,2.0478688716,4286,1.3480295993,3752,PEKAO,0.9259131216,0
0.3194939324,,1,58095,0.1649539547,0.222669765,12936,50,retain,5,-0.2538896804,-0.2120939303,12936,12936,-0.1630574686,12936,-0.248538167,11579,27.0797000618,78.2267320768,27.0,86.0,xgboost,2017-04,0.5073930631,58095,25.0,118.0,0.0081590498,7.4091373458,7.4929466689,12936,12936,7.5909002297,12936,7.1767656749,11579,PEKAO,0.777330235,0
0.2750012974,,2,57807,0.1426989811,0.1965678897,11363,50,retain,5,-0.3673197662,-0.5181265825,11363,11363,-0.4689362286,11363,-0.5159316585,10014,29.2171081581,166.7055546906,30.0,166.0,xgboost,2017-04,0.5673361358,57807,136.0,200.0,0.0149635857,6.5773134131,6.2757694538,11363,11363,6.3740421681,11363,6.146097865,10014,PEKAO,0.8034321103,0
0.2121813569,,3,57941,0.1388999154,0.1722269205,9979,50,retain,5,-0.2685109318,-0.6610363423,9979,9979,-0.4918217886,9979,-0.7257563995,8861,28.6525703978,252.1263181512,28.0,250.0,xgboost,2017-04,0.6390293574,57941,211.0,292.0,0.0098893702,6.2841479561,5.4990118794,9979,9979,5.8375899575,9979,5.1219759159,8861,PEKAO,0.8277730795,0
0.2099538278,,4,57827,0.1176613001,0.1473878984,8523,50,retain,5,-0.3028703436,-0.9244211851,8523,8523,-0.6876955005,8523,-1.0364234372,7519,29.8078141499,356.14669618,30.0,357.0,xgboost,2017-04,0.6628218652,57827,314.0,399.0,0.0095630069,5.8187467842,4.5755217283,8523,8523,5.0490288385,8523,4.2166077286,7519,PEKAO,0.8526121016,0
0.1864462184,,5,58124,0.1170944876,0.1392368041,8093,50,retain,5,-0.3748949497,-0.9826119415,8093,8093,-0.7188138031,8093,-1.0313620269,7147,29.5531941184,471.5999759136,30.0,473.0,xgboost,2017-04,0.6900419792,58124,422.0,520.0,0.0064173147,5.5062217228,4.290836705,8093,8093,4.8183906573,8093,4.0536997414,7147,PEKAO,0.8607631959,0
0.1668917048,,6,57768,0.1003323639,0.1231304528,7113,50,retain,5,-0.2010974701,-0.8685269235,7113,7113,-0.5472689807,7113,-1.0783610053,6263,30.0963025446,599.0193359645,31.0,598.0,xgboost,2017-04,0.7223722476,57768,547.0,653.0,0.0104036837,5.0744173012,3.7395706724,7113,7113,4.3820696156,7113,3.1788489657,6263,PEKAO,0.8768695472,0
0.1520615875,,7,57674,0.0981724867,0.1212678157,6994,50,retain,5,-0.3304553276,-0.9270692444,6994,6994,-0.5276029187,6994,-1.0220140519,6143,30.266514155,749.7030030863,31.0,745.0,xgboost,2017-04,0.7421715158,57674,685.0,822.0,0.00759441,4.4559132615,3.2625750428,6994,6994,4.0615549121,6994,2.9231433045,6143,PEKAO,0.8787321843,0
0.1521791768,,8,57820,0.0842960913,0.1082497406,6259,50,retain,5,-0.2232636021,-0.9460563893,6259,6259,-0.662892674,6259,-1.0173154374,5513,29.9867390957,965.6270667589,30.0,963.0,xgboost,2017-04,0.753856797,57820,864.0,1078.0,0.009667935,4.4794581631,3.0338357053,6259,6259,3.6001524875,6259,2.7619529364,5513,PEKAO,0.8917502594,0
0.1267666471,,9,57878,0.0724800442,0.0901033208,5215,50,retain,5,-0.4071207066,-1.0870700393,5215,5215,-0.8634507498,5215,-1.3188316834,4564,31.1783317354,1313.4283665642,32.0,1298.0,xgboost,2017-04,0.7928055565,57878,1142.0,1517.0,0.0079477522,2.8557224516,1.4958760252,5215,5215,1.9430607909,5215,0.9238931979,4564,PEKAO,0.9098966792,0
0.1244601085,,10,57882,0.0586710895,0.0735807332,4259,50,retain,5,-0.3802434515,-0.9558313867,4259,4259,-0.7141865399,4259,-1.040367899,3729,31.2563982155,2812.906274835,31.0,2201.0,xgboost,2017-04,0.810096403,57882,1688.0,4562.0,0.006772399,2.6405052953,1.4893989926,4259,4259,1.972825174,4259,1.3166762805,3729,PEKAO,0.9264192668,0
0.0885479377,,1,58138,0.0117307097,0.014998796,872,10,reset,0,0.0755544484,0.3299151223,872,872,0.3869995936,872,0.2168906776,872,7.3383027523,112.7022257388,8.0,118.5,linear,2017-04,0.8987581272,58138,72.0,154.0,0.0009632254,7.2402497906,7.748944908,872,872,7.8630397596,872,7.5229275679,872,PEKAO,0.985001204,0
0.0555069555,,2,58299,0.010206007,0.0116125491,677,10,reset,0,-0.3392797782,-0.1764982877,677,677,-0.1978394036,677,-0.2077834754,677,7.3633677991,210.7654505223,8.0,208.0,linear,2017-04,0.9337724489,58299,177.0,247.0,0.0005145886,5.6967598083,6.0226369233,677,677,5.9798009812,677,5.9598508632,677,PEKAO,0.9883874509,0
0.0492238703,,3,57980,0.0079510176,0.0092100724,534,10,reset,0,-0.1372147008,-0.4074999815,534,534,-0.256565128,534,-0.1369919877,534,7.6966292135,307.2269230769,8.0,308.0,linear,2017-04,0.9421179717,57980,265.0,350.0,0.0007071404,4.9825097256,4.4420758267,534,534,4.7439402241,534,4.9829989976,534,PEKAO,0.9907899276,0
0.0558785642,,4,57446,0.006858615,0.0078334436,450,10,reset,0,-0.4407857328,-1.0437946121,450,450,-0.6536541196,450,-0.4376725545,450,7.6466666667,410.9532430456,8.0,410.0,linear,2017-04,0.9369320753,57446,370.0,455.0,0.0003307454,5.1173132045,3.9113483355,450,450,4.6915332763,450,5.1235957326,450,PEKAO,0.9921665564,0
0.0464524559,,5,58167,0.0053638661,0.0065844895,383,10,reset,0,-0.2885499564,-0.8047678383,383,383,-0.3268845292,383,-0.2246808691,383,7.9843342037,525.7966028848,8.0,526.0,linear,2017-04,0.9476507298,58167,481.0,574.0,0.0005329482,3.4286824293,2.3964896602,383,383,3.3521449436,383,3.5565335927,383,PEKAO,0.9934155105,0
0.044462423,,6,58094,0.0043377974,0.005146831,299,10,reset,0,0.2987928943,-0.4710040832,299,299,-0.0629528947,299,0.1799493832,299,8.1872909699,648.193617241,8.0,647.0,linear,2017-04,0.9505800943,58094,596.0,700.0,0.0006196853,4.4980975007,2.9584684452,299,299,3.7744797593,299,4.2604533974,299,PEKAO,0.994853169,0
0.0396832288,,7,57581,0.0042548757,0.0050190167,289,10,reset,0,-0.2457943968,-1.1165529211,289,289,-0.5497697874,289,-0.2700793597,289,8.276816609,800.5981139612,9.0,798.0,linear,2017-04,0.9557666591,57581,732.0,873.0,0.0002952363,3.9043016948,2.1631777333,289,289,3.2962867703,289,3.8557332684,289,PEKAO,0.9949809833,0
0.0425432768,,8,57941,0.0029340191,0.0038832606,225,10,reset,0,-0.1044726321,-0.5764599373,225,225,-0.5168492198,225,-0.0402136194,225,8.3155555556,1022.4088814484,9.0,1017.0,linear,2017-04,0.953763311,57941,916.0,1135.0,0.0007593932,2.5232789263,1.5792697323,225,225,1.6985408277,225,2.6518069443,225,PEKAO,0.9961167394,0
0.0380386945,,9,57941,0.0019502597,0.0025370636,147,10,reset,0,-0.2008642842,-0.6251805314,147,147,-0.3390209924,147,-0.251986459,147,8.2448979592,1371.6133825788,9.0,1361.0,linear,2017-04,0.9596140902,57941,1191.0,1577.0,0.0003969555,2.8078344834,1.9593451794,147,147,2.5316365523,147,2.7056022692,147,PEKAO,0.9974629364,0
0.0328909904,,10,57949,0.0016566291,0.0021052995,122,10,reset,0,-0.1140778719,-0.4052629793,122,122,-0.2098578541,122,-0.0475620062,122,8.4672131148,2912.6409946677,9.0,2295.0,linear,2017-04,0.9652280454,57949,1747.0,4661.0,0.0002243352,2.9730257218,2.3906377758,122,122,2.7815812897,122,3.1059417602,122,PEKAO,0.9978947005,0
0.0927489958,,1,58254,0.0103340543,0.0136814639,797,10,reset,0,0.1835024129,0.3079572897,797,797,0.3947648085,797,0.2342926161,797,7.3989962359,107.6312184571,8.0,107.0,xgboost,2017-04,0.896247468,58254,63.0,148.0,0.0006694819,7.2826153401,7.5315729997,797,797,7.7049436631,797,7.3841294421,797,PEKAO,0.9863185361,0
0.0552680318,,2,57773,0.0098315822,0.0111816939,646,10,reset,0,-0.2509660093,0.012522839,646,646,-0.0894757583,646,-0.1510059335,646,7.4117647059,204.7139494227,8.0,200.0,xgboost,2017-04,0.9344330397,57773,170.0,240.0,0.0004673463,5.6600384345,6.1874377407,646,646,5.9832711164,646,5.8601422936,646,PEKAO,0.9888183061,0
0.0474507651,,3,58292,0.0087662115,0.0099670624,581,10,reset,0,-0.184806626,-0.5627629419,581,581,-0.3059998834,581,-0.193541983,581,7.5765920826,298.8514547451,8.0,300.0,xgboost,2017-04,0.9431654429,58292,258.0,340.0,0.0006175805,4.9834039397,4.2274328947,581,581,4.7409807859,581,4.9658983865,581,PEKAO,0.9900329376,0
0.0546190855,,4,57782,0.0059014918,0.0067148939,388,10,reset,0,-0.1660626411,-0.7075956144,388,388,-0.3528034074,388,-0.2269811037,388,7.6881443299,402.522584888,8.0,401.0,xgboost,2017-04,0.9393236648,57782,361.0,445.0,0.0001557578,5.2878559064,4.204830811,388,388,4.9143570139,388,5.1659957709,388,PEKAO,0.9932851061,0
0.0425395948,,5,57899,0.0056823088,0.0070467538,408,10,reset,0,-0.3624878088,-0.734603164,408,408,-0.2601738519,408,-0.2543753249,408,8.0,517.1960310195,8.0,516.0,xgboost,2017-04,0.9511045096,57899,471.0,563.0,0.0006735868,3.6758874016,2.9319231223,408,408,3.8805832389,408,3.8922648973,408,PEKAO,0.9929532462,0
0.0437020659,,6,57892,0.0042147447,0.00492296,285,10,reset,0,0.2464935153,-0.1932852308,285,285,0.0710030033,285,0.1058694216,285,8.0561403509,639.5153043598,8.0,637.0,xgboost,2017-04,0.9514613418,57892,588.0,694.0,0.0006218476,4.6998308771,3.8200511682,285,285,4.34864592,285,4.4185552074,285,PEKAO,0.99507704,0
0.0381296581,,7,57829,0.0040809974,0.0048937384,283,10,reset,0,-0.2579038459,-1.1245661133,283,283,-0.5518308066,283,-0.2214790414,283,8.3356890459,789.9567863875,9.0,788.0,xgboost,2017-04,0.9574262048,57829,722.0,864.0,0.0003631396,3.6604621029,1.9273344274,283,283,3.0724789259,283,3.7333212882,283,PEKAO,0.9951062616,0
0.0419505632,,8,57973,0.0026909078,0.0035706277,207,10,reset,0,-0.063272577,-0.8315514259,207,207,-0.4521358792,207,-0.0557071558,207,8.2028985507,1011.3818156728,9.0,1005.0,xgboost,2017-04,0.9546513032,57973,906.0,1126.0,0.0007072258,2.738373147,1.2021694475,207,207,1.960787218,207,2.7535266883,207,PEKAO,0.9964293723,0
0.0363397926,,9,57953,0.0017427916,0.0021569203,125,10,reset,0,-0.2217255647,-0.8442009389,125,125,-0.4343063487,125,-0.2988756868,125,8.408,1359.5620934205,9.0,1346.0,xgboost,2017-04,0.9616930961,57953,1182.0,1566.0,0.0002243197,2.2060378212,0.9613608156,125,125,1.7810441263,125,2.0518041587,125,PEKAO,0.9978430797,0
0.0327350619,,10,57889,0.0014510529,0.0018656394,108,10,reset,0,-0.0658738677,-0.4161709402,108,108,-0.2453971214,108,-0.0257553869,108,8.5462962963,2899.1469882016,9.0,2282.0,xgboost,2017-04,0.965572043,57889,1739.0,4661.0,0.0002418421,2.7301162333,2.0295786202,108,108,2.3712267118,108,2.8102520504,108,PEKAO,0.9981343606,0
0.1075638003,,1,58542,0.0153906597,0.0251614226,1473,10,reset,1,0.1428385195,0.351947923,1473,1473,0.4890048137,1473,0.2856129561,1294,6.7691785472,102.7482491203,7.0,102.0,linear,2017-04,0.875866899,58542,57.0,142.0,0.001178641,3.5397500573,3.9580173579,1473,1473,4.2322102138,1473,3.2857933969,1294,PEKAO,0.9748385774,0
0.0589823541,,2,57407,0.0112007247,0.0129078335,741,10,reset,1,-0.2188233709,-0.1125164436,741,741,-0.0800407632,741,-0.1286319987,599,7.3576248313,199.524082429,8.0,200.0,linear,2017-04,0.9291898201,57407,164.0,235.0,0.0006271012,5.6654180815,5.8783270829,741,741,5.9431738869,741,5.7978077949,599,PEKAO,0.9870921665,0
0.0509448615,,3,57945,0.0090085426,0.0104236776,604,10,reset,1,-0.2148842063,-0.3684308074,604,604,-0.1831596457,604,-0.1447483835,474,7.6208609272,293.4478902407,8.0,293.0,linear,2017-04,0.9393045129,57945,251.0,334.0,0.000742083,4.5103188615,4.2033137952,604,604,4.5738115219,604,4.4848408183,474,PEKAO,0.9895763224,0
0.0585488136,,4,58242,0.0072628,0.0081727963,476,10,reset,1,-0.3357318272,-1.1014980791,476,476,-0.7824516985,476,-0.3717420356,374,7.5924369748,398.376618248,8.0,398.0,linear,2017-04,0.9339995192,58242,356.0,441.0,0.0001888671,5.2278499893,3.6962635041,476,476,4.3342734544,476,5.1992251254,374,PEKAO,0.9918272037,0
0.0464370526,,5,57691,0.0059801355,0.0073148325,422,10,reset,1,-0.286661566,-0.6797718339,422,422,-0.1980262218,422,-0.1349345589,323,7.9454976303,514.2324972699,8.0,513.0,linear,2017-04,0.946941464,57691,467.0,561.0,0.0006413479,3.2284202822,2.4425252008,422,422,3.4058425055,422,3.2885193079,323,PEKAO,0.9926851675,0
0.0518799835,,6,58192,0.0045538906,0.0053100082,309,10,reset,1,0.2639491769,-0.4381249481,309,309,-0.0730763606,309,0.2055062699,231,8.0614886731,637.6039318119,8.0,636.0,linear,2017-04,0.9429818532,58192,586.0,693.0,0.0005842728,4.7392661568,3.334976414,309,309,4.0650618269,309,4.5431512693,231,PEKAO,0.9946899918,0
0.0396027613,,7,57799,0.0044464437,0.0053461133,309,10,reset,1,-0.2399033123,-1.0538650725,309,309,-0.5407162354,309,-0.1632404348,226,8.2815533981,789.3932940016,9.0,787.0,linear,2017-04,0.9556220696,57799,721.0,863.0,0.0003287254,3.6721723227,2.0444922347,309,309,3.0704862422,309,3.9744764611,226,PEKAO,0.9946538867,0
0.0438113644,,8,57953,0.003382051,0.0044001173,255,10,reset,1,-0.085284443,-0.6595171974,255,255,-0.5568872647,255,-0.0155804405,180,8.2823529412,1010.6896623126,9.0,1005.0,linear,2017-04,0.952012838,57953,905.0,1125.0,0.0007937467,2.7553137197,1.6070054704,255,255,1.8121213004,255,2.8216734747,180,PEKAO,0.9955998827,0
0.0368788686,,9,57838,0.0019537328,0.0025415817,147,10,reset,1,-0.2840299278,-0.5580216008,147,147,-0.4006249831,147,-0.2928344714,105,8.2176870748,1360.3117154812,9.0,1348.0,linear,2017-04,0.9607870258,57838,1183.0,1566.0,0.0003803728,2.6909869331,2.143059664,147,147,2.4578735235,147,2.6368343839,105,PEKAO,0.9974584183,0
0.0318504324,,10,57927,0.0016399952,0.0020888359,121,10,reset,1,-0.1151608947,-0.4263007283,121,121,-0.2292806848,121,-0.0107859563,84,8.4380165289,2890.7950523935,9.0,2277.0,linear,2017-04,0.966285152,57927,1738.0,4639.0,0.0002244204,2.9664216563,2.3441772772,121,121,2.7383517293,121,3.3244586415,84,PEKAO,0.9979111641,0
0.1088938586,,1,58130,0.0144159642,0.0241183554,1402,10,reset,1,0.1966316356,0.3617725836,1402,1402,0.487627414,1402,0.2687557014,1242,6.7353780314,98.6809908825,7.0,100.0,xgboost,2017-04,0.875744022,58130,55.0,138.0,0.0009461552,3.3454884068,3.6758345382,1402,1402,3.9275698087,1402,2.9926263316,1242,PEKAO,0.9758816446,0
0.061692429,,2,58354,0.0104877129,0.0122185283,713,10,reset,1,-0.2344415373,-0.1447278488,713,713,-0.0958780431,713,-0.1449809436,576,7.412342216,194.6703739247,8.0,200.0,xgboost,2017-04,0.9272372074,58354,158.0,229.0,0.0005826507,5.4864721227,5.6662222582,713,713,5.763740939,713,5.5621968079,576,PEKAO,0.9877814717,0
0.0516535762,,3,57421,0.0091255812,0.010762613,618,10,reset,1,-0.1442514989,-0.3318136072,618,618,-0.1017128557,618,-0.0396205765,486,7.5857605178,287.477682381,8.0,286.0,xgboost,2017-04,0.9384545724,57421,249.0,328.0,0.0007662702,4.6497228103,4.2746286159,618,618,4.7348107369,618,4.7062187292,486,PEKAO,0.989237387,0
0.0558025369,,4,58259,0.0066599152,0.0073293397,427,10,reset,1,-0.1438294123,-0.7509011572,427,427,-0.4202862759,427,-0.1815828054,332,7.5854800937,391.0325786574,8.0,390.0,xgboost,2017-04,0.9373487358,58259,350.0,434.0,0.000188812,5.45703537,4.2429214206,427,427,4.9041043523,427,5.5085161672,332,PEKAO,0.9926706603,0
0.0449923171,,5,57921,0.0062326272,0.007751938,449,10,reset,1,-0.3762128884,-0.8095577253,449,449,-0.3985735181,449,-0.2897124761,349,7.9020044543,506.7791992542,8.0,506.0,xgboost,2017-04,0.9481017248,57921,458.0,554.0,0.0006733309,3.5092752169,2.6428849562,449,449,3.4646111988,449,3.3622541206,349,PEKAO,0.992248062,0
0.0505216534,,6,57797,0.0045158053,0.0052251847,302,10,reset,1,0.1380908766,-0.3532104057,302,302,-0.0275714318,302,0.1497112014,218,8.1258278146,630.3893454678,8.0,628.0,xgboost,2017-04,0.9443742755,57797,579.0,686.0,0.0005882658,4.6362982309,3.6534742262,302,302,4.304753823,302,4.5211563895,218,PEKAO,0.9947748153,0
0.037053633,,7,58024,0.0041879222,0.0049979319,290,10,reset,1,-0.13605014,-1.1015178167,290,290,-0.4217719168,290,-0.1210157471,211,8.2965517241,780.4762856749,9.0,777.0,xgboost,2017-04,0.9583620571,58024,710.0,855.0,0.0003963877,3.6810920066,1.7504369821,290,290,3.1095296513,290,3.9713163937,211,PEKAO,0.9950020681,0
0.043332527,,8,57878,0.0029544905,0.0039393206,228,10,reset,1,-0.1078021702,-0.8294795083,228,228,-0.5090667495,228,0.0171457254,162,8.1885964912,1000.8626248315,9.0,1000.0,xgboost,2017-04,0.9530045959,57878,897.0,1115.0,0.0007083866,2.8205632406,1.3774792762,228,228,2.018149837,228,2.9274125018,162,PEKAO,0.9960606794,0
