model,horizon,control_seed,latency,interpretation,decile,adverse_before_fill,eligible_decisions,fill_before_adverse,fill_probability,fills,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,unfilled_fraction,zero_signal_decisions,blocks,adverse_before_fill_defined_blocks,eligible_decisions_defined_blocks,fill_before_adverse_defined_blocks,fill_probability_defined_blocks,fills_defined_blocks,markout_1_defined_blocks,markout_10_defined_blocks,markout_10_observations_defined_blocks,markout_1_observations_defined_blocks,markout_5_defined_blocks,markout_5_observations_defined_blocks,markout_remaining_defined_blocks,markout_remaining_observations_defined_blocks,mean_fill_time_defined_blocks,mean_queue_ahead_defined_blocks,median_fill_time_defined_blocks,median_queue_ahead_defined_blocks,no_event_fraction_defined_blocks,placed_orders_defined_blocks,queue_ahead_p10_defined_blocks,queue_ahead_p90_defined_blocks,simultaneous_defined_blocks,spread_1_defined_blocks,spread_10_defined_blocks,spread_10_observations_defined_blocks,spread_1_observations_defined_blocks,spread_5_defined_blocks,spread_5_observations_defined_blocks,spread_remaining_defined_blocks,spread_remaining_observations_defined_blocks,unfilled_fraction_defined_blocks,zero_signal_decisions_defined_blocks
xgboost,20,,1,reset,10,0.05124653306,84033.9,0.00718122727,0.00906923382,710.9,-0.321362051805,-1.0041110523749999,710.65,710.8,-0.7009888498100001,710.75,-0.55273212218,623.55,15.326978243525,4669.03615956394,15.95,3719.05,0.9408073598950001,84033.9,2920.5,6901.9,0.0007648797900000001,2.71154579573,1.34581515889,710.65,710.8,1.951974518705,710.75,2.2474364696799998,623.55,0.99093076618,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,1,retain,1,0.133652945975,86940.2,0.0435268434,0.057842994865,5059.25,0.09830048727,0.05946763031,5057.55,5058.95,0.14221288712,5058.8,0.11299892755,4710.6,12.713363955005,206.00962766752,13.05,209.45,0.8198015893100001,86940.2,111.45,297.25,0.00301862132,6.173575999740001,6.095732171305,5057.55,5058.95,6.261356896965,5058.8,6.116440447755,4710.6,0.9421570051350001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,1,retain,2,0.099332236785,86109.7,0.02915402289,0.03836100673,3195.35,-0.086775187995,-0.25998487186,3193.7,3195.3,-0.18169516577,3194.6,-0.1437985402,2937.85,13.496222627009999,413.60991793878503,13.95,417.3,0.86899208356,86109.7,336.2,485.1,0.00252165676,5.6220378089450005,5.276109971495,3193.7,3195.3,5.43316485263,3194.6,5.446149670945,2937.85,0.96163899327,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,1,retain,3,0.085387293135,79909.55,0.02345402789,0.030114118340000003,2284.05,-0.164359669885,-0.497110711905,2282.3,2283.95,-0.363834574675,2283.35,-0.320049580745,2083.7,13.83357142875,581.48959978499,14.45,582.35,0.889048202885,79909.55,517.55,644.75,0.00211047611,5.006719827935,4.34330295051,2282.3,2283.95,4.6099926632249995,2283.35,4.63566408958,2083.7,0.96988588166,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,1,retain,4,0.077004123055,83831.0,0.02038702441,0.026100908485,2137.95,-0.21873524633,-0.6402119959,2136.35,2137.9,-0.48265696445,2137.3,-0.406158819555,1942.75,14.129795588935,748.8721747591651,14.7,748.75,0.9007292353549999,83831.0,678.5,819.5,0.0018796171850000002,4.55821652433,3.7159006251299997,2136.35,2137.9,4.03029389326,2137.3,4.136832533234999,1942.75,0.973899091515,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,1,retain,5,0.07116433073,84062.45,0.018353721775,0.023300967285,1873.5,-0.23463212514,-0.689214773565,1872.6,1873.5,-0.50654235473,1873.1,-0.43049125777499997,1694.0,14.31820800447,937.58515989278,14.9,936.05,0.908713532855,84062.45,859.55,1019.35,0.001768414665,4.02722694627,3.117615406355,1872.6,1873.5,3.48416406009,1873.1,3.61155704341,1694.0,0.9766990327149999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,1,retain,6,0.067193334735,84295.15,0.016262751395,0.02042021291,1642.6,-0.252113000325,-0.722667940755,1641.45,1642.6,-0.54464450272,1642.0,-0.44974264145500004,1480.6,14.498989738135,1152.15652279172,15.05,1151.25,0.9150528853000001,84295.15,1063.1,1242.6,0.001491028565,3.8537923136499996,2.91392259814,1641.45,1642.6,3.2687223386200004,1642.0,3.43367552794,1480.6,0.9795797870899999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,1,retain,7,0.060658370435,84367.2,0.014887385625,0.01885548232,1503.6,-0.33787347302500004,-0.867507351805,1502.2,1503.6,-0.608239433255,1503.05,-0.5175951088899999,1352.2,14.61597154923,1408.94751957419,15.2,1405.25,0.92298049439,84367.2,1292.85,1531.25,0.00147374953,3.25836878911,2.199466615665,1502.2,1503.6,2.7175495122849997,1503.05,2.87412975999,1352.2,0.98114451768,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,1,retain,8,0.058061715194999995,83868.65,0.01179356654,0.014962839859999999,1188.45,-0.30549296127000003,-0.89586336985,1185.5,1188.45,-0.64056113586,1187.75,-0.549477487535,1059.5,14.864248324085,1760.4911075739099,15.45,1751.75,0.928965370125,83868.65,1599.45,1935.75,0.001179348155,2.93894443618,1.76331062033,1185.5,1188.45,2.269562594715,1187.75,2.43778144947,1059.5,0.9850371601399999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,1,retain,9,0.054563683939999996,83831.3,0.009475100415,0.012205379445000001,968.4,-0.263982980105,-0.9340579542549999,967.5,968.3,-0.65122103701,968.05,-0.49530646746,854.0,15.215482129795001,2333.338038913445,15.85,2305.3,0.93496363172,83831.3,2044.65,2671.435,0.000997583935,2.74822695804,1.406118501225,967.5,968.3,1.9732476094350002,968.05,2.27277600556,854.0,0.987794620555,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,1,retain,10,0.05124653306,84033.9,0.00718122727,0.00906923382,710.9,-0.321362051805,-1.0041110523749999,710.65,710.8,-0.7009888498100001,710.75,-0.55273212218,623.55,15.326978243525,4669.03615956394,15.95,3719.05,0.9408073598950001,84033.9,2920.5,6901.9,0.0007648797900000001,2.71154579573,1.34581515889,710.65,710.8,1.951974518705,710.75,2.2474364696799998,623.55,0.99093076618,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,reset,1,0.159475613145,86939.5,0.05290333975,0.0721508421,6228.65,0.059345960355000005,0.00867922468,6224.9,6227.6,0.10115800996999999,6226.75,0.115555645095,4246.35,12.441327692275,163.49539351341,12.6,169.0,0.7843112086849999,86939.5,63.25,245.85,0.00330983843,5.348990464285,5.247278030835,6224.9,6227.6,5.4321443043099995,6226.75,4.9783209818700005,4246.35,0.9278491579000001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,reset,2,0.11669572613999998,81989.8,0.0368381459,0.049228941185,3968.6,-0.045426711470000006,-0.18864054051,3965.5,3968.4,-0.11596802867,3967.35,-0.020597525695,2544.15,13.111604699079999,358.33629353503,13.5,357.85,0.8434914876549999,81989.8,287.15,431.65,0.00297464031,5.30471360482,5.019112013655,3965.5,3968.4,5.16498883893,3967.35,4.94047794815,2544.15,0.9507710588149999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,reset,3,0.095197030085,85092.7,0.02714358234,0.03534958906,2874.3,-0.16108369887500001,-0.419779737585,2871.6,2873.9,-0.30743501277499996,2872.65,-0.19998960772000002,1747.6,13.544458663455,533.722267931985,14.075,533.5,0.8752309200599999,85092.7,467.7,597.15,0.00242846752,5.139283701225,4.624587432645,2871.6,2873.9,4.85032398869,2872.65,4.715389158795,1747.6,0.96465041094,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,reset,4,0.08499304639000001,83581.15,0.02319413825,0.02997402563,2457.55,-0.205359320085,-0.62659388746,2455.1,2457.55,-0.46098474084499996,2456.85,-0.29133419228,1441.45,13.871515110225,702.715166687665,14.5,702.2,0.8897122590300001,83581.15,630.95,775.15,0.00210055632,4.410619634115,3.5690645517,2455.1,2457.55,3.899035475135,2456.85,3.9974946620700003,1441.45,0.97002597437,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,reset,5,0.077809146715,83423.7,0.019929808265,0.025614560305,2037.4,-0.229328757585,-0.690319009405,2035.6,2037.35,-0.5063605395749999,2036.4,-0.33845146926499997,1152.55,14.13726818453,892.027269520635,14.75,890.65,0.9004179673399999,83423.7,811.7,973.85,0.0018430776850000001,4.002354528005,3.0817216464849997,2035.6,2037.35,3.449021358675,2036.4,3.610726225945,1152.55,0.974385439695,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,reset,6,0.072416517515,85238.55,0.017610957899999998,0.022408514925,1828.35,-0.22993171912000002,-0.70817928365,1825.85,1828.35,-0.524031926485,1826.9,-0.335377883765,1007.2,14.338275683285,1111.768773318605,14.95,1111.85,0.9083281664799999,85238.55,1019.25,1203.8,0.001644358115,3.719898023245,2.76446630005,1825.85,1828.35,3.13225501103,1826.9,3.36964032227,1007.2,0.977591485075,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,reset,7,0.06394412248,82782.3,0.016120113255,0.02046960315,1603.95,-0.323355076025,-0.85870251667,1601.95,1603.95,-0.615777517945,1603.1,-0.407320321075,866.4,14.51354334383,1370.06709551417,15.1,1365.95,0.9184221108899999,82782.3,1255.72,1492.4,0.001513653375,3.221829033205,2.1529541058349997,1601.95,1603.95,2.637785152555,1603.1,2.89525578727,866.4,0.9795303968500001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,reset,8,0.06107600127,84772.9,0.013252236009999998,0.016818912645,1348.85,-0.301874806015,-0.88926026956,1344.25,1348.7,-0.6300702982349999,1347.0,-0.37164600888,696.4,14.761682191854998,1722.553091608025,15.3,1713.55,0.9243347676200001,84772.9,1561.7,1900.6,0.001336995115,2.941537040245,1.7733523171049999,1344.25,1348.7,2.28538564659,1347.0,2.719436536025,696.4,0.983181087355,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,reset,9,0.05631326177,83353.1,0.010145972885,0.013144988520000001,1040.25,-0.275141706385,-0.92658330868,1039.15,1040.25,-0.6452428217649999,1039.85,-0.35295883373,499.9,15.14403692978,2294.683652341385,15.825,2267.1,0.9324742413199999,83353.1,2007.985,2630.3599999999997,0.00106652402,2.6749720613649997,1.36934782348,1039.15,1040.25,1.933927311815,1039.85,2.471402161565,499.9,0.98685501148,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,reset,10,0.051861930205,84075.4,0.007508056265,0.009427097695,742.8,-0.313425747815,-0.996765893885,742.4,742.6,-0.688043857845,742.55,-0.41867070241999993,343.0,15.29132532374,4598.558387199285,16.0,3666.45,0.93987465503,84075.4,2878.05,6737.469999999999,0.000755358505,2.6620550852,1.295199752945,742.4,742.6,1.9124850002750002,742.55,2.51969984189,343.0,0.9905729023050001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,retain,1,0.159475613145,86939.5,0.05290333975,0.0721508421,6228.65,0.059345960355000005,0.00867922468,6224.9,6227.6,0.10115800996999999,6226.75,0.115555645095,4246.35,12.441327692275,163.49539351341,12.6,169.0,0.7843112086849999,86939.5,63.25,245.85,0.00330983843,5.348990464285,5.247278030835,6224.9,6227.6,5.4321443043099995,6226.75,4.9783209818700005,4246.35,0.9278491579000001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,retain,2,0.11669572613999998,81989.8,0.0368381459,0.049228941185,3968.6,-0.045426711470000006,-0.18864054051,3965.5,3968.4,-0.11596802867,3967.35,-0.020597525695,2544.15,13.111604699079999,358.33629353503,13.5,357.85,0.8434914876549999,81989.8,287.15,431.65,0.00297464031,5.30471360482,5.019112013655,3965.5,3968.4,5.16498883893,3967.35,4.94047794815,2544.15,0.9507710588149999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,retain,3,0.095197030085,85092.7,0.02714358234,0.03534958906,2874.3,-0.16108369887500001,-0.419779737585,2871.6,2873.9,-0.30743501277499996,2872.65,-0.19998960772000002,1747.6,13.544458663455,533.722267931985,14.075,533.5,0.8752309200599999,85092.7,467.7,597.15,0.00242846752,5.139283701225,4.624587432645,2871.6,2873.9,4.85032398869,2872.65,4.715389158795,1747.6,0.96465041094,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,retain,4,0.08499304639000001,83581.15,0.02319413825,0.02997402563,2457.55,-0.205359320085,-0.62659388746,2455.1,2457.55,-0.46098474084499996,2456.85,-0.29133419228,1441.45,13.871515110225,702.715166687665,14.5,702.2,0.8897122590300001,83581.15,630.95,775.15,0.00210055632,4.410619634115,3.5690645517,2455.1,2457.55,3.899035475135,2456.85,3.9974946620700003,1441.45,0.97002597437,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,retain,5,0.077809146715,83423.7,0.019929808265,0.025614560305,2037.4,-0.229328757585,-0.690319009405,2035.6,2037.35,-0.5063605395749999,2036.4,-0.33845146926499997,1152.55,14.13726818453,892.027269520635,14.75,890.65,0.9004179673399999,83423.7,811.7,973.85,0.0018430776850000001,4.002354528005,3.0817216464849997,2035.6,2037.35,3.449021358675,2036.4,3.610726225945,1152.55,0.974385439695,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,retain,6,0.072416517515,85238.55,0.017610957899999998,0.022408514925,1828.35,-0.22993171912000002,-0.70817928365,1825.85,1828.35,-0.524031926485,1826.9,-0.335377883765,1007.2,14.338275683285,1111.768773318605,14.95,1111.85,0.9083281664799999,85238.55,1019.25,1203.8,0.001644358115,3.719898023245,2.76446630005,1825.85,1828.35,3.13225501103,1826.9,3.36964032227,1007.2,0.977591485075,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,retain,7,0.06394412248,82782.3,0.016120113255,0.02046960315,1603.95,-0.323355076025,-0.85870251667,1601.95,1603.95,-0.615777517945,1603.1,-0.407320321075,866.4,14.51354334383,1370.06709551417,15.1,1365.95,0.9184221108899999,82782.3,1255.72,1492.4,0.001513653375,3.221829033205,2.1529541058349997,1601.95,1603.95,2.637785152555,1603.1,2.89525578727,866.4,0.9795303968500001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,retain,8,0.06107600127,84772.9,0.013252236009999998,0.016818912645,1348.85,-0.301874806015,-0.88926026956,1344.25,1348.7,-0.6300702982349999,1347.0,-0.37164600888,696.4,14.761682191854998,1722.553091608025,15.3,1713.55,0.9243347676200001,84772.9,1561.7,1900.6,0.001336995115,2.941537040245,1.7733523171049999,1344.25,1348.7,2.28538564659,1347.0,2.719436536025,696.4,0.983181087355,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,retain,9,0.05631326177,83353.1,0.010145972885,0.013144988520000001,1040.25,-0.275141706385,-0.92658330868,1039.15,1040.25,-0.6452428217649999,1039.85,-0.35295883373,499.9,15.14403692978,2294.683652341385,15.825,2267.1,0.9324742413199999,83353.1,2007.985,2630.3599999999997,0.00106652402,2.6749720613649997,1.36934782348,1039.15,1040.25,1.933927311815,1039.85,2.471402161565,499.9,0.98685501148,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,20,,5,retain,10,0.051861930205,84075.4,0.007508056265,0.009427097695,742.8,-0.313425747815,-0.996765893885,742.4,742.6,-0.688043857845,742.55,-0.41867070241999993,343.0,15.29132532374,4598.558387199285,16.0,3666.45,0.93987465503,84075.4,2878.05,6737.469999999999,0.000755358505,2.6620550852,1.295199752945,742.4,742.6,1.9124850002750002,742.55,2.51969984189,343.0,0.9905729023050001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xgboost,50,7.0,0,reset,1,0.3581847741,93341.8,0.20384355585999997,0.28669541092,26424.2,-0.13986558844000002,-0.31034413248000003,26422.4,26423.6,-0.24060483553999998,26422.4,-0.4138727725,26424.2,25.96028267076,77.09617178492,25.4,89.0,0.42121513222000007,93341.8,5.6,133.6,0.016756537859999997,6.352524046899999,6.01107770848,26422.4,26423.6,6.150594766959999,26422.4,5.804393536280001,26424.2,0.71330458908,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,50,7.0,0,reset,2,0.31298756554,89046.8,0.17776611175999998,0.24118583229999996,20715.2,-0.0007880447000000012,-0.18117751176,20712.8,20715.2,-0.10172169528000001,20715.0,-0.31527180214,20715.2,27.55923450236,190.3756579369,27.6,186.2,0.49595681037999995,89046.8,157.8,229.2,0.01328951234,8.17771193304,7.81529233452,20712.8,20715.2,7.97586295478,20715.0,7.54870615764,20715.2,0.7588141677,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,50,7.0,0,reset,3,0.2756457497,92943.0,0.16421246502,0.22866698628,20832.0,-0.15729437536,-0.39014982958,20829.0,20832.0,-0.26757313296,20832.0,-0.517465473,20832.0,27.678015272419998,317.72272935882,27.8,319.4,0.54606851404,92943.0,261.8,371.2,0.01407327124,6.784389620640001,6.3185439039,20829.0,20832.0,6.563796631860001,20832.0,6.064001122620001,20832.0,0.77133301372,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,50,7.0,0,reset,4,0.24856219768,91891.0,0.13824766306,0.19430126477999998,17378.6,-0.16675691458,-0.48206461714,17377.0,17378.6,-0.340018082,17378.6,-0.6155389599200001,17378.6,28.283137690119997,469.30963141922,28.4,480.8,0.5999772111,91891.0,403.8,523.0,0.01321292814,7.08750934814,6.45640124026,17377.0,17378.6,6.74099208298,17378.6,6.18992348808,17378.6,0.80569873522,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,50,7.0,0,reset,5,0.21851495692,87581.8,0.12057608894,0.16190197745999999,13995.8,-0.19336025678,-0.6261917445,13995.0,13995.8,-0.48609041332,13995.0,-0.8139541931000001,13995.8,29.13532610936,609.8444566586201,29.4,610.4,0.65024485034,87581.8,544.4,677.2,0.01066410378,6.39030311794,5.52480735212,13995.0,13995.8,5.80511709074,13995.0,5.1490623899,13995.8,0.83809802254,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,50,7.0,0,reset,6,0.19725530882,92146.8,0.10529081984,0.13999918712,12578.6,-0.1959915671,-0.65133935418,12577.8,12578.6,-0.5077578340800001,12578.6,-0.8835488828399999,12578.6,29.684264712919997,787.60066115654,30.2,784.4,0.6871169314,92146.8,708.6,873.2,0.010336939940000001,6.1970859753,5.28593774712,12577.8,12578.6,5.57351037988,12578.6,4.8218767803,12578.6,0.8600008128800001,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,50,7.0,0,reset,7,0.1774374584,88535.2,0.09188618684000001,0.11898391218,10181.4,-0.26789119114000004,-0.8654657245599999,10175.2,10181.2,-0.64474687166,10180.0,-1.10042442684,10181.4,30.017779414799996,1018.2168865992601,30.6,1014.2,0.72207931266,88535.2,917.4,1124.4,0.008597042099999999,5.39173320838,4.1980091962,10175.2,10181.2,4.63709311732,10180.0,3.72687001278,10181.4,0.88101608782,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,50,7.0,0,reset,8,0.16941544602,90659.2,0.07784228324,0.10186645716,8930.2,-0.33984106072,-1.04691884838,8929.8,8930.2,-0.7019903940599999,8929.8,-1.2479267304800001,8930.2,30.17155416616,1327.40836182654,30.4,1320.0,0.7457104756199999,90659.2,1186.0,1482.2,0.0070317951,4.84040667008,3.42613655978,8929.8,8930.2,4.11602168462,8929.8,3.0242191524999997,8930.2,0.8981335428399999,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,50,7.0,0,reset,9,0.14637924242,90674.6,0.06298115364000001,0.08356801398,7384.2,-0.33046254136000003,-1.0471858898000002,7383.8,7384.2,-0.77578031424,7383.8,-1.38930626716,7384.2,30.42297467724,1815.80524941168,30.8,1793.0,0.78387072654,90674.6,1574.0,2099.2,0.00676887742,4.28983179792,2.8559053699,7383.8,7384.2,3.39873652382,7383.8,2.17207689842,7384.2,0.9164319860199999,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,50,7.0,0,reset,10,0.13656657594000002,90713.4,0.05285697732,0.07048662446000001,6104.6,-0.40291991410000005,-1.32836739594,6104.6,6104.6,-0.95794686396,6104.6,-1.68828764974,6104.6,31.697899895800003,3497.22912667082,32.4,2966.0,0.8050581143400001,90713.4,2301.4,5128.4,0.00551833244,3.5265880233799995,1.67566736922,6104.6,6104.6,2.41650107186,6104.6,0.95575088284,6104.6,0.92951337554,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,50,7.0,0,retain,1,0.3581847741,93341.8,0.20384355585999997,0.28669541092,26424.2,-0.13986558844000002,-0.31034413248000003,26422.4,26423.6,-0.24060483553999998,26422.4,-0.4138727725,26424.2,25.96028267076,77.09617178492,25.4,89.0,0.42121513222000007,93341.8,5.6,133.6,0.016756537859999997,6.352524046899999,6.01107770848,26422.4,26423.6,6.150594766959999,26422.4,5.804393536280001,26424.2,0.71330458908,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,50,7.0,0,retain,2,0.31298756554,89046.8,0.17776611175999998,0.24118583229999996,20715.2,-0.0007880447000000012,-0.18117751176,20712.8,20715.2,-0.10172169528000001,20715.0,-0.31527180214,20715.2,27.55923450236,190.3756579369,27.6,186.2,0.49595681037999995,89046.8,157.8,229.2,0.01328951234,8.17771193304,7.81529233452,20712.8,20715.2,7.97586295478,20715.0,7.54870615764,20715.2,0.7588141677,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,50,7.0,0,retain,3,0.2756457497,92943.0,0.16421246502,0.22866698628,20832.0,-0.15729437536,-0.39014982958,20829.0,20832.0,-0.26757313296,20832.0,-0.517465473,20832.0,27.678015272419998,317.72272935882,27.8,319.4,0.54606851404,92943.0,261.8,371.2,0.01407327124,6.784389620640001,6.3185439039,20829.0,20832.0,6.563796631860001,20832.0,6.064001122620001,20832.0,0.77133301372,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,50,7.0,0,retain,4,0.24856219768,91891.0,0.13824766306,0.19430126477999998,17378.6,-0.16675691458,-0.48206461714,17377.0,17378.6,-0.340018082,17378.6,-0.6155389599200001,17378.6,28.283137690119997,469.30963141922,28.4,480.8,0.5999772111,91891.0,403.8,523.0,0.01321292814,7.08750934814,6.45640124026,17377.0,17378.6,6.74099208298,17378.6,6.18992348808,17378.6,0.80569873522,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,50,7.0,0,retain,5,0.21851495692,87581.8,0.12057608894,0.16190197745999999,13995.8,-0.19336025678,-0.6261917445,13995.0,13995.8,-0.48609041332,13995.0,-0.8139541931000001,13995.8,29.13532610936,609.8444566586201,29.4,610.4,0.65024485034,87581.8,544.4,677.2,0.01066410378,6.39030311794,5.52480735212,13995.0,13995.8,5.80511709074,13995.0,5.1490623899,13995.8,0.83809802254,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
xgboost,50,7.0,0,retain,6,0.19725530882,92146.8,0.10529081984,0.13999918712,12578.6,-0.1959915671,-0.65133935418,12577.8,12578.6,-0.5077578340800001,12578.6,-0.8835488828399999,12578.6,29.684264712919997,787.60066115654,30.2,784.4,0.6871169314,92146.8,708.6,873.2,0.010336939940000001,6.1970859753,5.28593774712,12577.8,12578.6,5.57351037988,12578.6,4.8218767803,12578.6,0.8600008128800001,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
