symbol,horizon_events,feature_set,model,fold,day,negative_control,n_test,ic,direction_accuracy,cost_coverage,mean_abs_markout_bps,mean_signed_markout_after_cost_bps
PEKAO,10,imbalance,tree,8,2017-01-13,False,19922,0.23066285872151204,0.6811864406779661,0.004718401766890874,0.7460039644481214,-0.31969498627994375
PEKAO,10,imbalance,tree,8,2017-01-13,True,19922,-0.1499309664136846,0.4752542372881356,0.0,0.7460039644481214,
PEKAO,10,imbalance,tree,9,2017-01-16,False,58110,0.19947572798640892,0.635310495699299,0.017002237136465325,1.2838882230790947,-0.135091105194624
PEKAO,10,imbalance,tree,9,2017-01-16,True,58110,-0.023938892873345347,0.5063889026997465,0.0,1.2838882230790947,
PEKAO,10,ofi,linear,1,2017-01-03,False,40621,0.21883536648730703,0.6722764227642276,0.0,1.0244944332252044,
PEKAO,10,ofi,linear,1,2017-01-03,True,40621,-0.06974962263518227,0.5039837398373984,0.0,1.0244944332252044,
PEKAO,10,ofi,linear,2,2017-01-04,False,45485,0.2471451283056829,0.6945284159613059,0.00032977904803781465,0.8921301228568822,1.14347600153042
PEKAO,10,ofi,linear,2,2017-01-04,True,45485,-0.10262542860519416,0.502040507859734,0.0,0.8921301228568822,
PEKAO,10,ofi,linear,3,2017-01-05,False,20691,0.28538860774242436,0.739344540669044,0.0003383113430960321,0.7439959293290249,-3.074595134702
PEKAO,10,ofi,linear,3,2017-01-05,True,20691,0.06348329455474896,0.5080658855493293,0.0,0.7439959293290249,
PEKAO,10,ofi,linear,4,2017-01-09,False,42009,0.25352853287412674,0.706134745298521,0.00019043538289414174,0.7043053634426805,0.2589512251703905
PEKAO,10,ofi,linear,4,2017-01-09,True,42009,-0.1449919814570786,0.47599050575132373,0.0,0.7043053634426805,
PEKAO,10,ofi,linear,5,2017-01-10,False,32364,0.24598777692001886,0.7013088712383936,0.00021628970461006055,0.7532148607046824,-2.6328205270212313
PEKAO,10,ofi,linear,5,2017-01-10,True,32364,-0.11030240704157494,0.48573665958160867,0.0,0.7532148607046824,
PEKAO,10,ofi,linear,6,2017-01-11,False,18492,0.27496248978263665,0.7183734939759037,0.00016223231667748214,0.680915000607559,-0.8705274416388455
PEKAO,10,ofi,linear,6,2017-01-11,True,18492,0.17795518106996203,0.5329173838209983,0.0,0.680915000607559,
PEKAO,10,ofi,linear,7,2017-01-12,False,37020,0.2509871328764782,0.6716702604080279,0.0004051863857374392,0.908851117296522,0.25191238941716837
PEKAO,10,ofi,linear,7,2017-01-12,True,37020,-0.1625899929408433,0.47354453474871455,0.0,0.908851117296522,
PEKAO,10,ofi,linear,8,2017-01-13,False,19922,0.23511447181652154,0.6898305084745763,5.019576347756249e-05,0.7460039644481214,-1.0
PEKAO,10,ofi,linear,8,2017-01-13,True,19922,-0.1531394309857376,0.4447457627118644,0.0,0.7460039644481214,
PEKAO,10,ofi,linear,9,2017-01-16,False,58110,0.19983815833324628,0.6362551583552926,0.0005506797453106178,1.2838882230790947,0.9777042578781114
PEKAO,10,ofi,linear,9,2017-01-16,True,58110,0.007058496667053767,0.5248844031223586,0.0,1.2838882230790947,
PEKAO,10,ofi,tree,1,2017-01-03,False,40621,0.1774935529019867,0.636260162601626,0.08114029689077078,1.0244944332252044,-0.6258321059557391
PEKAO,10,ofi,tree,1,2017-01-03,True,40621,-0.036771659945704166,0.5039837398373984,0.0,1.0244944332252044,
PEKAO,10,ofi,tree,2,2017-01-04,False,45485,0.23141190237436207,0.6764661426844014,0.06661536770363856,0.8921301228568822,-0.2562504383272274
PEKAO,10,ofi,tree,2,2017-01-04,True,45485,0.05488405442643636,0.5032496977025392,0.0,0.8921301228568822,
PEKAO,10,ofi,tree,3,2017-01-05,False,20691,0.2858009700321056,0.7204958397011377,0.045768691701706055,0.7439959293290249,0.3003182970138363
PEKAO,10,ofi,tree,3,2017-01-05,True,20691,0.012677106877134425,0.5046697232127696,0.0,0.7439959293290249,
PEKAO,10,ofi,tree,4,2017-01-09,False,42009,0.26729962031504967,0.7007485849917838,0.05106048703849175,0.7043053634426805,0.025480209428406484
PEKAO,10,ofi,tree,4,2017-01-09,True,42009,-0.066750611596908,0.4756253423406975,0.0,0.7043053634426805,
PEKAO,10,ofi,tree,5,2017-01-10,False,32364,0.24709580673329606,0.6849759480926279,0.03871585712520084,0.7532148607046824,0.2179947573707559
PEKAO,10,ofi,tree,5,2017-01-10,True,32364,-0.0014126437220434262,0.49233695044188386,0.0,0.7532148607046824,
PEKAO,10,ofi,tree,6,2017-01-11,False,18492,0.2883289289811314,0.7149311531841652,0.0518061864590093,0.680915000607559,0.1271229650449872
PEKAO,10,ofi,tree,6,2017-01-11,True,18492,0.0505050416281164,0.5598106712564543,0.0,0.680915000607559,
PEKAO,10,ofi,tree,7,2017-01-12,False,37020,0.24914951584737646,0.6666113783380329,0.042625607779578606,0.908851117296522,0.06688093293080807
PEKAO,10,ofi,tree,7,2017-01-12,True,37020,-0.040513588430914106,0.41416486979598605,0.0,0.908851117296522,
PEKAO,10,ofi,tree,8,2017-01-13,False,19922,0.2348619497111859,0.6825423728813559,0.01832145366931031,0.7460039644481214,0.16994505190194942
PEKAO,10,ofi,tree,8,2017-01-13,True,19922,-0.14236660343666546,0.47423728813559324,0.0,0.7460039644481214,
PEKAO,10,ofi,tree,9,2017-01-16,False,58110,0.20676403050379227,0.6414259434196788,0.030252968508002066,1.2838882230790947,0.21145316871357908
PEKAO,10,ofi,tree,9,2017-01-16,True,58110,-0.041980452023629794,0.528911649182121,0.0,1.2838882230790947,
PEKAO,10,microprice,linear,1,2017-01-03,False,40621,0.22306109842365743,0.6721951219512196,0.010511804239186628,1.0244944332252044,-0.5300987422734339
